row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_valid_input_embeddings,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pred_to_gt_sim,pred_to_other_candidate_sim_mean,pred_to_other_candidate_sim_max,pred_to_other_candidate_sim_min,pred_margin_vs_other_candidate_mean,pred_margin_vs_best_other_candidate,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option,pred_to_candidate_sims_by_option
45,7910,21952,4,E,H,7,0,0,,1,1,10,0.06751479208469391,-0.061802010983228683,0.024367589503526688,-0.175184428691864,0.1293168067932129,0.04314720258116722,1,1,1,1.0,4,21952,0.06751479208469391,0.003033515065908432,0,4,0.14738640189170837,-0.027981579303741455,0.21091221272945404,-0.3084315061569214,0.17536798119544983,-0.06352581083774567,0.06751479208469391,-0.061802010983228683,0.024367589503526688,0.04314720258116722,1,1,0.06751479208469391,-0.061802010983228683,0.024367589503526688,0.04314720258116722,1,1,0.012051437050104141,0.14738640189170837,-0.160180926322937,"[35802, 10086, 9013, 3790, 21952, 38482, 4443, 16907, 42267, 42553]","[0.00635736808180809, -0.06330320984125137, -0.07056175172328949, -0.11531741917133331, 0.06751479208469391, -0.1530587375164032, -0.012550987303256989, 0.003033515065908432, -0.175184428691864, 0.024367589503526688]","[0.21091221272945404, -0.19608129560947418, 0.13382916152477264, -0.00475006178021431, 0.14738640189170837, -0.21766629815101624, -0.07671914994716644, 0.9999999403953552, -0.3084315061569214, 0.05968634784221649]"
46,3269,48354,4,E,C,2,0,0,,1,1,10,-0.08171521127223969,0.030233630910515785,0.27338024973869324,-0.18065643310546875,-0.11194884032011032,-0.35509544610977173,8,0,0,0.125,2,43736,0.27338024973869324,0.27338024973869324,1,1,-0.09305018931627274,-0.04250051826238632,0.2728380560874939,-0.2565928101539612,-0.050549671053886414,-0.36588824540376663,-0.08171521127223969,0.030233630910515785,0.27338024973869324,-0.35509544610977173,8,0,-0.08171521127223969,0.030233630910515785,0.27338024973869324,-0.35509544610977173,8,0,0.0021341443061828613,0.21103644371032715,-0.21545946598052979,"[16852, 47431, 43736, 12202, 48354, 42754, 5755, 30468, 20195, 40568]","[-0.013763892464339733, -0.09724041074514389, 0.27338024973869324, -0.18065643310546875, -0.08171521127223969, 0.05428420752286911, -0.01086454652249813, 0.1588158756494522, 0.050325922667980194, 0.03782171010971069]","[-0.1516726315021515, -0.015807822346687317, 1.0, -0.24986743927001953, -0.09305018931627274, -0.027080131694674492, -0.2565928101539612, 0.2728380560874939, 0.1374916285276413, 0.0012366436421871185]"
47,9993,5783,3,D,D,3,1,0,,1,1,10,-0.2110920399427414,0.05018514394760132,0.28394612669944763,-0.08142034709453583,-0.2612771987915039,-0.49503815174102783,10,0,0,0.1,4,24983,0.28394612669944763,-0.2110920399427414,0,10,0.9999999403953552,-0.007602662779390812,0.22033759951591492,-0.20425085723400116,1.007602603174746,0.7796623408794403,-0.2110920399427414,0.05018514394760132,0.28394612669944763,-0.49503815174102783,10,0,-0.2110920399427414,0.05018514394760132,0.28394612669944763,-0.49503815174102783,10,0,-0.007602662779390812,0.22033759951591492,-0.20425085723400116,"[1437, 40768, 42275, 5783, 24983, 36678, 11976, 36038, 31101, 13558]","[0.08342568576335907, 0.11349199712276459, -0.05096396058797836, -0.2110920399427414, 0.28394612669944763, 0.040928833186626434, -0.06428094208240509, 0.124199278652668, 0.002339668571949005, -0.08142034709453583]","[0.07931888103485107, -0.10700260102748871, -0.017792753875255585, 0.9999999403953552, -0.20425085723400116, 0.04353012889623642, 0.22033759951591492, -0.03588848561048508, -0.088658407330513, 0.041982509195804596]"
48,17200,35967,1,B,B,1,1,0,,2,2,10,0.3065512180328369,-0.008711559697985649,0.40579092502593994,-0.3171672224998474,0.3152627646923065,-0.09923970699310303,2,0,1,0.5,5,33707,0.40579092502593994,0.3065512180328369,0,2,1.0,0.014147447422146797,0.318663626909256,-0.23691172897815704,0.9858525525778532,0.681336373090744,0.19795048236846924,-0.005625360645353794,0.2620329260826111,-0.06408244371414185,2,0,0.2812207341194153,0.10023004561662674,0.4453420042991638,-0.16412127017974854,3,0,0.014147447422146797,0.318663626909256,-0.23691172897815704,"[24362, 35967, 48249, 48464, 29405, 33707, 9037, 5160, 46030, 47239]","[0.010631605982780457, 0.3065512180328369, 0.026146385818719864, 0.2283773273229599, 0.19796261191368103, 0.40579092502593994, -0.19724488258361816, -0.3171672224998474, -0.12398993968963623, -0.3089108467102051]","[0.19409866631031036, 1.0, 0.06610211730003357, 0.11863851547241211, 0.012892007827758789, 0.318663626909256, -0.23691172897815704, -0.2025260627269745, 0.06993165612220764, -0.2135617733001709]"
49,8102,27210,1,B,B,1,1,0,,1,1,10,0.04772074520587921,-0.030760012567043304,0.20776009559631348,-0.19524599611759186,0.07848075777292252,-0.16003935039043427,4,0,0,0.25,5,37149,0.20776009559631348,0.04772074520587921,0,4,0.9999998807907104,0.022152293473482132,0.41151708364486694,-0.5540034770965576,0.9778475873172283,0.5884827971458435,0.04772074520587921,-0.030760012567043304,0.20776009559631348,-0.16003935039043427,4,0,0.04772074520587921,-0.030760012567043304,0.20776009559631348,-0.16003935039043427,4,0,0.022152293473482132,0.41151708364486694,-0.5540034770965576,"[12412, 27210, 27359, 7803, 6844, 37149, 10572, 35662, 36232, 26838]","[-0.15250788629055023, 0.04772074520587921, 0.10632283985614777, -0.13442665338516235, 0.15591123700141907, 0.20776009559631348, -0.09298007935285568, -0.13225233554840088, -0.039421334862709045, -0.19524599611759186]","[0.23594821989536285, 0.9999998807907104, -0.04106128215789795, 0.41151708364486694, 0.22736291587352753, -0.19260385632514954, 0.14006482064723969, -0.5540034770965576, -0.10414887964725494, 0.07629509270191193]"
50,9320,44675,6,G,J,9,0,0,,1,1,10,-0.2547505497932434,-0.07768715173006058,0.08922183513641357,-0.2793647348880768,-0.17706340551376343,-0.343972384929657,9,0,0,0.1111111111111111,3,15239,0.08922183513641357,-0.0032226666808128357,0,3,-0.2209354043006897,-0.019706042483448982,0.1208435446023941,-0.2209354043006897,-0.20122936181724072,-0.3417789489030838,-0.2547505497932434,-0.07768715173006058,0.08922183513641357,-0.343972384929657,9,0,-0.2547505497932434,-0.07768715173006058,0.08922183513641357,-0.343972384929657,9,0,0.041922908276319504,0.32930463552474976,-0.2209354043006897,"[25204, 13543, 41631, 15239, 32480, 34007, 44675, 13384, 6695, 45059]","[-0.15077801048755646, -0.18144269287586212, 0.08085900545120239, 0.08922183513641357, -0.19577744603157043, -0.02986568585038185, -0.2547505497932434, -0.028813958168029785, -0.2793647348880768, -0.0032226666808128357]","[0.09900510311126709, 0.1060408428311348, -0.12195388227701187, 0.021353118121623993, -0.14273995161056519, 0.06184405833482742, -0.2209354043006897, -0.10081177949905396, 0.1208435446023941, 0.9999998807907104]"
51,5173,12821,3,D,C,2,0,0,,1,1,10,-0.2536590099334717,0.024110279977321625,0.27736783027648926,-0.26179566979408264,-0.2777692973613739,-0.5310268402099609,9,0,0,0.1111111111111111,2,23321,0.27736783027648926,0.27736783027648926,1,1,-0.06575560569763184,-0.0297112837433815,0.16330242156982422,-0.27483561635017395,-0.036044321954250336,-0.22905802726745605,-0.2536590099334717,0.024110279977321625,0.27736783027648926,-0.5310268402099609,9,0,-0.2536590099334717,0.024110279977321625,0.27736783027648926,-0.5310268402099609,9,0,0.027980132028460503,0.43004921078681946,-0.24537603557109833,"[26913, 25481, 23321, 12821, 1557, 39595, 5341, 44133, 6157, 33826]","[0.209553062915802, -0.027116764336824417, 0.27736783027648926, -0.2536590099334717, 0.06923563033342361, -0.22526179254055023, -0.1011161208152771, 0.0987074226140976, 0.17741897702217102, -0.26179566979408264]","[-0.11083188652992249, 0.16330242156982422, 1.0000001192092896, -0.06575560569763184, 0.11387241631746292, -0.13597391545772552, -0.01490582711994648, 0.01488698273897171, 0.04283949360251427, -0.27483561635017395]"
52,18178,17552,6,G,F,5,0,0,,1,1,10,-0.20692035555839539,-0.021540658548474312,0.2409764975309372,-0.3908628225326538,-0.18537969887256622,-0.4478968381881714,8,0,0,0.125,0,31010,0.2409764975309372,-0.07088135182857513,0,7,-0.0974615141749382,0.025025537237524986,0.29081133008003235,-0.173452228307724,-0.12248705141246319,-0.38827284425497055,-0.20692035555839539,-0.021540658548474312,0.2409764975309372,-0.4478968381881714,8,0,-0.20692035555839539,-0.021540658548474312,0.2409764975309372,-0.4478968381881714,8,0,-0.037641722708940506,0.1170717403292656,-0.12837862968444824,"[31010, 18085, 6607, 35141, 2020, 17165, 17552, 3971, 45985, 7140]","[0.2409764975309372, -0.349218487739563, 0.009527318179607391, 0.1503564715385437, -0.3908628225326538, -0.07088135182857513, -0.20692035555839539, -0.029319319874048233, 0.041948288679122925, 0.2036074697971344]","[0.11950990557670593, -0.16520413756370544, 0.29081133008003235, -0.173452228307724, 0.15051902830600739, 1.0, -0.0974615141749382, 0.009223386645317078, 0.06931611895561218, 0.02196795493364334]"
53,18739,8562,5,F,B,1,0,0,,2,2,10,0.411299467086792,-0.0650382712483406,0.17943152785301208,-0.4018268585205078,0.476337730884552,0.2318679392337799,1,1,1,1.0,5,8562,0.411299467086792,0.06348970532417297,0,3,0.008835025131702423,0.05351999029517174,0.29236727952957153,-0.1418881118297577,-0.044684965163469315,-0.2835322543978691,0.35330426692962646,-0.05586756765842438,0.15413077175617218,0.19917349517345428,1,1,0.4460931122303009,0.022511515766382217,0.26966094970703125,0.17643216252326965,1,1,-0.024833081290125847,0.40640953183174133,-0.3371124565601349,"[14405, 29401, 456, 7133, 244, 8562, 38773, 5000, 20236, 22320]","[-0.14336955547332764, 0.06348970532417297, 0.17943152785301208, -0.15322953462600708, -0.4018268585205078, 0.411299467086792, -0.11068204045295715, -0.01837916672229767, -0.060525596141815186, 0.05974704027175903]","[0.2675638794898987, 0.9999998807907104, -0.03665737807750702, 0.14917868375778198, -0.1418881118297577, 0.008835025131702423, -0.08972859382629395, 0.03009873256087303, 0.0019103959202766418, 0.29236727952957153]"
54,2557,21834,8,I,I,8,1,0,,2,2,10,0.29694193601608276,-0.04257712885737419,0.20085565745830536,-0.1981256902217865,0.33951905369758606,0.0960862785577774,1,1,1,1.0,8,21834,0.29694193601608276,0.29694193601608276,1,1,1.0,-0.00046615302562713623,0.31309378147125244,-0.22933292388916016,1.0004661530256271,0.6869062185287476,0.21502894163131714,-0.03083200566470623,0.14544856548309326,0.06958037614822388,1,1,0.4933702051639557,0.07439436763525009,0.24146704375743866,0.2519031763076782,1,1,-0.00046615302562713623,0.31309378147125244,-0.22933292388916016,"[15041, 38425, 34793, 3484, 4229, 11956, 40456, 29736, 21834, 45963]","[-0.14347384870052338, 0.1699116826057434, -0.1981256902217865, -0.1748804748058319, 0.1011619046330452, 0.20085565745830536, 0.00391219649463892, -0.15162873268127441, 0.29694193601608276, -0.19092683494091034]","[-0.14294031262397766, 0.08500413596630096, -0.12793684005737305, -0.08091919869184494, 0.11814124882221222, 0.150546133518219, -0.22933292388916016, 0.31309378147125244, 1.0, -0.08985136449337006]"
55,15923,22679,7,H,D,3,0,0,,2,2,10,0.22586070001125336,0.008289040066301823,0.140100359916687,-0.3425198197364807,0.2175716608762741,0.08576034009456635,1,1,1,1.0,7,22679,0.22586070001125336,-0.1424742192029953,0,9,-0.10866061598062515,0.0243836622685194,0.1919693946838379,-0.2340177744626999,-0.13304427824914455,-0.30063001066446304,0.1562230885028839,0.005733347963541746,0.09690450131893158,0.05931858718395233,1,1,0.2597517967224121,0.13012081384658813,0.22335611283779144,0.036395683884620667,1,1,-0.10990282893180847,0.24222418665885925,-0.3457774817943573,"[18234, 19788, 39645, 38547, 11387, 12488, 37992, 22679, 32458, 35855]","[-0.3425198197364807, 0.10493804514408112, 0.10883687436580658, -0.1424742192029953, 0.02278272807598114, 0.06623373925685883, 0.08894085139036179, 0.22586070001125336, 0.140100359916687, 0.02776280790567398]","[0.1919693946838379, 0.0356597825884819, -0.2340177744626999, 0.9999999403953552, -0.02684781327843666, 0.014547750353813171, 0.1030595526099205, -0.10866061598062515, 0.06276015937328339, 0.1809825301170349]"
56,15919,33259,1,B,B,1,1,0,,1,1,10,-0.14840270578861237,0.01644759252667427,0.17540152370929718,-0.2642013430595398,-0.16485029458999634,-0.32380422949790955,8,0,0,0.125,8,40413,0.17540152370929718,-0.14840270578861237,0,8,1.0,0.024930305778980255,0.15445643663406372,-0.20314688980579376,0.9750696942210197,0.8455435633659363,-0.14840272068977356,0.01644759252667427,0.175401508808136,-0.32380422949790955,8,0,-0.14840272068977356,0.01644759252667427,0.175401508808136,-0.32380422949790955,8,0,0.024930305778980255,0.15445643663406372,-0.20314688980579376,"[21626, 33259, 9564, 15909, 40766, 2089, 6971, 14616, 40413, 26028]","[0.046590182930231094, -0.14840270578861237, 0.08826837688684464, -0.2642013430595398, 0.06474731862545013, 0.09098361432552338, 0.030494369566440582, -0.15449805557727814, 0.17540152370929718, 0.07024233043193817]","[0.15445643663406372, 1.0, -0.20314688980579376, 0.1075664684176445, 0.041072115302085876, 0.03651270270347595, 0.02053823322057724, -0.010223694145679474, 0.1029718816280365, -0.025374503806233406]"
57,13155,601,1,B,C,2,0,0,,2,2,10,0.17281809449195862,0.02278216741979122,0.18450264632701874,-0.16010147333145142,0.15003593266010284,-0.01168455183506012,2,0,1,0.5,2,29174,0.18450264632701874,0.18450264632701874,1,1,0.16530346870422363,0.12025793641805649,0.40071016550064087,-0.1298563927412033,0.045045532286167145,-0.23540669679641724,0.11488303542137146,0.01514473557472229,0.12265045940876007,-0.007767423987388611,2,0,0.1507439762353897,0.10539925843477249,0.32124245166778564,-0.17049847543239594,4,0,0.04466034471988678,0.16530346870422363,-0.08034364134073257,"[16301, 601, 29174, 40, 39666, 38952, 26108, 40983, 5048, 30394]","[-0.021813519299030304, 0.17281809449195862, 0.18450264632701874, 0.05522116273641586, -0.16010147333145142, -0.014111390337347984, 0.16613620519638062, 0.10691584646701813, -0.05067448318004608, -0.06103547662496567]","[0.07909728586673737, 0.16530346870422363, 1.0, -0.020546264946460724, 0.1943981945514679, 0.23603378236293793, -0.1298563927412033, 0.40071016550064087, -0.015047956258058548, 0.1722290813922882]"
58,13143,38780,5,F,C,2,0,0,,1,1,10,0.1769181489944458,-0.008120730519294739,0.2120300680398941,-0.24256658554077148,0.18503887951374054,-0.0351119190454483,2,0,1,0.5,0,6730,0.2120300680398941,0.01707768812775612,0,5,0.14724481105804443,0.06842995434999466,0.23764081299304962,-0.325950562953949,0.07881485670804977,-0.09039600193500519,0.1769181489944458,-0.008120730519294739,0.2120300680398941,-0.0351119190454483,2,0,0.1769181489944458,-0.008120730519294739,0.2120300680398941,-0.0351119190454483,2,0,0.05213480442762375,0.35464751720428467,-0.20624703168869019,"[6730, 6969, 32143, 36791, 40644, 38780, 8599, 14181, 23605, 38614]","[0.2120300680398941, 0.15974187850952148, 0.01707768812775612, -0.13632263243198395, 0.15622733533382416, 0.1769181489944458, -0.03559666872024536, -0.17619380354881287, -0.027483858168125153, -0.24256658554077148]","[0.15880148112773895, 0.23764081299304962, 0.9999998807907104, 0.027866356074810028, 0.09705014526844025, 0.14724481105804443, -0.07085078209638596, -0.325950562953949, 0.1720181405544281, 0.17204919457435608]"
59,13119,24709,3,D,G,6,0,0,,2,2,10,0.0088023841381073,0.03509596362709999,0.18342325091362,-0.12097296118736267,-0.02629357948899269,-0.1746208667755127,6,0,0,0.16666666666666666,1,37191,0.18342325091362,-0.0009156316518783569,0,8,0.08174502849578857,-0.012374965474009514,0.23124033212661743,-0.13955429196357727,0.09411999396979809,-0.14949530363082886,0.006386887282133102,0.02546515315771103,0.13308942317962646,-0.12670253217220306,6,0,0.07709506154060364,0.10179973393678665,0.20447644591331482,-0.12738138437271118,6,0,0.0258727315813303,0.12380869686603546,-0.15905757248401642,"[8784, 37191, 42541, 24709, 5225, 32341, 39154, 15150, 26755, 37140]","[0.12830789387226105, 0.18342325091362, 0.005419397726655006, 0.0088023841381073, -0.12097296118736267, -0.016559403389692307, -0.0009156316518783569, 0.07032013684511185, 0.048031505197286606, 0.018809471279382706]","[-0.08392070978879929, -0.13955429196357727, -0.09846065938472748, 0.08174502849578857, 0.23124033212661743, 0.021916255354881287, 1.0, -0.026167437434196472, -0.05092700943350792, -0.04724620282649994]"
60,10261,380,2,C,F,5,0,0,,2,2,10,0.24058938026428223,0.02367831952869892,0.6328338980674744,-0.5683899521827698,0.21691106259822845,-0.39224451780319214,2,0,1,0.5,7,21738,0.6328338980674744,-0.0731610581278801,0,9,-0.22694817185401917,-0.024910740554332733,0.11945585161447525,-0.2567036747932434,-0.20203743129968643,-0.3464040234684944,0.19441547989845276,0.019133958965539932,0.5113803148269653,-0.3169648349285126,2,0,0.21832923591136932,0.09790578484535217,0.6474241614341736,-0.42909491062164307,2,0,-0.037471480667591095,0.19840267300605774,-0.22694817185401917,"[44111, 23394, 380, 20736, 17783, 21570, 37041, 21738, 24117, 876]","[-0.5683899521827698, 0.07676627486944199, 0.24058938026428223, 0.15190258622169495, -0.017428506165742874, -0.0731610581278801, 0.02789987623691559, 0.6328338980674744, 0.04853491112589836, -0.06585315614938736]","[-0.030266884714365005, 0.11945585161447525, -0.22694817185401917, 0.059436261653900146, -0.09655498713254929, 1.0, 0.11100020259618759, 0.05013563856482506, 0.04624910652637482, -0.2567036747932434]"
61,3699,42560,1,B,D,3,0,0,,1,1,10,0.2792623043060303,0.07902708649635315,0.46964597702026367,-0.2646757960319519,0.20023521780967712,-0.1903836727142334,3,0,1,0.3333333333333333,0,17327,0.46964597702026367,0.35494285821914673,0,2,0.2747853994369507,0.05120435357093811,0.2747853994369507,-0.250531941652298,0.22358104586601257,0.0,0.2792623043060303,0.07902708649635315,0.46964597702026367,-0.1903836727142334,3,0,0.2792623043060303,0.07902708649635315,0.46964597702026367,-0.1903836727142334,3,0,0.016919294372200966,0.2747853994369507,-0.3221795856952667,"[17327, 42560, 41176, 4008, 46289, 1451, 2930, 45390, 20299, 21915]","[0.46964597702026367, 0.2792623043060303, 0.052901629358530045, 0.35494285821914673, 0.16832780838012695, -0.17545858025550842, -0.184713214635849, 0.08614274859428406, -0.2646757960319519, 0.20413032174110413]","[0.1180325448513031, 0.2747853994369507, 0.2488689422607422, 1.0, 0.11405105888843536, -0.1594306081533432, -0.20724748075008392, 0.16826516389846802, -0.250531941652298, 0.15404614806175232]"
62,49,40631,1,B,B,1,1,0,,1,1,10,0.5626224279403687,0.1322149634361267,0.4335007667541504,-0.06300763040781021,0.43040746450424194,0.12912166118621826,1,1,1,1.0,1,40631,0.5626224279403687,0.5626224279403687,1,1,1.0,0.11807925254106522,0.7000797986984253,-0.20856356620788574,0.8819207474589348,0.2999202013015747,0.5626224279403687,0.1322149634361267,0.4335007667541504,0.12912166118621826,1,1,0.5626224279403687,0.1322149634361267,0.4335007667541504,0.12912166118621826,1,1,0.11807925254106522,0.7000797986984253,-0.20856356620788574,"[47379, 40631, 16001, 23990, 2228, 5375, 38385, 11664, 35142, 2163]","[0.11037218570709229, 0.5626224279403687, -0.06300763040781021, 0.029587090015411377, 0.0460767038166523, 0.4335007667541504, 0.39811432361602783, 0.23089434206485748, -0.03846115618944168, 0.042857930064201355]","[-0.05234852433204651, 1.0, -0.20856356620788574, 0.11741170287132263, -0.18184031546115875, 0.7000797986984253, 0.46872782707214355, 0.32249224185943604, -0.12420473992824554, 0.020958753302693367]"
63,1482,21662,8,I,A,0,0,0,,2,2,10,-0.2128676176071167,0.043748967349529266,0.31341490149497986,-0.22549472749233246,-0.25661659240722656,-0.526282548904419,9,0,0,0.1111111111111111,5,7110,0.31341490149497986,-0.137344628572464,0,8,0.5689171552658081,-0.06309616565704346,0.5689171552658081,-0.5866318345069885,0.6320133209228516,0.0,-0.13915888965129852,0.02860020287334919,0.20489010214805603,-0.34404897689819336,9,0,0.007813982665538788,0.11229876428842545,0.2715262472629547,-0.2637122571468353,8,0,-0.009549293667078018,0.5689171552658081,-0.46810176968574524,"[19710, 39994, 302, 7970, 24115, 7110, 15492, 43461, 21662, 31359]","[-0.137344628572464, 0.055839452892541885, 0.1252773106098175, -0.22549472749233246, 0.08531519770622253, 0.31341490149497986, 0.08661242574453354, -0.05277928709983826, -0.2128676176071167, 0.14290004968643188]","[1.0, 0.16469237208366394, -0.03965331241488457, -0.1207745373249054, -0.33577626943588257, -0.5866318345069885, -0.2660454213619232, 0.28132930397987366, 0.5689171552658081, -0.23392298817634583]"
64,7429,20313,3,D,D,3,1,0,,2,2,10,-0.12158307433128357,-0.02893146499991417,0.20755928754806519,-0.21415112912654877,-0.0926516056060791,-0.32914236187934875,8,0,0,0.125,5,1095,0.20755928754806519,-0.12158307433128357,0,8,1.0,0.047214485704898834,0.22492766380310059,-0.1872347891330719,0.9527855142951012,0.7750723361968994,-0.08576793223619461,-0.02040903829038143,0.14641785621643066,-0.23218578100204468,8,0,-0.02387683093547821,0.03951292857527733,0.18082615733146667,-0.20470298826694489,9,0,0.047214485704898834,0.22492766380310059,-0.1872347891330719,"[47898, 39312, 43889, 20313, 25353, 1095, 7255, 41383, 12941, 23086]","[-0.015949759632349014, -0.11915042251348495, 0.14238056540489197, -0.12158307433128357, 0.017369411885738373, 0.20755928754806519, -0.21415112912654877, -0.0979248434305191, 0.007938936352729797, -0.1884552538394928]","[-0.010477643460035324, 0.20284339785575867, 0.20111627876758575, 1.0, 0.22492766380310059, -0.1872347891330719, 0.10297931730747223, 0.10987712442874908, -0.16134169697761536, -0.05775928497314453]"
65,19048,2366,6,G,F,5,0,0,,1,1,10,-0.19787758588790894,0.017478831112384796,0.24433262646198273,-0.23023271560668945,-0.21535640954971313,-0.44221019744873047,9,0,0,0.1111111111111111,7,33436,0.24433262646198273,-0.007663451135158539,0,6,-0.10477134585380554,0.024553319439291954,0.28911715745925903,-0.23316989839076996,-0.1293246652930975,-0.3938885033130646,-0.19787755608558655,0.017478832975029945,0.24433261156082153,-0.4422101676464081,9,0,-0.19787755608558655,0.017478832975029945,0.24433261156082153,-0.4422101676464081,9,0,-0.07255786657333374,0.12021416425704956,-0.1358332633972168,"[39221, 46614, 4564, 17441, 11420, 14006, 2366, 33436, 11349, 46790]","[0.16756364703178406, -0.09259755909442902, -0.12549693882465363, 0.062047459185123444, 0.05407272279262543, -0.007663451135158539, -0.19787758588790894, 0.24433262646198273, -0.23023271560668945, 0.08528369665145874]","[-0.23316989839076996, 0.10501787811517715, 0.04677702486515045, -0.015427380800247192, 0.28911715745925903, 0.9999999403953552, -0.10477134585380554, -0.09454962611198425, 0.2083856761455536, 0.019600383937358856]"
66,5453,6880,4,E,E,4,1,0,,2,2,10,0.7598559856414795,0.038922980427742004,0.2351110428571701,-0.12603719532489777,0.7209330201148987,0.5247449278831482,1,1,1,1.0,4,6880,0.7598559856414795,0.7598559856414795,1,1,1.0,0.05430172011256218,0.3232260048389435,-0.26603811979293823,0.9456982798874378,0.6767739951610565,0.5786922574043274,0.02964303269982338,0.17905625700950623,0.39963600039482117,1,1,0.9652864336967468,0.10790279507637024,0.32493507862091064,0.6403513550758362,1,1,0.05430172011256218,0.3232260048389435,-0.26603811979293823,"[19344, 10200, 23175, 46001, 6880, 34600, 27708, 26014, 48526, 8355]","[0.2351110428571701, -0.0035479962825775146, -0.019637420773506165, 0.011426858603954315, 0.7598559856414795, 0.14006829261779785, -0.12603719532489777, -0.017201341688632965, -0.0981985479593277, 0.22832313179969788]","[0.3232260048389435, -0.039023641496896744, 0.07218573987483978, 0.0050869956612586975, 1.0, 0.1760425865650177, -0.26603811979293823, 0.09635327756404877, -0.05963995307683945, 0.18052256107330322]"
67,6102,14318,8,I,D,3,0,0,,2,2,10,0.9467605352401733,-0.08921590447425842,0.23489601910114288,-0.4118848741054535,1.0359764099121094,0.7118645310401917,1,1,1,1.0,8,14318,0.9467605352401733,-0.4118848741054535,0,10,-0.47000354528427124,-0.12597747147083282,0.1777469515800476,-0.47000354528427124,-0.3440260738134384,-0.6477504968643188,0.885368824005127,-0.08343079686164856,0.21966439485549927,0.6657044291496277,1,1,0.8953005075454712,-0.03393065184354782,0.2826457917690277,0.6126546859741211,1,1,-0.08329012989997864,0.19609488546848297,-0.47000348567962646,"[32152, 36982, 7169, 41144, 4316, 5182, 28132, 36018, 14318, 12638]","[0.03920648619532585, -0.1368040293455124, -0.18011435866355896, -0.4118848741054535, -0.21331721544265747, 0.11907549202442169, 0.23489601910114288, -0.1757359504699707, 0.9467605352401733, -0.07826470583677292]","[0.1777469515800476, -0.056613143533468246, 0.03255237638950348, 1.0, -0.03693569079041481, -0.22249731421470642, -0.3706537187099457, -0.036003414541482925, -0.47000354528427124, -0.15138976275920868]"
68,16273,10818,2,C,J,9,0,0,,2,2,10,-0.6325793266296387,-0.0936964899301529,0.4385768473148346,-0.3373625576496124,-0.538882851600647,-1.0711561441421509,10,0,0,0.1,7,13965,0.4385768473148346,0.17452311515808105,0,2,-0.2956389784812927,-0.08947741985321045,0.10590256750583649,-0.2956389784812927,-0.20616155862808228,-0.4015415459871292,-0.5763663649559021,-0.08537032455205917,0.39960354566574097,-0.9759699106216431,10,0,-0.557227611541748,-0.056431517004966736,0.48870956897735596,-1.045937180519104,10,0,0.06799732893705368,0.364754855632782,-0.342233270406723,"[4546, 6584, 10818, 6041, 27611, 19576, 4809, 13965, 18163, 46311]","[-0.2342572808265686, -0.1191881075501442, -0.6325793266296387, -0.09137916564941406, -0.3054076135158539, -0.17640355229377747, -0.3373625576496124, 0.4385768473148346, -0.19237005710601807, 0.17452311515808105]","[-0.16478492319583893, -0.24903881549835205, -0.2956389784812927, -0.08445863425731659, -0.07382296770811081, 0.0018977373838424683, -0.09648958593606949, 0.10590256750583649, 0.05113682895898819, 0.9999999403953552]"
69,3030,7903,0,A,F,5,0,0,,1,1,10,0.16055673360824585,-0.0052322158589959145,0.364680677652359,-0.2975980043411255,0.1657889485359192,-0.20412394404411316,2,0,1,0.5,2,43893,0.364680677652359,-0.011201322078704834,0,6,-0.021452151238918304,0.020550914108753204,0.1289292722940445,-0.05468170344829559,-0.04200306534767151,-0.1503814235329628,0.16055673360824585,-0.0052322158589959145,0.364680677652359,-0.20412394404411316,2,0,0.16055673360824585,-0.0052322158589959145,0.364680677652359,-0.20412394404411316,2,0,0.027675267308950424,0.6301637887954712,-0.3850873112678528,"[7903, 13696, 43893, 22073, 36725, 36141, 18794, 1580, 23197, 20231]","[0.16055673360824585, 0.07841507345438004, 0.364680677652359, -0.2975980043411255, -0.19386403262615204, -0.011201322078704834, 0.13319312036037445, -0.08396880328655243, -0.07479260116815567, 0.0380459800362587]","[-0.021452151238918304, 0.12653093039989471, -0.04741833731532097, 0.1289292722940445, 0.00913914479315281, 1.0, -0.015949223190546036, 0.03161462023854256, -0.05468170344829559, 0.02824566513299942]"
