dataset,split,category_a,category_b,count_weight,binary_weight,freq_a,freq_b,p_b_given_a,p_a_given_b,lift_binary,pmi_binary,ppmi_binary
pog,train,2b28f4772c30b8544c742f6a349a06b3,95c3a26ab13f3ec5cd28a281e3685e7b,129.0,129.0,501.0,2260.0,0.25748502994011974,0.05707964601769912,0.8081156271527741,-0.21305012778743754,0.0
pog,train,c6ba1690407cbd175f036694488a914e,fc528592c3858f90196fbfacc814f235,128.0,127.0,897.0,1768.0,0.1415830546265329,0.07183257918552036,0.568013917684388,-0.5656093575957066,0.0
pog,train,83fb64f0af37f88a42f311549fb261cb,ecff24c1d93157b5c20fd73bb31faced,127.0,127.0,538.0,622.0,0.23605947955390336,0.20418006430868169,2.6919130039804444,0.9902520947597142,0.9902520947597142
pog,train,126c091a8ff171f694733a624089e68a,19125833f147d19800e3aa39ecfc76c2,126.0,126.0,5303.0,804.0,0.023760135772204413,0.15671641791044777,0.20961522765204715,-1.5624816781625315,0.0
pog,train,de802e3a05e11e88ddd894aa58e0f4d9,fc528592c3858f90196fbfacc814f235,126.0,126.0,975.0,1768.0,0.12923076923076923,0.07126696832579185,0.5184580577793247,-0.6568961460418712,0.0
pog,train,3e600277f4bf92983bf6fcb0ac09e0d7,8585a77eaebc91282b433359863cb569,124.0,124.0,2031.0,546.0,0.06105366814377154,0.2271062271062271,0.793138586343904,-0.231757310518166,0.0
pog,train,19125833f147d19800e3aa39ecfc76c2,83fb64f0af37f88a42f311549fb261cb,122.0,122.0,804.0,538.0,0.1517412935323383,0.22676579925650558,2.0005594703064604,0.6934268765945926,0.6934268765945926
pog,train,841c8877534da01768696cd2375bab70,95c3a26ab13f3ec5cd28a281e3685e7b,120.0,120.0,517.0,2260.0,0.23210831721470018,0.05309734513274336,0.7284709265503844,-0.31680756279062783,0.0
pog,train,852a581f78e4f4d7ecf9972a038e440c,c6ba1690407cbd175f036694488a914e,117.0,117.0,2444.0,897.0,0.047872340425531915,0.13043478260869565,0.37854906425674245,-0.9714095863504388,0.0
pog,train,8476c833956c74092868c24514562b0b,95c3a26ab13f3ec5cd28a281e3685e7b,113.0,111.0,1177.0,2260.0,0.09430756159728122,0.04911504424778761,0.2959838647829716,-1.2174503370121872,0.0
pog,train,0ab410a4baf435f5b6496cb061c11dc1,a6cd655d1645f38869be793d5fb194cb,110.0,110.0,753.0,2816.0,0.1460823373173971,0.0390625,0.3679552622841966,-0.9997939180833234,0.0
pog,train,2450d5bfc87a1f5b96e2837f5c87a70c,64fe11119537f0ea81cfb5e4d54b3c71,110.0,109.0,2525.0,268.0,0.043168316831683165,0.40671641791044777,1.1425107137579429,0.13322822121091352,0.13322822121091352
pog,train,1199c4654170f33208d7932d7d2587a5,126c091a8ff171f694733a624089e68a,109.0,109.0,267.0,5303.0,0.40823970037453183,0.020554403168018102,0.546038882661994,-0.6050650921061492,0.0
pog,train,2450d5bfc87a1f5b96e2837f5c87a70c,de802e3a05e11e88ddd894aa58e0f4d9,108.0,107.0,2525.0,975.0,0.04237623762376238,0.10974358974358975,0.30828169586189386,-1.1767413170433145,0.0
pog,train,814ed433f7b89cef654140214dfdaab5,dab681fd76ae76e9421f7378ed0ed11d,107.0,107.0,712.0,377.0,0.1502808988764045,0.2838196286472148,2.8274334634756952,1.0393693968040065,1.0393693968040065
pog,train,814ed433f7b89cef654140214dfdaab5,c6342df4744ae61888fa993d281972d7,106.0,106.0,712.0,282.0,0.14887640449438203,0.375886524822695,3.744611124392382,1.3203177729640645,1.3203177729640645
pog,train,022ab423f035b47ac0af5046c51ed093,8476c833956c74092868c24514562b0b,104.0,104.0,1054.0,1177.0,0.09867172675521822,0.08836023789294817,0.5946291910575725,-0.5198172760181249,0.0
pog,train,44187dfef4ed2dd3669957cc9592514e,664162d351ab59ea042546db288bbf7c,102.0,102.0,195.0,7093.0,0.5230769230769231,0.014380375017623008,0.523076923076923,-0.6480267452794759,0.0
pog,train,03bfc1d4783966c69cc6aef8247e0103,f38776a72637f9103f9229c5f2c92e41,101.0,100.0,1387.0,186.0,0.07209805335255948,0.5376344086021505,2.7494166259661528,1.0113887531621453,1.0113887531621453
pog,train,2b28f4772c30b8544c742f6a349a06b3,3e600277f4bf92983bf6fcb0ac09e0d7,99.0,99.0,501.0,2031.0,0.19760479041916168,0.04874446085672083,0.6901087043048321,-0.3709061513285727,0.0
pog,train,72b059d86956ec93bbe2ae5a6622f4bd,82462c11b65faedd60ec94210debc584,99.0,99.0,669.0,364.0,0.14798206278026907,0.27197802197802196,2.8836175035726606,1.0590455835717076,1.0590455835717076
pog,train,0ab410a4baf435f5b6496cb061c11dc1,3afab60a60abe737c6b12772e0fcec0a,98.0,98.0,753.0,876.0,0.1301460823373174,0.11187214611872145,1.053796988605699,0.05239982113637372,0.05239982113637372
pog,train,126c091a8ff171f694733a624089e68a,64fe11119537f0ea81cfb5e4d54b3c71,98.0,98.0,5303.0,268.0,0.01848010560060343,0.3656716417910448,0.48910219785477665,-0.715183817775328,0.0
pog,train,b5512b7b61119e0a76d1f6b3bd6d2b94,b608ccb44928992e75009892971acd46,97.0,97.0,442.0,3313.0,0.21945701357466063,0.029278599456685782,0.46984865598704134,-0.7553446446721244,0.0
pog,train,022ab423f035b47ac0af5046c51ed093,95c3a26ab13f3ec5cd28a281e3685e7b,96.0,95.0,1054.0,2260.0,0.09013282732447818,0.0420353982300885,0.2828814797400548,-1.2627272685650115,0.0
pog,train,03bfc1d4783966c69cc6aef8247e0103,12ba81fb3ad68ad5b21e4cec7be42666,95.0,95.0,1387.0,176.0,0.0684931506849315,0.5397727272727273,2.760351805728518,1.0153581374496443,1.0153581374496443
pog,train,08734b0d499542a3a0ae060fb5597d09,de802e3a05e11e88ddd894aa58e0f4d9,94.0,94.0,791.0,975.0,0.11883691529709228,0.09641025641025641,0.8645233232843853,-0.1455769952934103,0.0
pog,train,95c3a26ab13f3ec5cd28a281e3685e7b,c6ba1690407cbd175f036694488a914e,93.0,93.0,2260.0,897.0,0.04115044247787611,0.10367892976588629,0.32539586231390777,-1.1227127999697848,0.0
pog,train,03bfc1d4783966c69cc6aef8247e0103,c7d17d4d3b51ccfb89c4c0f40ae87262,92.0,92.0,1387.0,146.0,0.06633020908435472,0.6301369863013698,3.2224669385981377,1.1701471962279593,1.1701471962279593
pog,train,3afab60a60abe737c6b12772e0fcec0a,46eacb79120159c0d446c08e1f671b0f,92.0,92.0,876.0,1113.0,0.1050228310502283,0.08265947888589398,0.6692964426228836,-0.4015282039608092,0.0
pog,train,82462c11b65faedd60ec94210debc584,ecff24c1d93157b5c20fd73bb31faced,91.0,91.0,364.0,622.0,0.25,0.14630225080385853,2.85088424437299,1.0476292073430167,1.0476292073430167
pog,train,82462c11b65faedd60ec94210debc584,83fb64f0af37f88a42f311549fb261cb,92.0,90.0,364.0,538.0,0.24725274725274726,0.16728624535315986,3.2597838964009975,1.181660903733827,1.181660903733827
pog,train,3afab60a60abe737c6b12772e0fcec0a,3e600277f4bf92983bf6fcb0ac09e0d7,90.0,90.0,876.0,2031.0,0.10273972602739725,0.04431314623338257,0.3588049614536331,-1.0249763209844243,0.0
pog,train,3afab60a60abe737c6b12772e0fcec0a,fc528592c3858f90196fbfacc814f235,90.0,90.0,876.0,1768.0,0.10273972602739725,0.05090497737556561,0.4121792289096882,-0.8862970026016284,0.0
pog,train,3afab60a60abe737c6b12772e0fcec0a,a6cd655d1645f38869be793d5fb194cb,89.0,89.0,876.0,2816.0,0.10159817351598173,0.03160511363636364,0.255907615322748,-1.3629387772800978,0.0
pog,train,3afab60a60abe737c6b12772e0fcec0a,bc11aa63d5a69b1b0f90c34fd2c62102,89.0,89.0,876.0,925.0,0.10159817351598173,0.09621621621621622,0.7790657781068739,-0.2496597975145901,0.0
pog,train,0ab410a4baf435f5b6496cb061c11dc1,fc528592c3858f90196fbfacc814f235,87.0,87.0,753.0,1768.0,0.11553784860557768,0.04920814479638009,0.4635237331218115,-0.7688976911408116,0.0
pog,train,126c091a8ff171f694733a624089e68a,b6f318187d9a7cf416a2e84fc24349aa,86.0,86.0,5303.0,142.0,0.016217235527060156,0.6056338028169014,0.8100623351650541,-0.2106440772827962,0.0
pog,train,bc11aa63d5a69b1b0f90c34fd2c62102,de802e3a05e11e88ddd894aa58e0f4d9,86.0,86.0,925.0,975.0,0.09297297297297297,0.0882051282051282,0.6763664587664587,-0.3910202510546779,0.0
pog,train,0ab410a4baf435f5b6496cb061c11dc1,3e600277f4bf92983bf6fcb0ac09e0d7,85.0,85.0,753.0,2031.0,0.11288180610889774,0.041851304775972424,0.3942248403399368,-0.930833871687875,0.0
pog,train,0ab410a4baf435f5b6496cb061c11dc1,852a581f78e4f4d7ecf9972a038e440c,85.0,85.0,753.0,2444.0,0.11288180610889774,0.03477905073649754,0.3276066492350293,-1.1159416303989764,0.0
pog,train,a6cd655d1645f38869be793d5fb194cb,fbf269b6cc339b080853c548156a1050,85.0,85.0,2816.0,313.0,0.030184659090909092,0.2715654952076677,0.6840248783764159,-0.37976099012568304,0.0
pog,train,03bfc1d4783966c69cc6aef8247e0103,2deec110140f47a0a9b9fddf744f956e,84.0,84.0,1387.0,137.0,0.06056236481614996,0.6131386861313869,3.1355390776711807,1.142801113902444,1.142801113902444
pog,train,1199c4654170f33208d7932d7d2587a5,fc528592c3858f90196fbfacc814f235,84.0,84.0,267.0,1768.0,0.3146067415730337,0.04751131221719457,1.2621638110732625,0.2328275584475621,0.2328275584475621
pog,train,83fb64f0af37f88a42f311549fb261cb,856a563554cc6f5b2bac63e3e8ff10b5,84.0,84.0,538.0,360.0,0.15613382899628253,0.23333333333333334,3.0762701363073113,1.1237178684334603,1.1237178684334603
pog,train,08734b0d499542a3a0ae060fb5597d09,46eacb79120159c0d446c08e1f671b0f,83.0,83.0,791.0,1113.0,0.10493046776232617,0.07457322551662174,0.6687078237539799,-0.40240805004451397,0.0
pog,train,8476c833956c74092868c24514562b0b,b5512b7b61119e0a76d1f6b3bd6d2b94,83.0,83.0,1177.0,442.0,0.07051826677994902,0.18778280542986425,1.131642683869182,0.12367027966070987,0.12367027966070987
pog,train,83fb64f0af37f88a42f311549fb261cb,c6342df4744ae61888fa993d281972d7,81.0,80.0,538.0,282.0,0.14869888475836432,0.28368794326241137,3.74014606237971,1.3191246647760706,1.3191246647760706
pog,train,6eb82f81b7105a1112fec1bb3c8dd62b,8476c833956c74092868c24514562b0b,80.0,80.0,1001.0,1177.0,0.07992007992007992,0.06796941376380629,0.4816254264002778,-0.7305885906995289,0.0
pog,train,9e3e1aff5fca5f418e5e3679ff932c05,ecff24c1d93157b5c20fd73bb31faced,78.0,78.0,261.0,622.0,0.2988505747126437,0.12540192926045016,3.4079535794803566,1.2261119878298057,1.2261119878298057
pog,train,0ab410a4baf435f5b6496cb061c11dc1,b608ccb44928992e75009892971acd46,77.0,77.0,753.0,3313.0,0.10225763612217796,0.02324177482644129,0.21892949381666413,-1.519005547044019,0.0
pog,train,6eb82f81b7105a1112fec1bb3c8dd62b,de802e3a05e11e88ddd894aa58e0f4d9,77.0,77.0,1001.0,975.0,0.07692307692307693,0.07897435897435898,0.5596055226824457,-0.5805231672572974,0.0
pog,train,72b059d86956ec93bbe2ae5a6622f4bd,9e3e1aff5fca5f418e5e3679ff932c05,76.0,76.0,669.0,261.0,0.11360239162929746,0.29118773946360155,3.087286451442938,1.127292534037496,1.127292534037496
pog,train,2b28f4772c30b8544c742f6a349a06b3,a6cd655d1645f38869be793d5fb194cb,75.0,75.0,501.0,2816.0,0.1497005988023952,0.026633522727272728,0.37706901537833426,-0.9753270436244006,0.0
pog,train,3afab60a60abe737c6b12772e0fcec0a,841c8877534da01768696cd2375bab70,75.0,75.0,876.0,517.0,0.08561643835616438,0.1450676982591876,1.17461778967171,0.16094280929357682,0.16094280929357682
pog,train,03bfc1d4783966c69cc6aef8247e0103,58f1ddb77bfc5576db30fa20e53111fa,73.0,73.0,1387.0,176.0,0.05263157894736842,0.4147727272727273,2.1211124401913874,0.7519406869974945,0.7519406869974945
pog,train,19125833f147d19800e3aa39ecfc76c2,ecff24c1d93157b5c20fd73bb31faced,73.0,73.0,804.0,622.0,0.09079601990049752,0.11736334405144695,1.0353957703444192,0.0347837404323319,0.0347837404323319
pog,train,1199c4654170f33208d7932d7d2587a5,95c3a26ab13f3ec5cd28a281e3685e7b,72.0,72.0,267.0,2260.0,0.2696629213483146,0.03185840707964602,0.8463358854529185,-0.16683897044843887,0.0
pog,train,19125833f147d19800e3aa39ecfc76c2,95c3a26ab13f3ec5cd28a281e3685e7b,72.0,72.0,804.0,2260.0,0.08955223880597014,0.03185840707964602,0.28105930524369305,-1.2691895812271559,0.0
pog,train,83fb64f0af37f88a42f311549fb261cb,9e3e1aff5fca5f418e5e3679ff932c05,72.0,72.0,538.0,261.0,0.13382899628252787,0.27586206896551724,3.63696961927958,1.2911508127336644,1.2911508127336644
pog,train,0ab410a4baf435f5b6496cb061c11dc1,46eacb79120159c0d446c08e1f671b0f,71.0,71.0,753.0,1113.0,0.09428950863213811,0.0637915543575921,0.600894415748208,-0.5093360408320364,0.0
pog,train,664162d351ab59ea042546db288bbf7c,b6f318187d9a7cf416a2e84fc24349aa,71.0,71.0,7093.0,142.0,0.010009868884816015,0.5,0.5,-0.6931471805599453,0.0
pog,train,12ba81fb3ad68ad5b21e4cec7be42666,72b059d86956ec93bbe2ae5a6622f4bd,69.0,69.0,176.0,669.0,0.39204545454545453,0.1031390134529148,4.156619445576845,1.424702110632966,1.424702110632966
pog,train,852a581f78e4f4d7ecf9972a038e440c,fbf269b6cc339b080853c548156a1050,69.0,69.0,2444.0,313.0,0.02823240589198036,0.22044728434504793,0.6397842012518106,-0.446624345032293,0.0
pog,train,64fe11119537f0ea81cfb5e4d54b3c71,95c3a26ab13f3ec5cd28a281e3685e7b,68.0,68.0,268.0,2260.0,0.2537313432835821,0.03008849557522124,0.7963346981904635,-0.22773570639899487,0.0
pog,train,022ab423f035b47ac0af5046c51ed093,de802e3a05e11e88ddd894aa58e0f4d9,67.0,67.0,1054.0,975.0,0.0635673624288425,0.06871794871794872,0.46244441200797937,-0.7712289195061021,0.0
pog,train,1199c4654170f33208d7932d7d2587a5,a6cd655d1645f38869be793d5fb194cb,67.0,67.0,267.0,2816.0,0.250936329588015,0.023792613636363636,0.6320637023323119,-0.4587650950851297,0.0
pog,train,2b28f4772c30b8544c742f6a349a06b3,fc528592c3858f90196fbfacc814f235,67.0,67.0,501.0,1768.0,0.13373253493013973,0.03789592760180995,0.5365185917757247,-0.6226540636894005,0.0
pog,train,8585a77eaebc91282b433359863cb569,fc528592c3858f90196fbfacc814f235,67.0,67.0,546.0,1768.0,0.1227106227106227,0.03789592760180995,0.49230002651948357,-0.708666938349441,0.0
pog,train,08734b0d499542a3a0ae060fb5597d09,95c3a26ab13f3ec5cd28a281e3685e7b,65.0,65.0,791.0,2260.0,0.08217446270543616,0.028761061946902654,0.2579041875971941,-1.3551671289362617,0.0
pog,train,83fb64f0af37f88a42f311549fb261cb,dab681fd76ae76e9421f7378ed0ed11d,65.0,65.0,538.0,377.0,0.120817843866171,0.1724137931034483,2.2731060120497375,0.8211471834879288,0.8211471834879288
pog,train,126c091a8ff171f694733a624089e68a,44187dfef4ed2dd3669957cc9592514e,64.0,64.0,5303.0,195.0,0.012068640392230812,0.3282051282051282,0.4389890579594521,-0.8232807911391181,0.0
pog,train,19125833f147d19800e3aa39ecfc76c2,c6342df4744ae61888fa993d281972d7,64.0,64.0,804.0,282.0,0.07960199004975124,0.22695035460992907,2.002187643343566,0.6942404044446788,0.6942404044446788
pog,train,83fb64f0af37f88a42f311549fb261cb,f38776a72637f9103f9229c5f2c92e41,64.0,64.0,538.0,186.0,0.11895910780669144,0.34408602150537637,4.536435224047649,1.5121415106867733,1.5121415106867733
pog,train,1199c4654170f33208d7932d7d2587a5,3e600277f4bf92983bf6fcb0ac09e0d7,62.0,62.0,267.0,2031.0,0.23220973782771537,0.03052683407188577,0.810961925362868,-0.20953417373345593,0.0
pog,train,2450d5bfc87a1f5b96e2837f5c87a70c,44187dfef4ed2dd3669957cc9592514e,62.0,62.0,2525.0,195.0,0.024554455445544555,0.31794871794871793,0.8931525767961411,-0.11299785402602872,0.0
pog,train,3e600277f4bf92983bf6fcb0ac09e0d7,841c8877534da01768696cd2375bab70,62.0,62.0,2031.0,517.0,0.03052683407188577,0.11992263056092843,0.41881399240210015,-0.8703283898416355,0.0
pog,train,46eacb79120159c0d446c08e1f671b0f,852a581f78e4f4d7ecf9972a038e440c,62.0,62.0,1113.0,2444.0,0.055705300988319856,0.02536824877250409,0.1616684533183931,-1.8222076253198525,0.0
pog,train,0ab410a4baf435f5b6496cb061c11dc1,bc11aa63d5a69b1b0f90c34fd2c62102,60.0,60.0,753.0,925.0,0.0796812749003984,0.06486486486486487,0.6110046301281361,-0.49265074188813135,0.0
pog,train,022ab423f035b47ac0af5046c51ed093,b5512b7b61119e0a76d1f6b3bd6d2b94,59.0,59.0,1054.0,442.0,0.055977229601518026,0.1334841628959276,0.8982952252569397,-0.10725650607119958,0.0
pog,train,841c8877534da01768696cd2375bab70,b608ccb44928992e75009892971acd46,59.0,59.0,517.0,3313.0,0.11411992263056092,0.01780863265922125,0.24432617302099868,-1.4092511717005187,0.0
pog,train,19125833f147d19800e3aa39ecfc76c2,b608ccb44928992e75009892971acd46,58.0,58.0,804.0,3313.0,0.07213930348258707,0.017506791427709025,0.15444735273226384,-1.867901999730356,0.0
pog,train,852a581f78e4f4d7ecf9972a038e440c,bc11aa63d5a69b1b0f90c34fd2c62102,58.0,58.0,2444.0,925.0,0.023731587561374796,0.0627027027027027,0.18197637899765562,-1.703878386055405,0.0
pog,train,72b059d86956ec93bbe2ae5a6622f4bd,c7d17d4d3b51ccfb89c4c0f40ae87262,58.0,57.0,669.0,146.0,0.08520179372197309,0.3904109589041096,4.139289882670926,1.420524247200072,1.420524247200072
pog,train,23ee17885f87575534b44d099507a747,664162d351ab59ea042546db288bbf7c,56.0,56.0,118.0,7093.0,0.4745762711864407,0.007895107852812631,0.4745762711864407,-0.7453329337305155,0.0
pog,train,2450d5bfc87a1f5b96e2837f5c87a70c,8476c833956c74092868c24514562b0b,56.0,56.0,2525.0,1177.0,0.022178217821782177,0.0475785896346644,0.13365344011036617,-2.012505097032501,0.0
pog,train,58f1ddb77bfc5576db30fa20e53111fa,72b059d86956ec93bbe2ae5a6622f4bd,56.0,56.0,176.0,669.0,0.3181818181818182,0.08370702541106129,3.373488245685555,1.2159472967708558,1.2159472967708558
pog,train,19125833f147d19800e3aa39ecfc76c2,82462c11b65faedd60ec94210debc584,56.0,55.0,804.0,364.0,0.06840796019900497,0.1510989010989011,1.3330155540976436,0.28744370961885063,0.28744370961885063
pog,train,12ba81fb3ad68ad5b21e4cec7be42666,19125833f147d19800e3aa39ecfc76c2,55.0,55.0,176.0,804.0,0.3125,0.06840796019900497,2.7569185323383087,1.0141135822174396,1.0141135822174396
pog,train,82462c11b65faedd60ec94210debc584,856a563554cc6f5b2bac63e3e8ff10b5,55.0,55.0,364.0,360.0,0.1510989010989011,0.1527777777777778,2.9770680708180706,1.0909389473476612,1.0909389473476612
pog,train,841c8877534da01768696cd2375bab70,a6cd655d1645f38869be793d5fb194cb,54.0,54.0,517.0,2816.0,0.10444874274661509,0.019176136363636364,0.2630876890276068,-1.335267884020001,0.0
pog,train,1199c4654170f33208d7932d7d2587a5,3afab60a60abe737c6b12772e0fcec0a,53.0,53.0,267.0,876.0,0.19850187265917604,0.06050228310502283,1.6072760077300634,0.4745408254175676,0.4745408254175676
pog,train,19125833f147d19800e3aa39ecfc76c2,c7d17d4d3b51ccfb89c4c0f40ae87262,53.0,53.0,804.0,146.0,0.06592039800995025,0.363013698630137,3.202557418387515,1.163949683866906,1.163949683866906
pog,train,72b059d86956ec93bbe2ae5a6622f4bd,856a563554cc6f5b2bac63e3e8ff10b5,53.0,53.0,669.0,360.0,0.07922272047832586,0.14722222222222223,1.5609076565354592,0.44526748317582443,0.44526748317582443
pog,train,814ed433f7b89cef654140214dfdaab5,f38776a72637f9103f9229c5f2c92e41,53.0,53.0,712.0,186.0,0.07443820224719101,0.2849462365591398,2.8386568201039024,1.0433309896290315,1.0433309896290315
pog,train,b608ccb44928992e75009892971acd46,fbf269b6cc339b080853c548156a1050,52.0,52.0,3313.0,313.0,0.01569574403863568,0.16613418530351437,0.35568662129726153,-1.033705213056535,0.0
pog,train,3afab60a60abe737c6b12772e0fcec0a,64fe11119537f0ea81cfb5e4d54b3c71,52.0,51.0,876.0,268.0,0.05821917808219178,0.19029850746268656,1.5408530975260681,0.4323362224791643,0.4323362224791643
pog,train,0ab410a4baf435f5b6496cb061c11dc1,841c8877534da01768696cd2375bab70,50.0,50.0,753.0,517.0,0.06640106241699867,0.09671179883945841,0.9109917518835041,-0.0932214356780898,0.0
pog,train,82462c11b65faedd60ec94210debc584,9e3e1aff5fca5f418e5e3679ff932c05,50.0,50.0,364.0,261.0,0.13736263736263737,0.19157088122605365,3.733000715759337,1.3172123916707987,1.3172123916707987
pog,train,2b28f4772c30b8544c742f6a349a06b3,46eacb79120159c0d446c08e1f671b0f,49.0,49.0,501.0,1113.0,0.09780439121756487,0.0440251572327044,0.6232942919193061,-0.4727364930476962,0.0
pog,train,03bfc1d4783966c69cc6aef8247e0103,9fa5c6beaf93259bc3dcd4ead2b3397f,48.0,48.0,1387.0,93.0,0.03460706560922855,0.5161290322580645,2.6394399609275068,0.9705667586418902,0.9705667586418902
pog,train,19125833f147d19800e3aa39ecfc76c2,3afab60a60abe737c6b12772e0fcec0a,48.0,48.0,804.0,876.0,0.05970149253731343,0.0547945205479452,0.48340489334151154,-0.7269006880053803,0.0
pog,train,664162d351ab59ea042546db288bbf7c,a68b85f0e84cbac87f49f5483e16fb6d,48.0,48.0,7093.0,75.0,0.006767235302410827,0.64,0.6399999999999999,-0.44628710262841964,0.0
pog,train,2deec110140f47a0a9b9fddf744f956e,ecff24c1d93157b5c20fd73bb31faced,47.0,47.0,137.0,622.0,0.34306569343065696,0.07556270096463022,3.9121623207454173,1.3640902443448408,1.3640902443448408
pog,train,664162d351ab59ea042546db288bbf7c,77c9c3bb3736bf7ba3a3d36b532f6962,47.0,46.0,7093.0,106.0,0.006485267164810377,0.4339622641509434,0.4339622641509434,-0.8347976976229721,0.0
pog,train,3e600277f4bf92983bf6fcb0ac09e0d7,fbf269b6cc339b080853c548156a1050,46.0,46.0,2031.0,313.0,0.022648941408173313,0.14696485623003194,0.5132554038599787,-0.6669816944293561,0.0
pog,train,46eacb79120159c0d446c08e1f671b0f,841c8877534da01768696cd2375bab70,46.0,46.0,1113.0,517.0,0.04132973944294699,0.08897485493230174,0.5670248392046867,-0.5673521680927921,0.0
pog,train,6eb82f81b7105a1112fec1bb3c8dd62b,b5512b7b61119e0a76d1f6b3bd6d2b94,46.0,45.0,1001.0,442.0,0.04495504495504495,0.10180995475113122,0.7214165924573166,-0.32653851042051196,0.0
pog,train,12ba81fb3ad68ad5b21e4cec7be42666,83fb64f0af37f88a42f311549fb261cb,45.0,45.0,176.0,538.0,0.2556818181818182,0.08364312267657993,3.3709128928692134,1.2151835957724706,1.2151835957724706
pog,train,2deec110140f47a0a9b9fddf744f956e,dab681fd76ae76e9421f7378ed0ed11d,44.0,44.0,137.0,377.0,0.32116788321167883,0.11671087533156499,6.042556487056865,1.7988271818442123,1.7988271818442123
pog,train,3e600277f4bf92983bf6fcb0ac09e0d7,b6f318187d9a7cf416a2e84fc24349aa,44.0,44.0,2031.0,142.0,0.021664204825209258,0.30985915492957744,1.0821422875014737,0.07894267593870254,0.07894267593870254
pog,train,72b059d86956ec93bbe2ae5a6622f4bd,c6342df4744ae61888fa993d281972d7,44.0,44.0,669.0,282.0,0.06576980568011959,0.15602836879432624,1.6542738712379013,0.5033621640540058,0.5033621640540058
pog,train,8585a77eaebc91282b433359863cb569,b5512b7b61119e0a76d1f6b3bd6d2b94,44.0,44.0,546.0,442.0,0.08058608058608059,0.09954751131221719,1.2932060398123746,0.2571244372977447,0.2571244372977447
pog,train,2b28f4772c30b8544c742f6a349a06b3,bc11aa63d5a69b1b0f90c34fd2c62102,43.0,43.0,501.0,925.0,0.08582834331337326,0.046486486486486484,0.6581410152667637,-0.4183360617016409,0.0
pog,train,95c3a26ab13f3ec5cd28a281e3685e7b,fbf269b6cc339b080853c548156a1050,42.0,42.0,2260.0,313.0,0.018584070796460177,0.134185303514377,0.4211399813395912,-0.8647900033210297,0.0
pog,train,a6cd655d1645f38869be793d5fb194cb,b6f318187d9a7cf416a2e84fc24349aa,42.0,42.0,2816.0,142.0,0.014914772727272728,0.29577464788732394,0.7450034010883484,-0.29436649539373855,0.0
pog,train,03bfc1d4783966c69cc6aef8247e0103,b608ccb44928992e75009892971acd46,41.0,41.0,1387.0,3313.0,0.029560201874549386,0.012375490492001207,0.06328720552254113,-2.760072094708333,0.0
pog,train,0ab410a4baf435f5b6496cb061c11dc1,2b28f4772c30b8544c742f6a349a06b3,41.0,41.0,753.0,501.0,0.05444887118193891,0.08183632734530938,0.7708699466935982,-0.2602356009783638,0.0
pog,train,1199c4654170f33208d7932d7d2587a5,b608ccb44928992e75009892971acd46,41.0,41.0,267.0,3313.0,0.15355805243445692,0.012375490492001207,0.32876162569200207,-1.112422332793751,0.0
pog,train,19125833f147d19800e3aa39ecfc76c2,9e3e1aff5fca5f418e5e3679ff932c05,41.0,41.0,804.0,261.0,0.05099502487562189,0.15708812260536398,1.385853300547073,0.32631605140473474,0.32631605140473474
pog,train,2deec110140f47a0a9b9fddf744f956e,83fb64f0af37f88a42f311549fb261cb,41.0,41.0,137.0,538.0,0.29927007299270075,0.0762081784386617,3.945581092448376,1.3725962419164852,1.3725962419164852
pog,train,83fb64f0af37f88a42f311549fb261cb,9fa5c6beaf93259bc3dcd4ead2b3397f,41.0,41.0,538.0,93.0,0.0762081784386617,0.44086021505376344,5.812307630811049,1.7599776745913542,1.7599776745913542
pog,train,841c8877534da01768696cd2375bab70,fc528592c3858f90196fbfacc814f235,41.0,41.0,517.0,1768.0,0.07930367504835589,0.02319004524886878,0.31815665560972195,-1.1452113897996232,0.0
pog,train,9e3e1aff5fca5f418e5e3679ff932c05,dab681fd76ae76e9421f7378ed0ed11d,41.0,41.0,261.0,377.0,0.15708812260536398,0.10875331564986737,2.9555067735804954,1.0836701331356904,1.0836701331356904
pog,train,19125833f147d19800e3aa39ecfc76c2,852a581f78e4f4d7ecf9972a038e440c,39.0,39.0,804.0,2444.0,0.048507462686567165,0.015957446808510637,0.14077881867259448,-1.9605652821387192,0.0
pog,train,46eacb79120159c0d446c08e1f671b0f,fbf269b6cc339b080853c548156a1050,39.0,39.0,1113.0,313.0,0.03504043126684636,0.12460063897763578,0.7940631916157866,-0.23059223448396496,0.0
pog,train,841c8877534da01768696cd2375bab70,852a581f78e4f4d7ecf9972a038e440c,39.0,39.0,517.0,2444.0,0.07543520309477757,0.015957446808510637,0.21892876250051446,-1.5190088874681817,0.0
pog,train,841c8877534da01768696cd2375bab70,bc11aa63d5a69b1b0f90c34fd2c62102,39.0,39.0,517.0,925.0,0.07543520309477757,0.04216216216216216,0.5784452924878457,-0.5474113046891211,0.0
pog,train,b5512b7b61119e0a76d1f6b3bd6d2b94,c6ba1690407cbd175f036694488a914e,38.0,38.0,442.0,897.0,0.08597285067873303,0.042363433667781496,0.6798276810080863,-0.38591592320802165,0.0
pog,train,0ab410a4baf435f5b6496cb061c11dc1,6eb82f81b7105a1112fec1bb3c8dd62b,39.0,37.0,753.0,1001.0,0.049136786188579015,0.03696303696303696,0.3481790453902008,-1.055038433268803,0.0
