bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio,valid_only_hit_rate,cfg_num_cans,cfg_num_token,cfg_toy_eval,cfg_seed,cfg_shuffle_seed,cfg_use_hard_negative,cfg_use_icl_retrieval,cfg_icl_retrieval_method,cfg_use_user_context,cfg_user_context_selection,cfg_use_item_bundle_affiliation_desc,cfg_item_bundle_affiliation_k,cfg_item_bundle_affiliation_alpha,cfg_item_bundle_affiliation_exclude_query_items,cfg_use_item_user_copurchase_desc,cfg_item_user_copurchase_k,cfg_item_user_copurchase_alpha,cfg_item_user_copurchase_exclude_query_items
18449,39305,1,B,"[12037, 10940]","[15393, 39305, 19106, 42228, 261, 15016, 6031, 24373, 20054, 46351]",1. 白色高领毛衣女2017新款秋冬韩版百搭修身短款黑色套头打底针织衫; 2. 银针五角星星夸张时尚大耳环夏天清新百搭韩国气质长款耳坠耳饰女,A. 内增高女鞋坡跟透气小白鞋女2019春季新款百搭真皮厚底旅游休闲鞋; B. 休闲款真皮凯莉包女软皮荔枝纹牛皮 百搭简约 时尚kelly单肩手提; C. 商场同款MORELINE沐兰夏季碎花显瘦衬衫短袖修身上衣女1236912; D. 秋冬也要裙裾飞扬！温柔娴静奶茶色珠地纹针织百褶裙; E. 秋冬小包包女包2019新款小方包时尚百搭单肩毛呢锁扣链条斜挎包潮; F. 高跟鞋女细跟性感2019春季新款百搭尖头中跟单鞋法式少女猫跟鞋子 [Additional context: This item is frequently co-purchased with: 春装2019新款女装赫本风长袖山本法式复古裙长款过膝黑色连衣裙子; 2019春季新款尖头高跟鞋女水晶跟一字带真皮后空单鞋细跟婚宴女鞋; 2019春季新款浅口百搭裸色真皮单鞋小清新中跟尖头细跟少女高跟鞋.]; G. 女裤春秋2019新款时尚韩版百搭宽松高腰束口休闲裤女九分裤灯笼裤 [Additional context: This item is frequently co-purchased with: MG小象高腰裤子女宽松显瘦学生休闲裤夏季2019新款韩版时尚九分裤; LOSEA 宽肩带斜挎包包女2019新款时尚拼色小方包女复古百搭单肩包; 2019春季新款韩版黑色破洞牛仔裤女高腰显瘦乞丐裤小脚裤紧身裤子.]; H. 【钜惠折扣款】蝙蝠喇叭袖套头针织衫毛衣女侧开叉宽松显瘦上衣; I. 皮短裤女春秋黄一琳2018新款蝴蝶结绑带PU显瘦靴裤高腰阔腿皮裤; J. 靴子女短靴高跟女鞋秋冬季2017新款真皮方头粗跟马丁靴女加绒棉鞋,D,D,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
14227,38315,1,B,[21710],"[48553, 38315, 48546, 31238, 39002, 10316, 25159, 45754, 20478, 2893]",1. the pool aoyama tote藤原浩托特包斜挎包ins单肩包wtaps visvim [Additional context: This item is frequently co-purchased with: ins包包女2019新款斜挎帆布质感百搭学生韩版蹦迪网红日系小黑包; Danielwellington丹尼尔惠灵顿 dw女表28mm金属表带手镯套装; Nike耐克官方NIKE AIR FORCE 1 '07女子运动鞋 板鞋315115.],A. 银春春纯银睡觉不用摘耳钉女简约小耳坠气质精致韩国个性百搭耳环; B. 枪枪家毛衣女套头2018秋季新款韩版绑带薄款长袖初秋针织打底上衣; C. 夏天小包包女2019新款潮韩版百搭时尚迷你亮片ins超火少女斜挎包; D. 英伦皮鞋女2018新款韩版雕花拼色松糕厚底麻绳底休闲鞋乐福鞋学生; E. ◆ANNA◆2018春夏新款气质腰带连体裤九分无袖高腰显瘦休闲长裤女 [Additional context: This item is frequently co-purchased with: 秋冬高端定制经典款手搓纹牛皮复古街拍豆腐包小方包单肩手提包女; 范思蓝恩格子衬衫女宽松2019春装新款韩范复古蝴蝶结衬衣纯棉上衣; 花仙子米白色卫衣卡通动漫印花2019新款春夏加厚百搭套头圆领上衣.]; F. 耐克NIKE AIR MAX 90 天鹅绒 暖灰 气垫运动鞋 男女鞋98512007; G. 古拉良品gula原创复古2018新款皮毛一体大衣过膝加厚鹿皮绒外套女; H. 2018新款真皮金属扣小方包 手提包锯齿边单肩包斜挎包小包包 女包; I. 2019上新迷你mini小包包女士镶钻单肩斜跨包链条晚宴包精致仙女包; J. 简女郎网红拼色真皮透明尖头高跟鞋女细跟浅口单鞋女2019春季新款,C,C,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
10502,16438,6,G,[48327],"[35150, 43816, 30940, 46478, 3953, 23137, 16438, 47473, 41975, 20993]",1. 网红瘦瘦靴粗跟短靴女2018秋冬新款百搭后拉链靴子英伦中跟马丁靴 [Additional context: This item is frequently co-purchased with: JHXC收腰长袖针织连衣裙女过膝2018秋冬新款中长款韩版显瘦打底裙; 2019新款春秋冬袜靴女弹力靴瘦瘦靴短筒粗跟中跟网红短靴加绒百搭; 女鞋2019新款春季马丁靴网红短筒百搭平底短靴加绒英伦风沙漠靴子.],A. 2019新款民族风凉鞋女夏季平底一字扣波西米亚沙滩度假复古绣花鞋 [Additional context: This item is frequently co-purchased with: 复古少女心金箔亚克力耳环女韩国气质长款个性纯银耳坠耳饰R014; TANGI原创2019新款纯银耳环女 气质可爱樱花兔子珍珠无耳洞耳夹; 天然出品 宽松波点拼接条纹中长款百搭休闲衬衫裙连衣裙春新.]; B. 鹿与奈良秋冬短靴女真皮高跟粗跟百搭通勤上班气质磨砂显瘦靴子; C. 风衣外套女港风中长款衣香丽影2018秋装新款系带收腰双排扣长袖薄; D. 皇宝多莉定制秋冬新款平底外穿穆勒毛鞋包头室内保暖真皮兔毛拖鞋; E. 韩国可爱凹造型耳饰欧美时尚潮流原宿复古夸张黄色耳环长款耳坠女; F. VV薇薇燃原创设计师女鞋 黑色弹力袜尖头细跟短靴; G. 网红ins贝雷帽女秋冬立体韩版粉色日系复古百搭羊毛画家帽南瓜帽; H. 牧衣原创设计女装棉丝平绒肌理褶皱印花上衣女冬季内搭T恤 长寿乐; I. 平底真皮小白鞋女春季2019新款百搭韩版秋季嘻哈高帮鞋休闲板鞋潮; J. 日系贝雷帽纯羊毛画家帽网红南瓜色帽子英伦复古显脸小百搭蓓蕾帽,B,B,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
19105,16646,1,B,[28619],"[28982, 16646, 5680, 22025, 15315, 30109, 1505, 5965, 40511, 30580]",1. 彩色毛毛大口袋黄金貂绒针织大衣外套中长款,A. 妙侣2018秋冬新款平底侧拉链女靴英伦复古平跟圆头皮带扣小短靴女; B. 过膝长筒靴欧美鞋子女2018秋 冬新款平底大码靴百搭网红款皮长靴; C. PECO独立设计 728人鱼系列竖款盒子包单肩斜挎小方包高级感手提包; D. 加绒皮鞋女中跟鞋子女冬2018新款女士靴子妈妈鞋短靴女粗跟高跟鞋; E. HEADACHE 头痛 (黑色 经典鸭舌帽 FW18) *现货不退换; F. 2019春秋新品小香风白色仙女气质圆领毛绒针织连衣裙打底裙短款 [Additional context: This item is frequently co-purchased with: 2019新款秋冬guidi前拉链短靴女鞋复古马丁靴女英伦中筒粗跟单靴; 【王木木】东大门做旧星星小脏鞋女2019韩国新款真皮脏脏小白鞋女; 钱夫人CHINSTUDIO系带蝴蝶结复古波点衬衫女秋冬韩版长袖打底衬衣.]; G. 【5日秒杀 仅2件】迪桑娜女包欧美铆钉菱格小圆包迷你单肩包; H. ◆MUGU◆山本风很仙的法国复古小众过膝荷叶边短袖连衣裙夏中长款 [Additional context: This item is frequently co-purchased with: 小香风包包链条包菱格女斜挎包潮个性拼色斜挎撞色手提包软皮手拎; 曾小咸白色蛋糕裙半身裙秋2018新款仙女裙chic温柔复古高腰百褶裙; 东胜皮具小香风菱格链条包包女2019新款单肩斜跨小包手提春邮差包.]; I. 韩都衣舍韩版女装夏装新款显瘦绑带A字裙短裙连衣裙莀; J. 春季新款黑色高跟鞋防水台细跟浅口单鞋女亮片水钻晚宴礼服鞋婚鞋,B,B,1,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
11776,45251,2,C,"[28642, 11856]","[22679, 44387, 45251, 42325, 41644, 17103, 35249, 22892, 34096, 36302]",1. 【南风】黑色流苏链条包包女2019新款秋冬百搭单肩包斜挎包小方包; 2. Mell 马蒂斯人像 小众法式不对称耳环夹女无耳洞高级设计感简约 [Additional context: This item is frequently co-purchased with: 时游欧美街拍时尚个性V领不规则T恤宽松大码显瘦女装蝙蝠袖上衣夏; 小优家包包刺绣帆布包呢料链条包女2019新款百搭单肩斜挎包小包包.],A. 黄一琳2018春秋新款牛仔裤女小脚铅笔裤加厚直筒韩版裤弹九分裤; B. 皮居士包包2019新款真皮复古压花纯皮大女包头层牛皮手提包女中年 [Additional context: This item is frequently co-purchased with: STPY日本工艺珍珠简约耳坠复古气质名媛风耳环短款设计感百搭手作; 法国小众洋气真皮大包包女2019新款时尚斜挎大容量软皮百搭高级感; 金丝绒百褶裙半身裙女春季2019新款韩版中长款高腰显瘦风琴长裙子.]; C. 冬季复古宽松橘红色过膝呢子大衣中长款毛呢外套2018冬装新款女; D. 小耳出品全棉斜口袋春季新款长袖衬衫文艺清新百搭白色衬衣女上衣 [Additional context: This item is frequently co-purchased with: 衣品乐原创大码中长款假两件连帽卫衣女宽松韩版胖MM春装上衣T759; 宋正恩破洞牛仔背带裤女韩版宽松2019新款九分裤高腰显瘦连体裤子; 【新品价66元】2019春季新款气质韩版长裤女显瘦微喇裤黑色休闲裤.]; E. 小香风包包女2019新款潮韩版百搭斜挎小包简约单肩迷你女包链条包 [Additional context: This item is frequently co-purchased with: MASOOMAKE玛速主义 小白鞋女2019新款春季百搭平底系带休闲板鞋女; ins超火包包2019新款菱格链包链条女包斜挎小包时尚百搭单肩包; 自然卷短靴女2018秋冬新款复古真皮英伦风学生鞋显瘦平底马丁靴女.]; F. 荔枝纹头层牛皮迷你锁扣凯莉包单肩真皮包手提斜挎Kelly新娘女包; G. 2018新款韩版羊绒衫女毛衣慵懒风宽松连帽卫衣套头加厚针织外套; H. 小瑞靓包拼色菱格包包女2019新款简约百搭斜挎包单肩包小包包女包 [Additional context: This item is frequently co-purchased with: 2019春装新款港味chic毛边破洞牛仔裤女九分裤紧身小脚铅笔裤子潮; 韩都衣舍2019韩版女装夏新款宽松撞色学生潮短袖上衣T恤TK9466婏; 春季cargo工装裤男潮牌余文乐男生直筒宽松休闲男士裤子韩版潮流.]; I. Daphne/达芙妮夏休闲学生露趾平底凉鞋 时尚纹理魔术贴低跟女鞋; J. 夏季新款韩范V领抽绳露脐性感短款上衣女装收腰设计感修身短袖T恤,E,E,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
5815,37792,9,J,"[44835, 11423]","[31263, 43661, 18848, 11523, 17169, 7519, 23130, 8848, 4124, 37792]",1. 万里马欧美秋冬新款女包真皮手提包时尚女士包包单肩斜挎包杀手包; 2. 烫社交女鞋黑色漆皮系带休闲布洛克女鞋厚底德比小皮鞋春季新款,A. 为晚环绕不规则ins耳环女925纯银耳饰设计感小众简约网红夸张耳坠 [Additional context: This item is frequently co-purchased with: Sogo少女心爆棚ins可爱独角兽刺绣棒球帽子女软妹百搭遮阳鸭舌帽; 耳环女2019新款潮韩国个性气质耳饰高级感大气欧美夸张网红耳钉; 巴掌家重工镶钻牛仔外套女装宽松百搭长袖流行上衣春季2019新款潮.]; B. 西西里男装男短袖衬衫港风chic宽松夏季韩版潮流英伦中袖衬衣; C. 红色木耳边波点雪纺连衣裙女中长款喇叭袖收腰内搭裙冬2018新款@ [Additional context: This item is frequently co-purchased with: 花栗鼠小姐 搭配毛衣外套都可以仙气飘飘的蕾丝金边网纱半身裙; 梅子熟了 文艺小清新网纱半身裙复古chic很仙的蛋糕裙女2019春装; 辰丞夏季新款棉麻小清新森女系流苏泰国度假吊带黄色高腰连衣裙长.]; D. 芒如水 芒岁 日系文艺星空蓝摩天轮套头毛衣 简约百搭上衣新款 [Additional context: This item is frequently co-purchased with: 棒球服女防晒衣欧根纱短款外套女薄款白色夏bf夹克2019新款ins潮; 四喜家 简约经典宽松BF风/黑色灰色连帽卫衣加厚加绒女纯色外套; PINK院长 涂鸦设计hiphop网红卫衣女早春新品长袖bf宽松嘻哈潮ins.]; E. 小麋人爱心可爱桃心弹簧螺旋S925纯银耳环个性耳钉双层耳饰日韩女; F. 鹿与飞鸟 日系原创复古个性前口袋羊毛呢阔腿裤七分裤2色 1417#Q; G. 网红高跟鞋春季2019新款女鞋中细跟百搭尖头猫跟韩版抖音黑色单鞋; H. 雪地靴2018新款女鞋秋冬季加绒棉鞋冬款百搭厚底马丁网红瘦瘦短靴; I. AGATHA瑷嘉莎小狗黑色羊皮小方包斜挎包可爱甜美时尚气质单肩女包 [Additional context: This item is frequently co-purchased with: 平底单鞋浅口百搭低跟瓢鞋2019春季乐福鞋女蝴蝶结学生复古晚晚鞋; 真皮菱格链条包辣妈同款经典小香风单肩斜挎女包2019新款潮春小方; 诗凡黎小西装女英伦风chic春季外套女宽松韩版春秋格子西装外套女.]; J. 拉夏贝尔针织衫长袖女士2019早春装新款韩版宽松显瘦打底白色毛衣,A,A,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
13585,36961,8,I,[18769],"[3720, 17472, 43620, 8679, 4785, 22514, 24763, 22929, 36961, 23777]",1. 男生裤子韩版潮流男春夏国潮束脚哈伦裤透气潮男款帅气宽松工装裤,A. RAPIDO 雳霹道 男鞋 透气休闲鞋运动鞋CQ6ZK3001; B. GENANX闪电潮牌假两件卫衣长袖男韩版黑色卫衣套头衫简约帅气男生; C. 【PAILAILI】头层真皮包 抽绳水桶包 简约牛皮单肩斜跨迷你小包; D. 白色超烫高跟鞋女春季2019新款百搭尖头少女黑色职业细跟5cm猫跟 [Additional context: This item is frequently co-purchased with: 黑色睫毛蕾丝吊带背心女夏外穿内搭交叉打底短款性感V领雪纺上衣; 七格格白色外套女夏季2019新款潮春秋薄款韩版宽松中长款针织开衫; 高跟鞋女细跟春季2019新款韩版百搭黑色性感蝴蝶结尖头超浅口单鞋.]; E. 子晴原宿V领毛织背心女夏季新款宽松短款外穿黑色潮流针织衫上衣; F. THETHING潮牌T恤个性夏新款 salty薄款时尚印花短袖体恤卡通鲨鱼; G. 秋季男鞋小白鞋男韩版潮流增高厚底白色板鞋男百搭学生休闲运动鞋; H. shes饰品 游园梦归系列精灵燕子choker项链女短款锁骨链项圈; I. 禾子先生冬季韩版宽松加厚男生半高领毛衣青少年潮流男士针织线衫; J. 韩国花朵耳钉耳环女2018新款潮个性气质百搭耳坠会动的网红耳饰品,F,F,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
1835,20862,3,D,[34793],"[44021, 7498, 6457, 20862, 6615, 5400, 16524, 12395, 34882, 3891]",1. RACE CHOICE 女包2019新款 复古帅气胸包多功能挎包真皮腰包潮女,A. BJHG自制沙漠迷彩工装裤男潮牌欧美街头宽松多口袋INS休闲束脚裤 [Additional context: This item is frequently co-purchased with: BJHG春秋工装束脚裤子男国潮牌日系宽松多口袋纱卡百搭哈伦休闲裤; BJHG春高领卫衣男国潮流街头宽松OVERSIZE字母印花飘带小开叉上衣; 帝奥椰子700复古老爹鞋ins超火情侣运动休闲潮鞋侃爷真皮跑步男鞋.]; B. 读你原创民族风复古中国风项链文艺百搭长款吊坠装饰配饰女; C. 太平鸟男装新款灰色男士商务休闲牛津纺别致刺绣青年长袖衬衫男潮 [Additional context: This item is frequently co-purchased with: 布先生 短袖T恤 针织短袖男 纯棉冰丝冰丝t恤男圆领t恤男AT10192; BPCALL 重磅厚实 长绒棉横向编织非WTAPS圆领套头三色卫衣男.]; D. 崔婶儿2017冬新款韩版高腰百搭加绒加厚黑色显瘦外穿打底小脚裤女; E. 森马情侣帆布鞋2018春新款韩版潮流鞋子学生运动鞋休闲鞋板鞋男女; F. 几立*新雪丽|扫地僧升级版 保暖厚实棉衣; G. 小清新v领毛衣女宽松秋冬2019新款韩版chic学生甜美针织衫上衣服; H. 2018新款一字扣凉鞋女夏平底韩版百搭夹脚松糕厚底罗马鞋套趾凉鞋; I. 【南风】拼色肩带水桶包女2018新款夏季斜挎包简约单肩包女士包包; J. 包包女2019新款斜挎包韩版学生小香风女包菱格绣花女士单肩包小包,J,J,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
11555,10263,8,I,[28754],"[896, 16367, 12719, 42005, 30943, 48274, 29100, 32660, 10263, 40816]",1. 【11.11零点6折清仓】衣品乐大码渐变色短袖雪纺连衣裙女夏2018,A. 小白鞋女2019春季新款韩版ulzzang原宿懒人布鞋平底一脚蹬帆布鞋; B. 上新小包包2019春夏新款菱格绣线链条斜挎小方包女包ins超火包包; C. 小依定制欧洲站水钻2019春季新款休闲高帮鞋女鞋潮鞋加绒厚底短靴; D. Goutte.shuiii 秋装女2018新款小个子chic早秋风衣外套短款薄宽松; E. 面包服女学生韩版宽松短款bf原宿风棉衣棉袄2018冬季新款外套棉服; F. 【特价】男道拼接加绒连帽卫衣男日系学生宽松加厚套头衫运动外套; G. 抓绒牛仔裤薄绒宽松直筒裤冬女高腰弹力显瘦不规则裤脚九分休闲裤; H. EEKE Studio 珍珠Choker项圈五角星晶钻项链女丝绒颈带脖子饰品; I. Skechers斯凯奇女鞋时尚坡跟凉鞋 简约通勤休闲厚底鞋 31723; J. 罗家RMOJUL 2019春夏女装新 减龄撞色领印花短袖T恤裙A字连衣裙SW [Additional context: This item is frequently co-purchased with: 范思蓝恩很仙的法国小众雪纺连衣裙女夏显瘦V领通勤法式桔梗裙子; 范思蓝恩很仙的法国小众连衣裙女夏季V领收腰显瘦法式复古桔梗裙; 红色波点v领连衣裙女夏季赫本法式复古小个子高腰小清新雪纺裙子.],B,B,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
10066,15137,8,I,[24111],"[45963, 16720, 21299, 12535, 39941, 24894, 25180, 20204, 15137, 11050]",1. 微笑向暖AWQ文艺复古高领后开祁加厚毛衣裙,A. 貂绒女板鞋2018秋冬新款韩版百搭休闲鞋圆头学生平底加绒女鞋子潮; B. 2件5折】秋冬季新款加绒加厚连帽套头卫衣女中长款宽松上衣807J; C. 嘻哈高帮鞋女2019新款韩版ulzzang百搭休闲春季运动女鞋潮欧洲站 [Additional context: This item is frequently co-purchased with: 张贝贝ibell网红牛仔裤女高腰2019夏季新款老爹破洞乞丐阔腿长裤; 北冥有渔古风长裙汉服改良日常中国风复古汉元素学生雪纺连衣裙仙; 欧洲站2019夏季新款女鞋系带帆布百搭高帮鞋休闲大码情侣潮鞋欧货.]; D. 牛仔裤子cec女宽松显瘦百搭直筒韩版宽松2019春秋新款显瘦小脚裤; E. 毛毛鞋女冬外穿羊羔毛一脚蹬瓢鞋2018冬款网红女鞋平底加绒豆豆鞋; F. 网红渔夫帽女日系夏ins百搭大沿宽檐遮阳防晒太阳帽子韩版潮春秋; G. 素木原创大码刺绣连帽金丝绒卫衣女冬2018新款时尚韩范上衣ML3147; H. 2019新款春夏女装名媛气质网红洋气女神时尚新品豹纹衬衫; I. 小包包2018新款韩版潮百搭圆环女包chic个性时尚复古单肩斜挎手提; J. 乐福鞋女一脚蹬2019春新款小皮鞋女英伦方头平底百搭学生软底单鞋 [Additional context: This item is frequently co-purchased with: 真皮马衔扣小皮鞋单鞋女2019春款懒人鞋英伦风女鞋一脚蹬乐福鞋女; 大叔家2019春季新款中跟金属马衔扣乐福鞋平底百搭懒人单鞋女粗跟; 春秋季新款尖头韩版单鞋女平跟浅口低跟皮鞋女时尚休闲平底女鞋子.],J,J,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
13559,28733,5,F,"[18848, 37748]","[4017, 34322, 27031, 25661, 25159, 28733, 11291, 8369, 40553, 40548]",1. 红色木耳边波点雪纺连衣裙女中长款喇叭袖收腰内搭裙冬2018新款@ [Additional context: This item is frequently co-purchased with: 花栗鼠小姐 搭配毛衣外套都可以仙气飘飘的蕾丝金边网纱半身裙; 梅子熟了 文艺小清新网纱半身裙复古chic很仙的蛋糕裙女2019春装; 辰丞夏季新款棉麻小清新森女系流苏泰国度假吊带黄色高腰连衣裙长.]; 2. 小包包女ins铆钉宽肩带斜挎包2019新款韩版蝴蝶结手提单肩小方包 [Additional context: This item is frequently co-purchased with: 火烈鸟2019新款小众单肩水桶包迷你小包包束口斜跨小包仙女手提包; 金大班悦己2019春装新款韩版复古港味纯色宽松长袖衬衫上衣女; 网红小黑ins包包女新款质感女包百搭链条2019学生时尚韩版斜挎包.],A. 伊米妮小包包牛皮单肩女包斜挎包女时尚简约马鞍包转锁链条小猪包; B. Marie Claire2017法国秋冬新品头层真皮潮流尖头切尔西靴604-194; C. EEKE Studio珍珠耳钉纯银镀18K金币圆牌丘比特耳坠耳坠耳环女耳饰; D. CCVV女鞋2019新款春百搭休闲高帮鞋真皮白色运动高邦板鞋女小白潮 [Additional context: This item is frequently co-purchased with: 人本帆布鞋女内增高韩版小白鞋女厚底黑色板鞋女2019新款百搭布鞋; 【吕小布】2019春款英伦风小皮鞋马衔扣乐福鞋女一脚蹬平底单鞋; apit。加绒加厚 18冬新款显瘦显腿直哈伦高腰纽扣深蓝色牛仔9分裤.]; E. 古拉良品gula原创复古2018新款皮毛一体大衣过膝加厚鹿皮绒外套女; F. 2019新款春款韩版百搭浅口尖头温柔鞋黑色软底平底鞋单鞋女晚晚鞋 [Additional context: This item is frequently co-purchased with: 英爵伦男士卫衣 2019春秋新款外套 韩版潮流 连帽运动服套头上衣; 英爵伦 男士卫衣 春秋2019新款 套头韩版潮流 潮牌运动服上衣外套; 英爵伦 夏季新品上衣青年图案印花 短袖T恤 潮流半截袖体恤打底衫.]; G. DPLAY德帕拉2019欧美黑色露肩蕾丝雪纺连衣裙长袖礼服纱裙小黑裙 [Additional context: This item is frequently co-purchased with: 特MintCheese独立设计 复古少女叠穿趣味碎花 高领花边透视打底衫; V领复古温柔网纱很仙的连衣裙女高腰春夏chic网红两件套吊带裙子; 红色婚鞋女2019新款新娘鞋水钻尖头单鞋细跟珍珠扣渐变高跟鞋浅口.]; H. MUZI定制包包女2019夏季新款韩版百搭斜挎单肩时尚潮流撞色锁扣包; I. MG小象v领雪纺衬衫女装长袖韩版春季2019新款衬衣甜美小清新上衣 [Additional context: This item is frequently co-purchased with: 彭子 2019春装新款小个子翻领短款风衣女时尚通勤休闲韩版外套女; MG小象港味裤子女夏装2019新款时尚宽松显瘦直筒裤chic小脚休闲裤; FFAN泛泛 网红浅色直筒九分牛仔裤2019春季新款宽松显瘦裤子女.]; J. 风晴雪 贝雷帽女冬韩版日系简约百搭羊毛帽子画家帽女小清新文艺,H,H,0,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
16824,27240,1,B,[38091],"[20980, 27240, 42702, 155, 11829, 30469, 43475, 23209, 8661, 13435]",1. 双面羊绒大衣女中长款2019新款流行阿尔巴卡羊驼绒羊毛呢外套 [Additional context: This item is frequently co-purchased with: 英伦风双排扣西装外套女中长款宽松休闲网红小西服春秋装2019新款; 梅子熟了文艺高腰波点网纱半身裙复古chic超仙少女裙2019春装新款; 画风 浅蓝色牛仔外套女宽松bf男友风牛仔衣短外套夹克2019春新款.],A. 蛋挞家/omont 学院风宽松加绒圆领套头卫衣女百搭白色显瘦短款冬; B. 双面穿！蕾丝裙纱裙 高腰丝绒大摆裙半身裙 网纱百褶A字裙女半裙; C. 方格简约 晚安树先生原创手表-简约 湖绿色 文艺 森系 设计 礼物 [Additional context: This item is frequently co-purchased with: 逸阳2019新款春款牛仔裤女小脚显瘦女士春季高腰紧身百搭铅笔长裤; 伊芙丽2019春装无袖西装马夹单排扣宽松背心外套中长款黑色马甲女; ZK黑色无袖西装外套坎肩马夹女外穿中长款马甲背心韩版2019春新款.]; D. LOSEA 鳄鱼纹小包包女2018新款铂金凯莉包小手提包百搭单肩斜挎包 [Additional context: This item is frequently co-purchased with: LOSEA 宽肩带斜挎包包女2018新款时尚菱格小方包女复古百搭单肩包; 真皮女包2019新款时尚韩版百搭手提包女气质女神大气单肩斜挎包女; 白色软牛皮单肩包简约百搭小托特包通勤斜跨包文艺小清新真皮女包.]; E. 洛凡诗2019夏季新款印花宽松显瘦大码吊带真丝连衣裙中长款a字裙; F. 韩都衣舍2018韩版女春装新款纯色系带打底衫九分袖T恤AA12491瑭; G. 马克华菲男装夏季新款潮流外穿休闲短裤男清凉透气时尚沙滩裤; H. 季初季铆钉抽带水桶包女2018新款时尚牛皮单肩包真皮斜挎女手提包; I. (古天乐)小白鞋女春季新款百搭韩版原宿ulzzang星星小脏鞋板鞋 [Additional context: This item is frequently co-purchased with: 半袖上衣2019夏新款新品丅恤韩版衣服短袖T恤纯棉女装衣服ins潮; 因由短袖t恤女2019春季新款黑色纯棉修身半袖圆领套头上衣休闲潮; 中长款白衬衫女长袖高腰韩版宽松2019春气质仙女范收腰显瘦衬衣.]; J. 秋冬羊毛呢外套男风衣羊绒大衣男长款过膝加厚韩版宽松呢子大衣潮,B,B,1,0.252,1.0,0.252,10,5,250,45,41,True,False,input_embedding,False,max_input_overlap_random_user_text_topk_items,False,3,0.5,False,True,3,0.5,False
