dataset,space,sample_idx,bundle_id,true_item,true_option_char,gt_cos,distractor_mean_cos,distractor_max_cos,gt_rank
pog,content_item,863,1967,38916,J,0.6329001188278198,0.5631943941116333,0.6350811719894409,2
pog,content_item,864,1968,11580,F,0.6284217834472656,0.5918251872062683,0.6511642932891846,3
pog,content_item,865,1968,34236,F,0.6140876412391663,0.5918251872062683,0.6511642932891846,3
pog,content_item,866,1970,13185,F,0.577521026134491,0.5750729441642761,0.6697841882705688,5
pog,content_item,867,1970,44966,F,0.6810243129730225,0.5750729441642761,0.6697841882705688,1
pog,content_item,868,1984,14667,F,0.64092618227005,0.6109002828598022,0.694146990776062,3
pog,content_item,869,1984,38951,F,0.5851073861122131,0.6109002828598022,0.694146990776062,7
pog,content_item,870,1985,14225,E,0.49771320819854736,0.4925665259361267,0.593346118927002,5
pog,content_item,871,1985,42858,E,0.5281438827514648,0.4925665259361267,0.593346118927002,4
pog,content_item,872,2008,10880,D,0.6136995553970337,0.5720118284225464,0.6585633754730225,4
pog,content_item,873,2008,42190,D,0.6221426129341125,0.5720118284225464,0.6585633754730225,4
pog,content_item,874,2012,1815,C,0.5923424959182739,0.593124508857727,0.7107495665550232,5
pog,content_item,875,2012,26734,C,0.5742206573486328,0.593124508857727,0.7107495665550232,6
pog,content_item,876,2015,39094,H,0.5357347130775452,0.5190555453300476,0.5800106525421143,4
pog,content_item,877,2015,43283,H,0.5078742504119873,0.5190555453300476,0.5800106525421143,7
pog,content_item,878,2032,20323,D,0.5490696430206299,0.6198864579200745,0.6918575763702393,10
pog,content_item,879,2032,21087,D,0.6136281490325928,0.6198864579200745,0.6918575763702393,5
pog,content_item,880,2032,28037,D,0.5392382740974426,0.6198864579200745,0.6918575763702393,10
pog,content_item,881,2043,14175,H,0.5524367094039917,0.5651611685752869,0.764595091342926,5
pog,content_item,882,2043,21745,H,0.48404091596603394,0.5651611685752869,0.764595091342926,8
pog,content_item,883,2043,26862,H,0.5450960397720337,0.5651611685752869,0.764595091342926,5
pog,content_item,884,2057,8039,G,0.5560470819473267,0.6333496570587158,0.8414499759674072,8
pog,content_item,885,2057,12519,G,0.5704576969146729,0.6333496570587158,0.8414499759674072,8
pog,content_item,886,2068,11084,E,0.5000386238098145,0.5055671334266663,0.6458218097686768,6
pog,content_item,887,2068,21800,E,0.5458233952522278,0.5055671334266663,0.6458218097686768,4
pog,content_item,888,2071,8228,G,0.5779135227203369,0.5676207542419434,0.7395068407058716,3
pog,content_item,889,2071,16314,G,0.5987486839294434,0.5676207542419434,0.7395068407058716,3
pog,content_item,890,2073,37208,I,0.4939942955970764,0.5113027691841125,0.6069270372390747,7
pog,content_item,891,2073,37838,I,0.5436073541641235,0.5113027691841125,0.6069270372390747,4
pog,content_item,892,2077,36718,J,0.442005455493927,0.48890221118927,0.5517722368240356,9
pog,content_item,893,2077,44483,J,0.5682206749916077,0.48890221118927,0.5517722368240356,1
pog,content_item,894,2080,19006,D,0.3249111771583557,0.3757109045982361,0.4363916516304016,8
pog,content_item,895,2080,36717,D,0.3418976962566376,0.3757109045982361,0.4363916516304016,8
pog,content_item,896,2087,8092,H,0.6954241394996643,0.6167871356010437,0.7137446403503418,3
pog,content_item,897,2087,8771,H,0.6151151657104492,0.6167871356010437,0.7137446403503418,5
pog,content_item,898,2090,2138,F,0.5638126134872437,0.5304475426673889,0.627754271030426,2
pog,content_item,899,2090,10428,F,0.555895209312439,0.5304475426673889,0.627754271030426,2
pog,content_item,900,2091,32102,E,0.4991456866264343,0.5334914326667786,0.6025712490081787,8
pog,content_item,901,2091,43047,E,0.6064813137054443,0.5334914326667786,0.6025712490081787,1
pog,content_item,902,2092,25082,F,0.6409825682640076,0.6148783564567566,0.7347095608711243,4
pog,content_item,903,2092,37473,F,0.6756473183631897,0.6148783564567566,0.7347095608711243,2
pog,content_item,904,2097,34465,I,0.5175124406814575,0.4860581159591675,0.5397366285324097,2
pog,content_item,905,2097,44205,I,0.5669375061988831,0.4860581159591675,0.5397366285324097,1
pog,content_item,906,2103,43647,A,0.5989477038383484,0.5263887047767639,0.6230641007423401,3
pog,content_item,907,2103,44287,A,0.594876766204834,0.5263887047767639,0.6230641007423401,3
pog,content_item,908,2104,23193,F,0.6057875156402588,0.5907783508300781,0.7038689255714417,4
pog,content_item,909,2104,33648,F,0.5118725299835205,0.5907783508300781,0.7038689255714417,9
pog,content_item,910,2113,21076,E,0.4579823613166809,0.547130286693573,0.6319161653518677,9
pog,content_item,911,2113,25679,E,0.4646129310131073,0.547130286693573,0.6319161653518677,9
pog,content_item,912,2116,19617,A,0.5703390836715698,0.5626363754272461,0.7930855751037598,5
pog,content_item,913,2116,35485,A,0.614710807800293,0.5626363754272461,0.7930855751037598,3
pog,content_item,914,2122,3900,A,0.4445953667163849,0.4274287819862366,0.5007271766662598,5
pog,content_item,915,2122,22672,A,0.410774827003479,0.4274287819862366,0.5007271766662598,7
pog,content_item,916,2132,11720,C,0.517522931098938,0.5689468383789062,0.6856372356414795,9
pog,content_item,917,2132,23625,C,0.6688926219940186,0.5689468383789062,0.6856372356414795,4
pog,content_item,918,2132,25136,C,0.5772732496261597,0.5689468383789062,0.6856372356414795,5
pog,content_item,919,2134,24017,H,0.5292030572891235,0.5193870663642883,0.6379247903823853,5
pog,content_item,920,2134,37131,H,0.45857682824134827,0.5193870663642883,0.6379247903823853,9
pog,content_item,921,2140,37476,D,0.5974239110946655,0.579125702381134,0.6907285451889038,5
pog,content_item,922,2140,43758,D,0.5470181107521057,0.579125702381134,0.6907285451889038,6
pog,content_item,923,2141,15456,A,0.6378153562545776,0.6205595135688782,0.7586917877197266,6
pog,content_item,924,2141,35609,A,0.6442990899085999,0.6205595135688782,0.7586917877197266,6
pog,content_item,925,2143,40950,H,0.4172872304916382,0.44905412197113037,0.6038190126419067,6
pog,content_item,926,2143,45024,H,0.38273885846138,0.44905412197113037,0.6038190126419067,9
pog,content_item,927,2153,6072,D,0.6541343331336975,0.6097092032432556,0.6886358857154846,4
pog,content_item,928,2153,37420,D,0.6841126680374146,0.6097092032432556,0.6886358857154846,2
pog,content_item,929,2153,41866,D,0.6378931403160095,0.6097092032432556,0.6886358857154846,6
pog,content_item,930,2160,8572,I,0.6369203925132751,0.6016687154769897,0.7948135733604431,4
pog,content_item,931,2160,23323,I,0.6107398867607117,0.6016687154769897,0.7948135733604431,5
pog,content_item,932,2162,15218,A,0.5913910865783691,0.5696458220481873,0.7469696998596191,4
pog,content_item,933,2162,40716,A,0.6164150834083557,0.5696458220481873,0.7469696998596191,3
pog,content_item,934,2165,13106,I,0.4421772360801697,0.46441543102264404,0.5515713095664978,7
pog,content_item,935,2165,19640,I,0.7320403456687927,0.46441543102264404,0.5515713095664978,1
pog,content_item,936,2172,3365,G,0.45450249314308167,0.5373499393463135,0.7184659242630005,8
pog,content_item,937,2172,46305,G,0.46402686834335327,0.5373499393463135,0.7184659242630005,6
pog,content_item,938,2173,552,D,0.5464615821838379,0.5583286285400391,0.7622870802879333,4
pog,content_item,939,2173,44190,D,0.5445371866226196,0.5583286285400391,0.7622870802879333,4
pog,content_item,940,2180,9753,F,0.562633216381073,0.6057384014129639,0.711609959602356,7
pog,content_item,941,2180,14870,F,0.5717151165008545,0.6057384014129639,0.711609959602356,6
pog,content_item,942,2193,6771,D,0.39020058512687683,0.5484805107116699,0.6649669408798218,10
pog,content_item,943,2193,7604,D,0.47418028116226196,0.5484805107116699,0.6649669408798218,9
pog,content_item,944,2194,85,A,0.5628839135169983,0.5042316913604736,0.6018694639205933,3
pog,content_item,945,2194,18089,A,0.6302170753479004,0.5042316913604736,0.6018694639205933,1
pog,content_item,946,2196,28100,H,0.36543965339660645,0.5257154107093811,0.7058560848236084,10
pog,content_item,947,2196,30926,H,0.3832787871360779,0.5257154107093811,0.7058560848236084,10
pog,content_item,948,2200,12115,A,0.6941996216773987,0.6303734183311462,0.7419956922531128,3
pog,content_item,949,2200,40030,A,0.6860812306404114,0.6303734183311462,0.7419956922531128,3
pog,content_item,950,2204,4000,C,0.44025474786758423,0.4313119053840637,0.521733820438385,4
pog,content_item,951,2204,42512,C,0.4123019576072693,0.4313119053840637,0.521733820438385,6
pog,content_item,952,2207,10147,F,0.567111074924469,0.5696947574615479,0.7240012288093567,5
pog,content_item,953,2207,27992,F,0.5594081878662109,0.5696947574615479,0.7240012288093567,5
pog,content_item,954,2212,33306,F,0.6854537725448608,0.5512730479240417,0.6005039811134338,1
pog,content_item,955,2212,35783,F,0.6899904012680054,0.5512730479240417,0.6005039811134338,1
pog,content_item,956,2224,24691,E,0.3746243715286255,0.46008777618408203,0.5588709712028503,9
pog,content_item,957,2224,47422,E,0.5296651721000671,0.46008777618408203,0.5588709712028503,2
pog,content_item,958,2230,6025,A,0.4903832972049713,0.5804651975631714,0.7895303964614868,8
pog,content_item,959,2230,36769,A,0.42823097109794617,0.5804651975631714,0.7895303964614868,9
pog,content_item,960,2231,13160,A,0.5026192665100098,0.5409093499183655,0.595707893371582,8
pog,content_item,961,2231,24552,A,0.7190495729446411,0.5409093499183655,0.595707893371582,1
pog,content_item,962,2231,43266,A,0.6227415800094604,0.5409093499183655,0.595707893371582,1
pog,content_item,963,2234,1123,E,0.5767362117767334,0.6037000417709351,0.741063117980957,7
pog,content_item,964,2234,18616,E,0.5926156044006348,0.6037000417709351,0.741063117980957,6
pog,content_item,965,2234,22892,E,0.5570815801620483,0.6037000417709351,0.741063117980957,9
pog,content_item,966,2242,29940,D,0.5888353586196899,0.5429558753967285,0.6591192483901978,3
pog,content_item,967,2242,31450,D,0.5216635465621948,0.5429558753967285,0.6591192483901978,7
pog,content_item,968,2243,10189,D,0.5829787254333496,0.5393058657646179,0.5925379395484924,3
pog,content_item,969,2243,37788,D,0.520305335521698,0.5393058657646179,0.5925379395484924,8
pog,content_item,970,2243,41444,D,0.5570687055587769,0.5393058657646179,0.5925379395484924,5
pog,content_item,971,2247,24017,E,0.4915230870246887,0.453928679227829,0.5330239534378052,3
pog,content_item,972,2247,43208,E,0.572898805141449,0.453928679227829,0.5330239534378052,1
pog,content_item,973,2249,12174,C,0.4563419818878174,0.4228150546550751,0.4962102174758911,3
pog,content_item,974,2249,13095,C,0.47041478753089905,0.4228150546550751,0.4962102174758911,2
pog,content_item,975,2250,10327,G,0.594397783279419,0.6113306879997253,0.7167459726333618,6
pog,content_item,976,2250,43720,G,0.636682391166687,0.6113306879997253,0.7167459726333618,5
pog,content_item,977,2259,37829,A,0.5154147148132324,0.5794963836669922,0.7044442296028137,8
pog,content_item,978,2259,47537,A,0.4796592593193054,0.5794963836669922,0.7044442296028137,10
pog,content_item,979,2260,10658,B,0.7069631814956665,0.5601802468299866,0.7138493061065674,2
pog,content_item,980,2260,16794,B,0.5678473711013794,0.5601802468299866,0.7138493061065674,6
pog,content_item,981,2260,27224,B,0.6122922897338867,0.5601802468299866,0.7138493061065674,3
pog,content_item,982,2266,10879,B,0.6019876003265381,0.5686347484588623,0.6945926547050476,4
pog,content_item,983,2266,33526,B,0.6052626967430115,0.5686347484588623,0.6945926547050476,4
pog,content_item,984,2267,6484,C,0.5279808044433594,0.4574364125728607,0.5315172672271729,2
pog,content_item,985,2267,8727,C,0.5157690048217773,0.4574364125728607,0.5315172672271729,3
pog,content_item,986,2271,2755,D,0.6962320804595947,0.619949996471405,0.7553015947341919,2
pog,content_item,987,2271,43861,D,0.6710562705993652,0.619949996471405,0.7553015947341919,4
pog,content_item,988,2273,33024,B,0.463289737701416,0.5360072255134583,0.6234961748123169,8
pog,content_item,989,2273,36893,B,0.5453242063522339,0.5360072255134583,0.6234961748123169,6
pog,content_item,990,2278,30171,G,0.5024838447570801,0.468845009803772,0.5219876766204834,4
pog,content_item,991,2278,46539,G,0.4180045425891876,0.468845009803772,0.5219876766204834,8
pog,content_item,992,2282,14771,A,0.5505384206771851,0.561514675617218,0.6350904703140259,7
pog,content_item,993,2282,21012,A,0.50072181224823,0.561514675617218,0.6350904703140259,9
pog,content_item,994,2284,16689,H,0.6271927356719971,0.5941601991653442,0.6936813592910767,5
pog,content_item,995,2284,19897,H,0.6220070123672485,0.5941601991653442,0.6936813592910767,5
pog,content_item,996,2285,2733,H,0.5396504998207092,0.5775589942932129,0.7694937586784363,7
pog,content_item,997,2285,9577,H,0.7082391381263733,0.5775589942932129,0.7694937586784363,3
pog,content_item,998,2286,35981,B,0.557062029838562,0.5679721236228943,0.6557080149650574,6
pog,content_item,999,2286,44630,B,0.48359939455986023,0.5679721236228943,0.6557080149650574,9
pog,content_item,1000,2295,12379,G,0.6333020925521851,0.6215294599533081,0.7397686243057251,5
pog,content_item,1001,2295,18841,G,0.6350476741790771,0.6215294599533081,0.7397686243057251,5
pog,content_item,1002,2295,30066,G,0.7031306624412537,0.6215294599533081,0.7397686243057251,2
pog,content_item,1003,2307,5827,F,0.6419820189476013,0.5806399583816528,0.6529622673988342,4
pog,content_item,1004,2307,19950,F,0.6055517196655273,0.5806399583816528,0.6529622673988342,6
pog,content_item,1005,2307,42302,F,0.610959529876709,0.5806399583816528,0.6529622673988342,5
pog,content_item,1006,2308,14325,A,0.6582790613174438,0.6265515685081482,0.7502568960189819,5
pog,content_item,1007,2308,14464,A,0.6246374845504761,0.6265515685081482,0.7502568960189819,5
pog,content_item,1008,2316,45241,D,0.45165738463401794,0.5232334136962891,0.641549825668335,9
pog,content_item,1009,2316,48142,D,0.533226490020752,0.5232334136962891,0.641549825668335,4
pog,content_item,1010,2330,23316,D,0.5506576299667358,0.5549808144569397,0.6514946222305298,7
pog,content_item,1011,2330,27230,D,0.6074525117874146,0.5549808144569397,0.6514946222305298,2
pog,content_item,1012,2330,46335,D,0.5240350365638733,0.5549808144569397,0.6514946222305298,8
pog,content_item,1013,2331,4500,H,0.6005716323852539,0.4664907455444336,0.6079050302505493,2
pog,content_item,1014,2331,23948,H,0.38806653022766113,0.4664907455444336,0.6079050302505493,10
pog,content_item,1015,2335,25690,J,0.629744291305542,0.4937092363834381,0.6941943168640137,2
pog,content_item,1016,2335,41108,J,0.5085762739181519,0.4937092363834381,0.6941943168640137,4
pog,content_item,1017,2336,22750,I,0.5556894540786743,0.5696238875389099,0.6850141286849976,6
pog,content_item,1018,2336,47352,I,0.6055428981781006,0.5696238875389099,0.6850141286849976,4
pog,content_item,1019,2339,11664,I,0.5225432515144348,0.6211403608322144,0.7677311897277832,9
pog,content_item,1020,2339,34440,I,0.612242579460144,0.6211403608322144,0.7677311897277832,5
pog,content_item,1021,2340,25181,H,0.6311533451080322,0.5933201313018799,0.7444071769714355,3
pog,content_item,1022,2340,45929,H,0.562265932559967,0.5933201313018799,0.7444071769714355,7
pog,content_item,1023,2346,42823,H,0.5678211450576782,0.5992887020111084,0.7124648094177246,8
pog,content_item,1024,2346,45655,H,0.6077523231506348,0.5992887020111084,0.7124648094177246,5
pog,content_item,1025,2348,30451,I,0.5100553035736084,0.5399177074432373,0.5913079380989075,9
pog,content_item,1026,2348,36564,I,0.5105990171432495,0.5399177074432373,0.5913079380989075,9
pog,content_item,1027,2350,22431,F,0.4942954182624817,0.4968380928039551,0.7969071269035339,4
pog,content_item,1028,2350,43792,F,0.5303930640220642,0.4968380928039551,0.7969071269035339,3
pog,content_item,1029,2365,10298,B,0.49639761447906494,0.46659088134765625,0.739899218082428,5
pog,content_item,1030,2365,37517,B,0.5484466552734375,0.46659088134765625,0.739899218082428,3
pog,content_item,1031,2367,9496,I,0.4632188081741333,0.41299498081207275,0.4455345869064331,1
pog,content_item,1032,2367,29523,I,0.48229533433914185,0.41299498081207275,0.4455345869064331,1
pog,content_item,1033,2370,6496,G,0.44093942642211914,0.4243716299533844,0.4683648347854614,4
pog,content_item,1034,2370,40703,G,0.41420143842697144,0.4243716299533844,0.4683648347854614,7
pog,content_item,1035,2373,24794,D,0.6576356291770935,0.578105092048645,0.6829609274864197,2
pog,content_item,1036,2373,45983,D,0.5804773569107056,0.578105092048645,0.6829609274864197,4
pog,content_item,1037,2378,38224,I,0.6361445188522339,0.5991376042366028,0.6786869168281555,4
pog,content_item,1038,2378,40351,I,0.68888920545578,0.5991376042366028,0.6786869168281555,1
pog,content_item,1039,2380,12762,C,0.5962192416191101,0.5558163523674011,0.6451848745346069,4
pog,content_item,1040,2380,23293,C,0.5603446960449219,0.5558163523674011,0.6451848745346069,6
pog,content_item,1041,2381,36127,G,0.44425562024116516,0.459177702665329,0.5169153213500977,8
pog,content_item,1042,2381,37008,G,0.48843395709991455,0.459177702665329,0.5169153213500977,3
pog,content_item,1043,2382,7310,D,0.42702871561050415,0.47434118390083313,0.5275461673736572,8
pog,content_item,1044,2382,22927,D,0.4371040463447571,0.47434118390083313,0.5275461673736572,8
pog,content_item,1045,2386,27203,F,0.6610854864120483,0.4942528307437897,0.7698781490325928,2
pog,content_item,1046,2386,44006,F,0.5721560716629028,0.4942528307437897,0.7698781490325928,3
pog,content_item,1047,2390,24890,C,0.5792964100837708,0.5914148092269897,0.7143276333808899,5
pog,content_item,1048,2390,35295,C,0.5684933066368103,0.5914148092269897,0.7143276333808899,6
pog,content_item,1049,2393,9513,C,0.49908024072647095,0.503733217716217,0.6291364431381226,7
pog,content_item,1050,2393,47684,C,0.6105324029922485,0.503733217716217,0.6291364431381226,2
pog,content_item,1051,2394,26198,E,0.39469099044799805,0.5157102346420288,0.5863648653030396,10
pog,content_item,1052,2394,28115,E,0.43920600414276123,0.5157102346420288,0.5863648653030396,8
pog,content_item,1053,2397,10734,H,0.5871497392654419,0.6851018667221069,0.7993254661560059,9
pog,content_item,1054,2397,20535,H,0.620997428894043,0.6851018667221069,0.7993254661560059,9
pog,content_item,1055,2397,26119,H,0.6038930416107178,0.6851018667221069,0.7993254661560059,9
pog,content_item,1056,2404,28234,H,0.4831244945526123,0.5502095818519592,0.6416223645210266,8
pog,content_item,1057,2404,33618,H,0.5050274729728699,0.5502095818519592,0.6416223645210266,7
pog,content_item,1058,2411,13123,F,0.5902506709098816,0.5781803727149963,0.7587699294090271,3
pog,content_item,1059,2411,33990,F,0.5935978293418884,0.5781803727149963,0.7587699294090271,3
pog,content_item,1060,2426,7868,G,0.6163798570632935,0.6679701209068298,0.8083857297897339,9
pog,content_item,1061,2426,45987,G,0.6659923791885376,0.6679701209068298,0.8083857297897339,3
pog,content_item,1062,2429,5358,C,0.6338775753974915,0.5613541603088379,0.6125446557998657,1
pog,content_item,1063,2429,44564,C,0.49080002307891846,0.5613541603088379,0.6125446557998657,9
pog,content_item,1064,2433,17136,D,0.6038463115692139,0.5303626656532288,0.6107056140899658,3
pog,content_item,1065,2433,40532,D,0.5178405046463013,0.5303626656532288,0.6107056140899658,7
pog,content_item,1066,2436,30281,I,0.4403149485588074,0.5357888340950012,0.6559301614761353,10
pog,content_item,1067,2436,34385,I,0.5596420764923096,0.5357888340950012,0.6559301614761353,4
pog,content_item,1068,2442,6066,G,0.5501707792282104,0.5214101672172546,0.7794348001480103,4
pog,content_item,1069,2442,41353,G,0.5575296878814697,0.5214101672172546,0.7794348001480103,4
pog,content_item,1070,2447,17982,A,0.5478308200836182,0.5484094023704529,0.6900669932365417,4
pog,content_item,1071,2447,43450,A,0.565052330493927,0.5484094023704529,0.6900669932365417,3
pog,content_item,1072,2450,11836,D,0.5261021256446838,0.4600147604942322,0.5456361770629883,2
pog,content_item,1073,2450,29132,D,0.4592635929584503,0.4600147604942322,0.5456361770629883,7
pog,content_item,1074,2452,21733,B,0.5049073696136475,0.5816695690155029,0.632145881652832,9
pog,content_item,1075,2452,27800,B,0.5953007936477661,0.5816695690155029,0.632145881652832,6
pog,content_item,1076,2452,44562,B,0.5821094512939453,0.5816695690155029,0.632145881652832,6
pog,content_item,1077,2464,1972,G,0.6384687423706055,0.5567423701286316,0.7185472846031189,2
pog,content_item,1078,2464,39920,G,0.6075315475463867,0.5567423701286316,0.7185472846031189,3
pog,content_item,1079,2469,13373,I,0.5751988887786865,0.5633096694946289,0.6220982670783997,5
pog,content_item,1080,2469,30460,I,0.5786545872688293,0.5633096694946289,0.6220982670783997,5
pog,content_item,1081,2470,23790,E,0.5686972141265869,0.5276731848716736,0.6627294421195984,3
pog,content_item,1082,2470,34437,E,0.5353338122367859,0.5276731848716736,0.6627294421195984,5
pog,content_item,1083,2471,15000,A,0.5442315340042114,0.5494128465652466,0.6594498753547668,6
pog,content_item,1084,2471,28733,A,0.6235826015472412,0.5494128465652466,0.6594498753547668,3
pog,content_item,1085,2474,28089,H,0.6203980445861816,0.6635276079177856,0.7570368647575378,7
pog,content_item,1086,2474,37199,H,0.5935707092285156,0.6635276079177856,0.7570368647575378,9
pog,content_item,1087,2484,43151,F,0.5904608368873596,0.5269684791564941,0.6082022786140442,3
pog,content_item,1088,2484,47113,F,0.543931782245636,0.5269684791564941,0.6082022786140442,5
pog,content_item,1089,2485,10829,F,0.610373854637146,0.5072507262229919,0.588854968547821,1
pog,content_item,1090,2485,27158,F,0.577926516532898,0.5072507262229919,0.588854968547821,2
pog,content_item,1091,2499,15634,B,0.5377267599105835,0.5316493511199951,0.6377754807472229,7
pog,content_item,1092,2499,26541,B,0.6690891981124878,0.5316493511199951,0.6377754807472229,1
pog,content_item,1093,2501,32592,D,0.4270908236503601,0.5281846523284912,0.6969082355499268,10
pog,content_item,1094,2501,39413,D,0.6015094518661499,0.5281846523284912,0.6969082355499268,2
pog,content_item,1095,2504,5574,C,0.6203471422195435,0.6077025532722473,0.760876476764679,4
pog,content_item,1096,2504,27132,C,0.7010596990585327,0.6077025532722473,0.760876476764679,2
pog,content_item,1097,2507,7519,I,0.5797399282455444,0.5833632349967957,0.8395887613296509,4
pog,content_item,1098,2507,13223,I,0.5100432634353638,0.5833632349967957,0.8395887613296509,8
pog,content_item,1099,2522,8958,B,0.5696729421615601,0.6561791896820068,0.7348339557647705,10
pog,content_item,1100,2522,29624,B,0.6230490207672119,0.6561791896820068,0.7348339557647705,8
pog,content_item,1101,2523,15235,D,0.44743266701698303,0.41298407316207886,0.4984159469604492,2
pog,content_item,1102,2523,44683,D,0.465659499168396,0.41298407316207886,0.4984159469604492,2
pog,content_item,1103,2528,33289,C,0.6700838804244995,0.5392673015594482,0.659011960029602,1
pog,content_item,1104,2528,34739,C,0.7249921560287476,0.5392673015594482,0.659011960029602,1
pog,content_item,1105,2538,17183,H,0.671851396560669,0.5614056587219238,0.6949460506439209,3
pog,content_item,1106,2538,25909,H,0.62501060962677,0.5614056587219238,0.6949460506439209,3
pog,content_item,1107,2541,29613,E,0.5563311576843262,0.6366437077522278,0.749684751033783,7
pog,content_item,1108,2541,46843,E,0.5854114294052124,0.6366437077522278,0.749684751033783,6
pog,content_item,1109,2545,7554,I,0.7141067981719971,0.6316466927528381,0.7840914726257324,3
pog,content_item,1110,2545,27277,I,0.6693078875541687,0.6316466927528381,0.7840914726257324,3
pog,content_item,1111,2549,6286,A,0.5024864673614502,0.4827542304992676,0.5080255270004272,3
pog,content_item,1112,2549,38313,A,0.5378842353820801,0.4827542304992676,0.5080255270004272,1
pog,content_item,1113,2557,8268,I,0.5892168879508972,0.5932199954986572,0.811560332775116,6
pog,content_item,1114,2557,21834,I,0.6430346369743347,0.5932199954986572,0.811560332775116,3
pog,content_item,1115,2558,17103,F,0.5304972529411316,0.46974408626556396,0.5624439716339111,3
pog,content_item,1116,2558,32332,F,0.3698498010635376,0.46974408626556396,0.5624439716339111,10
pog,content_item,1117,2560,23461,G,0.5960438847541809,0.5878366827964783,0.8260130286216736,6
pog,content_item,1118,2560,37838,G,0.5506808757781982,0.5878366827964783,0.8260130286216736,7
pog,content_item,1119,2561,3911,C,0.6170401573181152,0.5463238954544067,0.6313943862915039,2
pog,content_item,1120,2561,20822,C,0.6623071432113647,0.5463238954544067,0.6313943862915039,1
pog,content_item,1121,2562,10503,E,0.5607602596282959,0.5409812331199646,0.698754072189331,5
pog,content_item,1122,2562,35203,E,0.6198309063911438,0.5409812331199646,0.698754072189331,2
pog,content_item,1123,2578,8969,G,0.42126545310020447,0.534692645072937,0.6940447688102722,9
pog,content_item,1124,2578,12429,G,0.6350976228713989,0.534692645072937,0.6940447688102722,3
pog,content_item,1125,2578,34820,G,0.6539266109466553,0.534692645072937,0.6940447688102722,2
pog,content_item,1126,2580,4134,G,0.618653416633606,0.6072957515716553,0.6885056495666504,6
pog,content_item,1127,2580,10913,G,0.6559951901435852,0.6072957515716553,0.6885056495666504,4
pog,content_item,1128,2583,10807,D,0.5501322746276855,0.5681821703910828,0.7634658217430115,5
pog,content_item,1129,2583,16666,D,0.5796023011207581,0.5681821703910828,0.7634658217430115,3
pog,content_item,1130,2590,14464,B,0.5105206966400146,0.5455893278121948,0.7464287281036377,5
pog,content_item,1131,2590,41834,B,0.5249220132827759,0.5455893278121948,0.7464287281036377,4
pog,content_item,1132,2595,5721,C,0.6616132259368896,0.6385009288787842,0.7608817219734192,4
pog,content_item,1133,2595,23312,C,0.6304334402084351,0.6385009288787842,0.7608817219734192,6
pog,content_item,1134,2599,7498,G,0.5505295991897583,0.5584907531738281,0.6059076189994812,7
pog,content_item,1135,2599,14209,G,0.6713839769363403,0.5584907531738281,0.6059076189994812,1
pog,content_item,1136,2599,32252,G,0.558977484703064,0.5584907531738281,0.6059076189994812,6
pog,content_item,1137,2612,30873,E,0.6111934185028076,0.4729377031326294,0.6230413317680359,2
pog,content_item,1138,2612,33031,E,0.5395550727844238,0.4729377031326294,0.6230413317680359,4
pog,content_item,1139,2616,39371,H,0.4595457911491394,0.5687084794044495,0.6434378027915955,10
pog,content_item,1140,2616,44344,H,0.4783748388290405,0.5687084794044495,0.6434378027915955,9
pog,content_item,1141,2632,1978,A,0.5987666249275208,0.6855534911155701,0.8099076747894287,8
pog,content_item,1142,2632,10253,A,0.7041365504264832,0.6855534911155701,0.8099076747894287,5
pog,content_item,1143,2634,20935,A,0.5995771884918213,0.6361784934997559,0.8242999911308289,7
pog,content_item,1144,2634,30269,A,0.5346879363059998,0.6361784934997559,0.8242999911308289,8
pog,content_item,1145,2639,2199,J,0.5963345766067505,0.5784246921539307,0.653823733329773,4
pog,content_item,1146,2639,21228,J,0.6190799474716187,0.5784246921539307,0.653823733329773,4
pog,content_item,1147,2639,37133,J,0.5383201837539673,0.5784246921539307,0.653823733329773,8
pog,content_item,1148,2642,7145,F,0.41073891520500183,0.6245402097702026,0.7301909923553467,10
pog,content_item,1149,2642,12822,F,0.4984164535999298,0.6245402097702026,0.7301909923553467,9
pog,content_item,1150,2642,41918,F,0.5324863195419312,0.6245402097702026,0.7301909923553467,9
pog,content_item,1151,2648,23902,C,0.6709966659545898,0.5597931742668152,0.653640627861023,1
pog,content_item,1152,2648,39020,C,0.5742239952087402,0.5597931742668152,0.653640627861023,5
pog,content_item,1153,2653,24956,F,0.658434271812439,0.5335217714309692,0.6001408100128174,1
pog,content_item,1154,2653,43424,F,0.5892581939697266,0.5335217714309692,0.6001408100128174,2
pog,content_item,1155,2659,25972,B,0.43517282605171204,0.5938818454742432,0.6943221688270569,10
pog,content_item,1156,2659,42964,B,0.5773849487304688,0.5938818454742432,0.6943221688270569,6
pog,content_item,1157,2662,12920,B,0.5983703136444092,0.5724453330039978,0.7035825252532959,4
pog,content_item,1158,2662,45354,B,0.5953985452651978,0.5724453330039978,0.7035825252532959,4
pog,content_item,1159,2664,24043,E,0.5033488869667053,0.4847283959388733,0.6003750562667847,5
pog,content_item,1160,2664,31067,E,0.46577373147010803,0.4847283959388733,0.6003750562667847,6
pog,content_item,1161,2669,37287,A,0.46429017186164856,0.394001841545105,0.43990257382392883,1
pog,content_item,1162,2669,48607,A,0.3657281994819641,0.394001841545105,0.43990257382392883,8
pog,content_item,1163,2676,2455,A,0.5472817420959473,0.6381502151489258,0.8098348379135132,7
