row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option,pairmean_sims_by_option,pairmax_sims_by_option
58,5603,57057,9,J,J,9.0,1,0,,5,10,0.4535824954509735,0.4140140414237976,0.4787566065788269,0.3716091513633728,0.0395684540271759,-0.025174111127853394,2,0,1,0.5,4,206959,0.4787566065788269,0.4535824954509735,0.0,2.0,0.32289591431617737,0.29472798109054565,0.34081682562828064,-0.01792091131210327,2,0,0.39761021733283997,0.333804190158844,0.3733426332473755,0.024267584085464478,1,1,0.29951539635658264,0.3396992087364197,0.24062059819698334,"[45028, 150475, 195257, 57525, 206959, 105988, 194560, 2691, 175981, 57057]","[0.40029391646385193, 0.3716091513633728, 0.4436188042163849, 0.4063151180744171, 0.4787566065788269, 0.4093758463859558, 0.4240827262401581, 0.38669779896736145, 0.4053765833377838, 0.4535824954509735]","[0.28496092557907104, 0.26454079151153564, 0.31580299139022827, 0.2892472743988037, 0.34081682562828064, 0.2914261221885681, 0.3018956780433655, 0.2752821743488312, 0.28857913613319397, 0.32289591431617737]","[0.32717326283454895, 0.2827220559120178, 0.34555378556251526, 0.345676064491272, 0.3733426332473755, 0.32544809579849243, 0.3578784167766571, 0.3251926600933075, 0.32125070691108704, 0.39761021733283997]"
59,11436,163880,7,H,A,0.0,0,0,,5,10,0.35547521710395813,0.4229593276977539,0.5609925985336304,0.3334445655345917,-0.06748411059379578,-0.20551738142967224,8,0,0,0.125,6,162180,0.5609925985336304,0.43708932399749756,0.0,4.0,0.2496679723262787,0.297065407037735,0.39401310682296753,-0.14434513449668884,8,0,0.3061254322528839,0.34238097071647644,0.4852807819843292,-0.1791553497314453,6,0,0.25646495819091797,0.3455597758293152,0.18586242198944092,"[140004, 37335, 13731, 177514, 119238, 36355, 162180, 163880, 41601, 171888]","[0.43708932399749756, 0.36586979031562805, 0.3966567814350128, 0.36179107427597046, 0.4856666922569275, 0.3447010815143585, 0.5609925985336304, 0.35547521710395813, 0.5204220414161682, 0.3334445655345917]","[0.3069896101951599, 0.25696855783462524, 0.2785918116569519, 0.2541038393974304, 0.34110790491104126, 0.24210074543952942, 0.39401310682296753, 0.2496679723262787, 0.3655182421207428, 0.23419471085071564]","[0.343281626701355, 0.29408159852027893, 0.3174644410610199, 0.27732446789741516, 0.36084845662117004, 0.27648428082466125, 0.45505964756011963, 0.3061254322528839, 0.4852807819843292, 0.27160340547561646]"
60,9456,133852,2,C,C,2.0,1,0,,5,10,0.5199278593063354,0.4373842179775238,0.48033827543258667,0.39628350734710693,0.08254364132881165,0.03958958387374878,1,1,1,1.0,2,133852,0.5199278593063354,0.5199278593063354,1.0,1.0,0.3444972634315491,0.28980493545532227,0.3182657063007355,0.0262315571308136,1,1,0.40399444103240967,0.36331599950790405,0.41989457607269287,-0.015900135040283203,2,0,0.29093143343925476,0.3683106303215027,0.19563208520412445,"[134178, 8320, 133852, 116296, 116102, 118007, 213069, 134942, 85826, 128231]","[0.4625006318092346, 0.4241386651992798, 0.5199278593063354, 0.41687965393066406, 0.4378252923488617, 0.42170390486717224, 0.48033827543258667, 0.39628350734710693, 0.4626248776912689, 0.4341631233692169]","[0.30644676089286804, 0.281028687953949, 0.3444972634315491, 0.27621889114379883, 0.290097177028656, 0.2794153690338135, 0.3182657063007355, 0.26257210969924927, 0.3065289855003357, 0.28767073154449463]","[0.3577311635017395, 0.41989457607269287, 0.40399444103240967, 0.31341099739074707, 0.37277668714523315, 0.3189393877983093, 0.38759011030197144, 0.3669526278972626, 0.374708890914917, 0.3578397035598755]"
61,12424,208402,6,G,G,6.0,1,0,,5,10,0.6001368761062622,0.3779471814632416,0.48363956809043884,0.29406124353408813,0.22218969464302063,0.11649730801582336,1,1,1,1.0,6,208402,0.6001368761062622,0.6001368761062622,1.0,1.0,0.4498268961906433,0.2832866907119751,0.3625074028968811,0.08731949329376221,1,1,0.5542551279067993,0.3307689428329468,0.42288684844970703,0.13136827945709229,1,1,0.2830798625946045,0.36922842264175415,0.24155673384666443,"[2348, 46137, 33285, 53659, 101383, 75345, 208402, 63637, 212355, 85104]","[0.3657430410385132, 0.48363956809043884, 0.45019763708114624, 0.40255263447761536, 0.3476036787033081, 0.2983286380767822, 0.6001368761062622, 0.29406124353408813, 0.3667668402194977, 0.39263099431991577]","[0.2741392254829407, 0.3625074028968811, 0.33744126558303833, 0.3017295002937317, 0.26054292917251587, 0.22360940277576447, 0.4498268961906433, 0.22041082382202148, 0.2749066948890686, 0.2942928373813629]","[0.3132534325122833, 0.42288684844970703, 0.41163793206214905, 0.3780968189239502, 0.2927183508872986, 0.26575011014938354, 0.5542551279067993, 0.2439565360546112, 0.3169087767601013, 0.3317115008831024]"
62,7881,64634,3,D,D,3.0,1,0,,5,10,0.4389810562133789,0.41363129019737244,0.5086938738822937,0.32921943068504333,0.02534976601600647,-0.0697128176689148,4,0,0,0.25,7,51587,0.5086938738822937,0.4389810562133789,0.0,4.0,0.30540430545806885,0.2877681851387024,0.3539043962955475,-0.04850009083747864,4,0,0.39396393299102783,0.3888317346572876,0.4847623109817505,-0.09079837799072266,5,0,0.24959701299667358,0.32126331329345703,0.17905521392822266,"[160243, 162640, 204134, 64634, 100802, 92997, 134177, 51587, 58296, 135097]","[0.38606154918670654, 0.32921943068504333, 0.41291752457618713, 0.4389810562133789, 0.461881160736084, 0.3929091691970825, 0.4467085897922516, 0.5086938738822937, 0.4270187020301819, 0.3572717010974884]","[0.2685876190662384, 0.22904185950756073, 0.2872716784477234, 0.30540430545806885, 0.3213360905647278, 0.2733515799045563, 0.31078049540519714, 0.3539043962955475, 0.29708194732666016, 0.24855811893939972]","[0.3705464005470276, 0.3496803641319275, 0.3977024257183075, 0.39396393299102783, 0.4555853605270386, 0.29615700244903564, 0.41847386956214905, 0.4847623109817505, 0.36692050099372864, 0.3596574068069458]"
63,7694,78527,9,J,F,5.0,0,0,,5,10,0.5288500785827637,0.40754640102386475,0.4843560755252838,0.32474982738494873,0.12130367755889893,0.04449400305747986,1,1,1,1.0,9,78527,0.5288500785827637,0.4843560755252838,0.0,2.0,0.39512279629707336,0.30449244379997253,0.3618795871734619,0.03324320912361145,1,1,0.5458048582077026,0.3496297597885132,0.4484112858772278,0.09739357233047485,1,1,0.28634294867515564,0.36883699893951416,0.2126680314540863,"[208920, 66530, 197447, 21073, 148924, 67794, 160492, 182966, 5431, 78527]","[0.39003992080688477, 0.3927158713340759, 0.3977220952510834, 0.4315913915634155, 0.37934112548828125, 0.4843560755252838, 0.32474982738494873, 0.4394119083881378, 0.42798948287963867, 0.5288500785827637]","[0.29141268134117126, 0.2934120297431946, 0.2971523404121399, 0.3224572539329529, 0.28341925144195557, 0.3618795871734619, 0.2426321804523468, 0.32830026745796204, 0.31976619362831116, 0.39512279629707336]","[0.3274431824684143, 0.30599385499954224, 0.34833720326423645, 0.36114501953125, 0.3324078321456909, 0.4484112858772278, 0.2587723135948181, 0.40059152245521545, 0.3635658919811249, 0.5458048582077026]"
64,3879,57420,9,J,J,9.0,1,0,,5,10,0.6756553649902344,0.3312726616859436,0.4422682523727417,0.2557702958583832,0.34438270330429077,0.23338711261749268,1,1,1,1.0,9,57420,0.6756553649902344,0.6756553649902344,1.0,1.0,0.544211208820343,0.266825795173645,0.35622796416282654,0.18798324465751648,1,1,0.5923829078674316,0.2924898862838745,0.4081353545188904,0.18424755334854126,1,1,0.25709378719329834,0.38115403056144714,0.17304888367652893,"[185846, 117504, 82936, 157573, 44827, 197647, 13843, 131203, 56013, 57420]","[0.2672765851020813, 0.3138963282108307, 0.2557702958583832, 0.35979634523391724, 0.42766544222831726, 0.2646927833557129, 0.4422682523727417, 0.34002572298049927, 0.310062050819397, 0.6756553649902344]","[0.2152797281742096, 0.252829909324646, 0.20601189136505127, 0.28980037569999695, 0.3444660007953644, 0.21319851279258728, 0.35622796416282654, 0.27387601137161255, 0.24974170327186584, 0.544211208820343]","[0.22733645141124725, 0.2651726305484772, 0.21843624114990234, 0.3148237466812134, 0.4081353545188904, 0.23591093719005585, 0.38652509450912476, 0.31788739562034607, 0.2581811249256134, 0.5923829078674316]"
65,5210,70834,1,B,B,1.0,1,0,,5,10,0.6194320917129517,0.3373490869998932,0.3903975486755371,0.2871495485305786,0.28208300471305847,0.22903454303741455,1,1,1,1.0,1,70834,0.6194320917129517,0.6194320917129517,1.0,1.0,0.4834723472595215,0.2633040249347687,0.3047087788581848,0.17876356840133667,1,1,0.539218544960022,0.2939414978027344,0.3455048203468323,0.1937137246131897,1,1,0.2656593322753906,0.3582555055618286,0.21586748957633972,"[151005, 70834, 96039, 136576, 196894, 153201, 158378, 62677, 17813, 40038]","[0.32261884212493896, 0.6194320917129517, 0.3333401083946228, 0.2997262477874756, 0.3027007281780243, 0.37351489067077637, 0.3824273347854614, 0.3903975486755371, 0.3442666530609131, 0.2871495485305786]","[0.25180691480636597, 0.4834723472595215, 0.2601749897003174, 0.2339390516281128, 0.23626060783863068, 0.2915317416191101, 0.29848790168762207, 0.3047087788581848, 0.2687033712863922, 0.22412271797657013]","[0.2844347655773163, 0.539218544960022, 0.2776522636413574, 0.24216224253177643, 0.2611750364303589, 0.3354981243610382, 0.34306955337524414, 0.3455048203468323, 0.30144864320755005, 0.2545279860496521]"
66,7330,137662,9,J,J,9.0,1,0,,5,10,0.6115685701370239,0.41026219725608826,0.5030325651168823,0.29813629388809204,0.20130637288093567,0.1085360050201416,1,1,1,1.0,9,137662,0.6115685701370239,0.6115685701370239,1.0,1.0,0.4234977662563324,0.2840975522994995,0.3483389616012573,0.07515880465507507,1,1,0.6204986572265625,0.32616159319877625,0.3880278766155243,0.2324707806110382,1,1,0.28543728590011597,0.4044134318828583,0.21730005741119385,"[92073, 128477, 212620, 28589, 82279, 73068, 100518, 175253, 137375, 137662]","[0.5030325651168823, 0.29813629388809204, 0.37761348485946655, 0.35641056299209595, 0.42675086855888367, 0.43420544266700745, 0.38646167516708374, 0.4354014992713928, 0.47434744238853455, 0.6115685701370239]","[0.3483389616012573, 0.20645275712013245, 0.26148903369903564, 0.24680645763874054, 0.29551559686660767, 0.30067768692970276, 0.2676161527633667, 0.301505982875824, 0.32847514748573303, 0.4234977662563324]","[0.3880278766155243, 0.2335374355316162, 0.2849370837211609, 0.2924846410751343, 0.3166995048522949, 0.36579006910324097, 0.3296785354614258, 0.37572646141052246, 0.34857264161109924, 0.6204986572265625]"
67,7989,22920,9,J,J,9.0,1,0,,5,10,0.5711485743522644,0.360676646232605,0.5405088663101196,0.2854202091693878,0.21047192811965942,0.030639708042144775,1,1,1,1.0,9,22920,0.5711485743522644,0.5711485743522644,1.0,1.0,0.4341164231300354,0.2741415202617645,0.41082763671875,0.0232887864112854,1,1,0.4817337095737457,0.3080728352069855,0.4550105333328247,0.02672317624092102,1,1,0.2865525186061859,0.43402618169784546,0.20499280095100403,"[94521, 16323, 112070, 156619, 208266, 74636, 75718, 194352, 189608, 22920]","[0.36042964458465576, 0.36605656147003174, 0.30793261528015137, 0.33348506689071655, 0.2854202091693878, 0.3852606415748596, 0.3286905884742737, 0.3383057713508606, 0.5405088663101196, 0.5711485743522644]","[0.2739538550376892, 0.2782306671142578, 0.23405201733112335, 0.25347381830215454, 0.21694092452526093, 0.292827308177948, 0.24982969462871552, 0.2571379542350769, 0.41082763671875, 0.4341164231300354]","[0.30842065811157227, 0.3149922788143158, 0.27584201097488403, 0.28064703941345215, 0.24931910634040833, 0.3229103088378906, 0.26299917697906494, 0.3025144338607788, 0.4550105333328247, 0.4817337095737457]"
68,2378,195637,8,I,I,8.0,1,0,,5,10,0.5809358358383179,0.4087885320186615,0.5038895606994629,0.34197402000427246,0.17214730381965637,0.07704627513885498,1,1,1,1.0,8,195637,0.5809358358383179,0.5809358358383179,1.0,1.0,0.4001654088497162,0.2815854251384735,0.34709376096725464,0.05307164788246155,1,1,0.47518226504325867,0.31941139698028564,0.39107832312583923,0.08410394191741943,1,1,0.29059091210365295,0.4355308413505554,0.18253296613693237,"[183329, 76974, 105207, 150406, 14562, 139407, 55127, 91995, 195637, 130712]","[0.39950984716415405, 0.4011610150337219, 0.38259246945381165, 0.40809309482574463, 0.4461134970188141, 0.38246750831604004, 0.5038895606994629, 0.34197402000427246, 0.5809358358383179, 0.4132958650588989]","[0.275193989276886, 0.27633136510849, 0.2635408639907837, 0.2811064124107361, 0.30729594826698303, 0.2634546458721161, 0.34709376096725464, 0.23556165397167206, 0.4001654088497162, 0.28469032049179077]","[0.3327997028827667, 0.3009878098964691, 0.31373822689056396, 0.30410489439964294, 0.3725324273109436, 0.30191051959991455, 0.39107832312583923, 0.2667476236820221, 0.47518226504325867, 0.2908029854297638]"
69,8960,64600,1,B,B,1.0,1,0,,5,10,0.4936330020427704,0.4443378746509552,0.5455064177513123,0.2650946080684662,0.049295127391815186,-0.05187341570854187,4,0,0,0.25,7,181481,0.5455064177513123,0.4936330020427704,0.0,4.0,0.34542137384414673,0.3109268248081207,0.3817198872566223,-0.036298513412475586,4,0,0.42360904812812805,0.3557051420211792,0.4373588562011719,-0.013749808073043823,2,0,0.2976089119911194,0.35644271969795227,0.18586331605911255,"[155043, 64600, 36448, 135778, 183163, 184814, 82847, 181481, 52018, 145568]","[0.43534961342811584, 0.4936330020427704, 0.5404767990112305, 0.3838508129119873, 0.4320945143699646, 0.42673206329345703, 0.5190606117248535, 0.5455064177513123, 0.2650946080684662, 0.4508754312992096]","[0.30463728308677673, 0.34542137384414673, 0.37820032238960266, 0.26860085129737854, 0.30235952138900757, 0.29860711097717285, 0.36321428418159485, 0.3817198872566223, 0.185500830411911, 0.31550151109695435]","[0.34923526644706726, 0.42360904812812805, 0.4099770486354828, 0.28780263662338257, 0.34372416138648987, 0.3415956199169159, 0.37749943137168884, 0.4373588562011719, 0.30816683173179626, 0.3459863066673279]"
70,7940,101986,8,I,I,8.0,1,0,,5,10,0.5366061925888062,0.4069269299507141,0.47514814138412476,0.3439493179321289,0.12967926263809204,0.061458051204681396,1,1,1,1.0,8,101986,0.5366061925888062,0.5366061925888062,1.0,1.0,0.3721986711025238,0.28225114941596985,0.3295705318450928,0.04262813925743103,1,1,0.4756324589252472,0.3339509069919586,0.3739883303642273,0.1016441285610199,1,1,0.27653810381889343,0.3462984561920166,0.17921823263168335,"[128238, 81191, 208287, 146329, 47476, 168367, 18465, 57110, 101986, 10298]","[0.4146248698234558, 0.3807607889175415, 0.47514814138412476, 0.3908197283744812, 0.4078531563282013, 0.3439493179321289, 0.4427362084388733, 0.37286439538002014, 0.5366061925888062, 0.43358564376831055]","[0.28759050369262695, 0.26410186290740967, 0.3295705318450928, 0.2710789442062378, 0.282893568277359, 0.23856890201568604, 0.30708909034729004, 0.25862476229667664, 0.3721986711025238, 0.30074208974838257]","[0.3037821054458618, 0.3394612669944763, 0.36134377121925354, 0.31208303570747375, 0.3673120141029358, 0.2844240367412567, 0.3739883303642273, 0.31293949484825134, 0.4756324589252472, 0.35022422671318054]"
71,3202,165996,0,A,A,0.0,1,0,,5,10,0.6793395280838013,0.4511944055557251,0.5333687663078308,0.3705020248889923,0.22814512252807617,0.14597076177597046,1,1,1,1.0,0,165996,0.6793395280838013,0.6793395280838013,1.0,1.0,0.48269110918045044,0.3205872178077698,0.3789745569229126,0.10371655225753784,1,1,0.7396061420440674,0.36390501260757446,0.4532236158847809,0.2863825261592865,1,1,0.3334256410598755,0.4392533302307129,0.2574223279953003,"[165996, 76706, 150536, 35413, 62094, 210949, 97625, 77615, 208664, 50369]","[0.6793395280838013, 0.4761238098144531, 0.41573482751846313, 0.488559365272522, 0.4415988028049469, 0.435017466545105, 0.5166621208190918, 0.3705020248889923, 0.5333687663078308, 0.38318273425102234]","[0.48269110918045044, 0.33830028772354126, 0.29539206624031067, 0.34713608026504517, 0.31376928091049194, 0.3090929687023163, 0.3671039938926697, 0.2632528245449066, 0.3789745569229126, 0.2722628116607666]","[0.7396061420440674, 0.3707151412963867, 0.3220750093460083, 0.37160804867744446, 0.33598384261131287, 0.36876973509788513, 0.4200647473335266, 0.28358668088912964, 0.4532236158847809, 0.3491182029247284]"
72,11490,189962,1,B,B,1.0,1,0,,5,10,0.5684643387794495,0.4102296829223633,0.518938422203064,0.3386012017726898,0.15823465585708618,0.0495259165763855,1,1,1,1.0,1,189962,0.5684643387794495,0.5684643387794495,1.0,1.0,0.4134562611579895,0.29836878180503845,0.3774348497390747,0.036021411418914795,1,1,0.4803829491138458,0.34389057755470276,0.4214755594730377,0.058907389640808105,1,1,0.32725048065185547,0.4330916702747345,0.26289522647857666,"[57484, 189962, 133988, 193532, 136735, 211519, 81705, 55546, 124492, 205341]","[0.3386012017726898, 0.5684643387794495, 0.3605555295944214, 0.48174819350242615, 0.518938422203064, 0.3740077316761017, 0.3500097990036011, 0.3392072319984436, 0.4594370424747467, 0.4695621430873871]","[0.24627189338207245, 0.4134562611579895, 0.2622396945953369, 0.35038572549819946, 0.3774348497390747, 0.2720237970352173, 0.25456956028938293, 0.2467125952243805, 0.33415836095809937, 0.3415225148200989]","[0.28499525785446167, 0.4803829491138458, 0.3264349102973938, 0.3870030641555786, 0.4214755594730377, 0.3104783594608307, 0.3011813759803772, 0.31147685647010803, 0.3627963364124298, 0.3891734778881073]"
73,5084,195160,6,G,J,9.0,0,0,,5,10,0.4385303258895874,0.4000304937362671,0.45678266882896423,0.34504434466362,0.03849983215332031,-0.01825234293937683,4,0,0,0.25,1,63913,0.45678266882896423,0.4511251151561737,0.0,2.0,0.2820677161216736,0.2573041617870331,0.2938078045845032,-0.01174008846282959,4,0,0.3868241608142853,0.3125569820404053,0.3614998757839203,0.02532428503036499,1,1,0.2857969105243683,0.36528679728507996,0.17094334959983826,"[181699, 63913, 52915, 156485, 212959, 107517, 195160, 99729, 1176, 31995]","[0.34504434466362, 0.45678266882896423, 0.38373634219169617, 0.4250941872596741, 0.359673410654068, 0.35586079955101013, 0.4385303258895874, 0.37411361932754517, 0.44884389638900757, 0.4511251151561737]","[0.22193649411201477, 0.2938078045845032, 0.24682362377643585, 0.2734253704547882, 0.23134605586528778, 0.2288936823606491, 0.2820677161216736, 0.24063415825366974, 0.28870147466659546, 0.290168821811676]","[0.26804473996162415, 0.3546276390552521, 0.29923608899116516, 0.3614998757839203, 0.2775284945964813, 0.2757570147514343, 0.3868241608142853, 0.2967163026332855, 0.3360476493835449, 0.3435550332069397]"
74,4379,8129,7,H,H,7.0,1,0,,5,10,0.5050790309906006,0.4219219982624054,0.48763641715049744,0.34356456995010376,0.08315703272819519,0.01744261384010315,1,1,1,1.0,7,8129,0.5050790309906006,0.5050790309906006,1.0,1.0,0.36155277490615845,0.3020261526107788,0.3490667939186096,0.012485980987548828,1,1,0.4297890067100525,0.3594166040420532,0.438329815864563,-0.008540809154510498,2,0,0.27634915709495544,0.34735819697380066,0.18721303343772888,"[81893, 47309, 144616, 46399, 49830, 89580, 114073, 8129, 167878, 328]","[0.48763641715049744, 0.43803369998931885, 0.43707144260406494, 0.3664837181568146, 0.4441649913787842, 0.42890357971191406, 0.3691824674606323, 0.5050790309906006, 0.4822569489479065, 0.34356456995010376]","[0.3490667939186096, 0.31355947256088257, 0.31287074089050293, 0.26234155893325806, 0.3179484009742737, 0.30702370405197144, 0.26427334547042847, 0.36155277490615845, 0.34521597623825073, 0.24593524634838104]","[0.438329815864563, 0.37892666459083557, 0.3389449715614319, 0.3347839415073395, 0.3381657302379608, 0.3870360851287842, 0.2912996709346771, 0.4297890067100525, 0.3916630446910858, 0.33559930324554443]"
75,6824,11261,1,B,B,1.0,1,0,,5,10,0.6455010175704956,0.3346233069896698,0.43499141931533813,0.21931856870651245,0.3108777105808258,0.21050959825515747,1,1,1,1.0,1,11261,0.6455010175704956,0.6455010175704956,1.0,1.0,0.5006734728813171,0.2595457136631012,0.3373947739601135,0.1632786989212036,1,1,0.7858429551124573,0.29966676235198975,0.39126789569854736,0.3945750594139099,1,1,0.27292031049728394,0.3590654730796814,0.20126308500766754,"[23879, 11261, 205215, 59549, 56232, 144136, 116585, 157638, 188852, 146295]","[0.30398374795913696, 0.6455010175704956, 0.36451780796051025, 0.2770196795463562, 0.43499141931533813, 0.3081038296222687, 0.32924503087997437, 0.21931856870651245, 0.4316551983356476, 0.3427744507789612]","[0.23578056693077087, 0.5006734728813171, 0.2827329933643341, 0.21486631035804749, 0.3373947739601135, 0.23897628486156464, 0.25537416338920593, 0.170111283659935, 0.33480721712112427, 0.26586803793907166]","[0.29388096928596497, 0.7858429551124573, 0.29545512795448303, 0.24374625086784363, 0.39126789569854736, 0.2635464668273926, 0.29486924409866333, 0.21657687425613403, 0.372446745634079, 0.3252114951610565]"
76,3726,35829,3,D,D,3.0,1,0,,5,10,0.5551319122314453,0.3995707333087921,0.4768286943435669,0.2701801359653473,0.1555611789226532,0.07830321788787842,1,1,1,1.0,3,35829,0.5551319122314453,0.5551319122314453,1.0,1.0,0.3979901671409607,0.2864638566970825,0.3418523371219635,0.05613783001899719,1,1,0.4447054862976074,0.32792845368385315,0.4156026244163513,0.029102861881256104,1,1,0.26787248253822327,0.3735786974430084,0.17680257558822632,"[157680, 185898, 13183, 35829, 7373, 5405, 176761, 43600, 80305, 152084]","[0.4199064373970032, 0.42633146047592163, 0.4768286943435669, 0.5551319122314453, 0.41681426763534546, 0.2701801359653473, 0.44279342889785767, 0.4534299373626709, 0.31322869658470154, 0.37662363052368164]","[0.3010430335998535, 0.30564936995506287, 0.3418523371219635, 0.3979901671409607, 0.2988262474536896, 0.19369998574256897, 0.3174514174461365, 0.325077086687088, 0.22456273436546326, 0.27001240849494934]","[0.3302520215511322, 0.33364230394363403, 0.4156026244163513, 0.4447054862976074, 0.3492714762687683, 0.21576519310474396, 0.35430508852005005, 0.3691815137863159, 0.26548561453819275, 0.31785038113594055]"
77,8334,36444,3,D,D,3.0,1,0,,5,10,0.5687469244003296,0.3349403142929077,0.43601498007774353,0.17181304097175598,0.23380661010742188,0.13273194432258606,1,1,1,1.0,3,36444,0.5687469244003296,0.5687469244003296,1.0,1.0,0.41190236806869507,0.2425730973482132,0.31577417254447937,0.0961281955242157,1,1,0.46083739399909973,0.28780481219291687,0.3621760904788971,0.09866130352020264,1,1,0.2590600252151489,0.3721539378166199,0.1481393277645111,"[139873, 185643, 42348, 36444, 102625, 146192, 184120, 134248, 124003, 51088]","[0.3231246769428253, 0.3575059175491333, 0.3852258622646332, 0.5687469244003296, 0.388945996761322, 0.336575984954834, 0.3429208993911743, 0.43601498007774353, 0.17181304097175598, 0.2723355293273926]","[0.23401589691638947, 0.2589157223701477, 0.27899134159088135, 0.41190236806869507, 0.2816855311393738, 0.2437576949596405, 0.24835292994976044, 0.31577417254447937, 0.12443182617425919, 0.19723297655582428]","[0.2562403380870819, 0.3082728087902069, 0.3415527641773224, 0.46083739399909973, 0.3424038887023926, 0.27671927213668823, 0.31998592615127563, 0.3621760904788971, 0.1603987067937851, 0.22249366343021393]"
78,5031,87059,2,C,J,9.0,0,0,,5,10,0.4417835474014282,0.43166711926460266,0.4903053045272827,0.36475175619125366,0.010116428136825562,-0.04852175712585449,6,0,0,0.16666666666666666,4,197469,0.4903053045272827,0.47785699367523193,0.0,3.0,0.3076191842556,0.30057498812675476,0.3414055109024048,-0.03378632664680481,6,0,0.37381717562675476,0.3581966161727905,0.45286986231803894,-0.07905268669128418,5,0,0.32814234495162964,0.41578391194343567,0.24590235948562622,"[135129, 163597, 87059, 183853, 197469, 96060, 180143, 129116, 163369, 175598]","[0.36475175619125366, 0.37685108184814453, 0.4417835474014282, 0.42208805680274963, 0.4903053045272827, 0.36754530668258667, 0.4482743442058563, 0.458569198846817, 0.47876179218292236, 0.47785699367523193]","[0.2539810240268707, 0.2624059319496155, 0.3076191842556, 0.29390498995780945, 0.3414055109024048, 0.2559262216091156, 0.3121388554573059, 0.3193072974681854, 0.3333677649497986, 0.332737535238266]","[0.2783685326576233, 0.30087894201278687, 0.37381717562675476, 0.3317687511444092, 0.45286986231803894, 0.33600687980651855, 0.4008384048938751, 0.37722983956336975, 0.37829649448394775, 0.36751189827919006]"
79,1851,59649,3,D,D,3.0,1,0,,5,10,0.7371770143508911,0.35625994205474854,0.4010934829711914,0.2773362696170807,0.3809170722961426,0.3360835313796997,1,1,1,1.0,3,59649,0.7371770143508911,0.7371770143508911,1.0,1.0,0.5462276339530945,0.2639787197113037,0.2971991002559662,0.2490285336971283,1,1,0.7334485650062561,0.3081852197647095,0.3516797721385956,0.3817687928676605,1,1,0.30120351910591125,0.35308921337127686,0.25632527470588684,"[125969, 23416, 149995, 59649, 165309, 50909, 179942, 152891, 82894, 85036]","[0.36730706691741943, 0.38116854429244995, 0.3868306279182434, 0.7371770143508911, 0.4010934829711914, 0.36975300312042236, 0.3752336800098419, 0.3280114531517029, 0.2773362696170807, 0.31960567831993103]","[0.2721641957759857, 0.28243523836135864, 0.2866307199001312, 0.5462276339530945, 0.2971991002559662, 0.2739766240119934, 0.2780377268791199, 0.2430473268032074, 0.20549850165843964, 0.23681893944740295]","[0.30654484033584595, 0.3389771580696106, 0.3284052312374115, 0.7334485650062561, 0.3516797721385956, 0.323932945728302, 0.34466999769210815, 0.27411988377571106, 0.24996475875377655, 0.25537243485450745]"
80,9670,133677,2,C,C,2.0,1,0,,5,10,0.56202232837677,0.409673273563385,0.48403221368789673,0.316211462020874,0.152349054813385,0.07799011468887329,1,1,1,1.0,2,133677,0.56202232837677,0.56202232837677,1.0,1.0,0.4059053063392639,0.29587534070014954,0.34957900643348694,0.05632629990577698,1,1,0.46887582540512085,0.33392834663391113,0.39079368114471436,0.0780821442604065,1,1,0.2881163954734802,0.4424840807914734,0.1925020068883896,"[47079, 197859, 133677, 11923, 172435, 1474, 163067, 8090, 36583, 98195]","[0.42574429512023926, 0.316211462020874, 0.56202232837677, 0.3626067638397217, 0.48403221368789673, 0.3715510964393616, 0.4133336842060089, 0.48195141553878784, 0.4117565155029297, 0.41987207531929016]","[0.30748218297958374, 0.22837504744529724, 0.4059053063392639, 0.26188281178474426, 0.34957900643348694, 0.2683425545692444, 0.29851898550987244, 0.3480762839317322, 0.29737988114356995, 0.30324113368988037]","[0.36458367109298706, 0.24450033903121948, 0.46887582540512085, 0.2809930741786957, 0.3804006278514862, 0.34843072295188904, 0.3228591978549957, 0.39079368114471436, 0.3306342363357544, 0.34215959906578064]"
