method,signal,source_csv,index,bundle_id,true_indice,true_option_idx,true_option_char,prediction,prediction_idx,hit,score_len_ok,candidate_count,scores,candidate_indices,gt_valid_choice,gt_score,gt_min_rank,gt_max_rank,gt_avg_rank,gt_in_top_tie,gt_unique_top1,gt_gap_to_top,gt_top_score,gt_second_margin,gt_top_tie_size,gt_all_tied,gt_all_zero,gt_positive_signal,pred_valid_choice,pred_score,pred_min_rank,pred_max_rank,pred_avg_rank,pred_in_top_tie,pred_unique_top1,pred_gap_to_top,pred_top_score,pred_second_margin,pred_top_tie_size,pred_all_tied,pred_all_zero,pred_positive_signal
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,163,18636,3093,2,C,F,5,0,1,10,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0]","[10914, 16106, 3093, 20716, 25564, 116, 30658, 2698, 3927, 2832]",1,4.0,1,1,1.0,1,1,0.0,4.0,4.0,1,0,0,1,1,0.0,2,10,6.0,0,0,4.0,4.0,4.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,163,18636,3093,2,C,F,5,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10914, 16106, 3093, 20716, 25564, 116, 30658, 2698, 3927, 2832]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,164,13308,14498,8,I,E,4,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5864, 7935, 25492, 16024, 2924, 20503, 5194, 26474, 14498, 10839]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,164,13308,14498,8,I,E,4,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0]","[5864, 7935, 25492, 16024, 2924, 20503, 5194, 26474, 14498, 10839]",1,0.0,3,10,6.5,0,0,0.1,0.1,0.1,2,0,0,1,1,0.1,1,2,1.5,1,0,0.0,0.1,0.1,2,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,165,28257,1382,4,E,C,2,0,1,10,"[0, 0, 0, 0, 10, 0, 0, 2, 0, 0]","[12286, 24571, 3605, 23190, 1382, 11552, 26078, 5344, 11080, 19781]",1,10.0,1,1,1.0,1,1,0.0,10.0,8.0,1,0,0,1,1,0.0,3,10,6.5,0,0,10.0,10.0,8.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,165,28257,1382,4,E,C,2,0,1,10,"[0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]","[12286, 24571, 3605, 23190, 1382, 11552, 26078, 5344, 11080, 19781]",1,0.0,3,10,6.5,0,0,0.1,0.1,0.1,2,0,0,1,1,0.0,3,10,6.5,0,0,0.1,0.1,0.1,2,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,166,2859,1516,9,J,J,9,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[26042, 578, 9864, 12654, 24035, 15993, 19135, 300, 2653, 1516]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,166,2859,1516,9,J,J,9,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[26042, 578, 9864, 12654, 24035, 15993, 19135, 300, 2653, 1516]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,167,20550,28223,1,B,E,4,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21810, 28223, 15502, 1598, 10805, 12159, 17928, 13506, 28639, 22419]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,167,20550,28223,1,B,E,4,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21810, 28223, 15502, 1598, 10805, 12159, 17928, 13506, 28639, 22419]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,168,19761,3971,4,E,A,0,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[30118, 30917, 23147, 19417, 3971, 18106, 30918, 1880, 8247, 4862]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,168,19761,3971,4,E,A,0,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[30118, 30917, 23147, 19417, 3971, 18106, 30918, 1880, 8247, 4862]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,169,19985,22455,4,E,E,4,1,1,10,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0]","[21745, 17378, 24005, 23730, 22455, 11646, 12851, 27208, 11253, 13401]",1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1,1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,169,19985,22455,4,E,E,4,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21745, 17378, 24005, 23730, 22455, 11646, 12851, 27208, 11253, 13401]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,170,16896,1698,9,J,B,1,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8821, 24050, 7705, 22673, 23815, 3636, 24439, 16774, 28627, 1698]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,170,16896,1698,9,J,B,1,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8821, 24050, 7705, 22673, 23815, 3636, 24439, 16774, 28627, 1698]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,171,7782,11463,1,B,B,1,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23430, 11463, 29907, 17605, 8421, 197, 6381, 17748, 24718, 1573]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,171,7782,11463,1,B,B,1,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[23430, 11463, 29907, 17605, 8421, 197, 6381, 17748, 24718, 1573]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,172,8626,15091,1,B,B,1,1,1,10,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 0]","[22304, 15091, 29570, 19844, 13985, 7863, 12750, 22290, 20608, 29930]",1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1,1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,172,8626,15091,1,B,B,1,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[22304, 15091, 29570, 19844, 13985, 7863, 12750, 22290, 20608, 29930]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,173,7059,1475,2,C,C,2,1,1,10,"[0, 0, 32, 0, 0, 0, 0, 0, 0, 1]","[11400, 15856, 1475, 18627, 13647, 26321, 28394, 8875, 9381, 14554]",1,32.0,1,1,1.0,1,1,0.0,32.0,31.0,1,0,0,1,1,32.0,1,1,1.0,1,1,0.0,32.0,31.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,173,7059,1475,2,C,C,2,1,1,10,"[0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[11400, 15856, 1475, 18627, 13647, 26321, 28394, 8875, 9381, 14554]",1,0.0,2,10,6.0,0,0,0.7,0.7,0.7,1,0,0,1,1,0.0,2,10,6.0,0,0,0.7,0.7,0.7,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,174,6455,4402,8,I,I,8,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22469, 6294, 6458, 27897, 28841, 1165, 15524, 14075, 4402, 15477]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,174,6455,4402,8,I,I,8,1,1,10,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[22469, 6294, 6458, 27897, 28841, 1165, 15524, 14075, 4402, 15477]",1,0.0,2,10,6.0,0,0,0.5,0.5,0.5,1,0,0,1,1,0.0,2,10,6.0,0,0,0.5,0.5,0.5,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,175,18626,27776,8,I,F,5,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 12, 0]","[28993, 11513, 20254, 14398, 25887, 20089, 19961, 9103, 27776, 13868]",1,12.0,1,1,1.0,1,1,0.0,12.0,12.0,1,0,0,1,1,0.0,2,10,6.0,0,0,12.0,12.0,12.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,175,18626,27776,8,I,F,5,0,1,10,"[0.0, 0.1, 0.0, 0.0, 0.0, 0.2, 0.0, 1.8, 0.0, 0.0]","[28993, 11513, 20254, 14398, 25887, 20089, 19961, 9103, 27776, 13868]",1,0.0,4,10,7.0,0,0,1.8,1.8,1.6,1,0,0,1,1,0.2,2,2,2.0,0,0,1.6,1.8,1.6,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,176,1790,4451,3,D,C,2,0,1,10,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[12863, 5586, 15071, 4451, 14933, 13146, 7211, 2489, 79, 12315]",1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1,1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,176,1790,4451,3,D,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12863, 5586, 15071, 4451, 14933, 13146, 7211, 2489, 79, 12315]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,177,25830,10299,8,I,I,8,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[3266, 25439, 12884, 7262, 19658, 13461, 22826, 24960, 10299, 3243]",1,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1,0,0,1,1,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,177,25830,10299,8,I,I,8,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.3, 0.0]","[3266, 25439, 12884, 7262, 19658, 13461, 22826, 24960, 10299, 3243]",1,0.3,1,2,1.5,1,0,0.0,0.3,0.3,2,0,0,1,1,0.3,1,2,1.5,1,0,0.0,0.3,0.3,2,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,178,4543,27114,3,D,A,0,0,1,10,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[7935, 17728, 3994, 27114, 15994, 15534, 9100, 27006, 26445, 4481]",1,2.0,1,1,1.0,1,1,0.0,2.0,2.0,1,0,0,1,1,0.0,2,10,6.0,0,0,2.0,2.0,2.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,178,4543,27114,3,D,A,0,0,1,10,"[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[7935, 17728, 3994, 27114, 15994, 15534, 9100, 27006, 26445, 4481]",1,0.1,1,1,1.0,1,1,0.0,0.1,0.1,1,0,0,1,1,0.0,2,10,6.0,0,0,0.1,0.1,0.1,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,179,1209,11784,9,J,H,7,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[13856, 16712, 28592, 29131, 25606, 8598, 28671, 16684, 10623, 11784]",1,1.0,1,2,1.5,1,0,0.0,1.0,1.0,2,0,0,1,1,1.0,1,2,1.5,1,0,0.0,1.0,1.0,2,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,179,1209,11784,9,J,H,7,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13856, 16712, 28592, 29131, 25606, 8598, 28671, 16684, 10623, 11784]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,180,17687,6510,1,B,F,5,0,1,10,"[0, 2, 0, 1, 0, 0, 1, 0, 0, 0]","[17772, 6510, 12773, 453, 13448, 26882, 27652, 18025, 10240, 24149]",1,2.0,1,1,1.0,1,1,0.0,2.0,1.0,1,0,0,1,1,0.0,4,10,7.0,0,0,2.0,2.0,1.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,180,17687,6510,1,B,F,5,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[17772, 6510, 12773, 453, 13448, 26882, 27652, 18025, 10240, 24149]",1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1,1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,181,29193,13625,9,J,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20261, 15021, 15579, 24972, 1440, 28930, 12252, 27338, 30316, 13625]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,181,29193,13625,9,J,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]","[20261, 15021, 15579, 24972, 1440, 28930, 12252, 27338, 30316, 13625]",1,0.8,1,1,1.0,1,1,0.0,0.8,0.8,1,0,0,1,1,0.0,2,10,6.0,0,0,0.8,0.8,0.8,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,182,8110,30641,6,G,A,0,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18701, 8679, 26749, 7344, 12997, 10880, 30641, 2189, 27245, 21501]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,182,8110,30641,6,G,A,0,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18701, 8679, 26749, 7344, 12997, 10880, 30641, 2189, 27245, 21501]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,183,8114,8838,4,E,E,4,1,1,10,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0]","[26733, 16562, 3715, 21802, 8838, 7377, 13705, 5191, 16526, 3437]",1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1,1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,183,8114,8838,4,E,E,4,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[26733, 16562, 3715, 21802, 8838, 7377, 13705, 5191, 16526, 3437]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,184,12916,24500,7,H,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17017, 3406, 9008, 29203, 13714, 6321, 24351, 24500, 8806, 3601]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,184,12916,24500,7,H,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[17017, 3406, 9008, 29203, 13714, 6321, 24351, 24500, 8806, 3601]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,185,283,7279,2,C,C,2,1,1,10,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[28955, 28773, 7279, 20882, 17689, 19168, 12026, 24030, 8586, 15267]",1,2.0,1,1,1.0,1,1,0.0,2.0,2.0,1,0,0,1,1,2.0,1,1,1.0,1,1,0.0,2.0,2.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,185,283,7279,2,C,C,2,1,1,10,"[0.0, 0.0, 0.0, 0.1, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]","[28955, 28773, 7279, 20882, 17689, 19168, 12026, 24030, 8586, 15267]",1,0.0,3,10,6.5,0,0,0.1,0.1,0.1,2,0,0,1,1,0.0,3,10,6.5,0,0,0.1,0.1,0.1,2,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,186,17587,8651,3,D,D,3,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25102, 9183, 30765, 8651, 30057, 10804, 18815, 13459, 10990, 25094]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,186,17587,8651,3,D,D,3,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25102, 9183, 30765, 8651, 30057, 10804, 18815, 13459, 10990, 25094]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,187,2050,30318,8,I,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","[6213, 16744, 31075, 5497, 21612, 21841, 29230, 28017, 30318, 5799]",1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1,1,0.0,2,10,6.0,0,0,3.0,3.0,3.0,1,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,187,2050,30318,8,I,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1, 0.0]","[6213, 16744, 31075, 5497, 21612, 21841, 29230, 28017, 30318, 5799]",1,2.1,1,1,1.0,1,1,0.0,2.1,2.1,1,0,0,1,1,0.0,2,10,6.0,0,0,2.1,2.1,2.1,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,188,21923,23702,2,C,J,9,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14663, 23386, 23702, 17583, 30025, 23752, 22265, 7662, 3402, 18440]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,188,21923,23702,2,C,J,9,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]","[14663, 23386, 23702, 17583, 30025, 23752, 22265, 7662, 3402, 18440]",1,0.0,2,10,6.0,0,0,0.6,0.6,0.6,1,0,0,1,1,0.6,1,1,1.0,1,1,0.0,0.6,0.6,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,189,19837,6432,0,A,F,5,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6432, 29414, 9276, 2646, 27997, 3185, 20967, 25048, 25759, 20322]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,189,19837,6432,0,A,F,5,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.2, 0.0]","[6432, 29414, 9276, 2646, 27997, 3185, 20967, 25048, 25759, 20322]",1,0.0,3,10,6.5,0,0,0.2,0.2,0.1,1,0,0,1,1,0.0,3,10,6.5,0,0,0.2,0.2,0.1,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,190,3654,1475,5,F,J,9,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[110, 2241, 5461, 11048, 6528, 1475, 9344, 11303, 3362, 5457]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,190,3654,1475,5,F,J,9,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[110, 2241, 5461, 11048, 6528, 1475, 9344, 11303, 3362, 5457]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,191,28019,7075,5,F,A,0,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1834, 9332, 28019, 25271, 25407, 7075, 13484, 25609, 17784, 1980]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,191,28019,7075,5,F,A,0,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1834, 9332, 28019, 25271, 25407, 7075, 13484, 25609, 17784, 1980]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,192,1653,29573,5,F,A,0,0,1,10,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[6776, 25855, 28314, 11791, 23552, 29573, 20627, 18965, 8091, 2160]",1,0.0,3,10,6.5,0,0,1.0,1.0,1.0,2,0,0,1,1,0.0,3,10,6.5,0,0,1.0,1.0,1.0,2,0,0,1
base,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,192,1653,29573,5,F,A,0,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0]","[6776, 25855, 28314, 11791, 23552, 29573, 20627, 18965, 8091, 2160]",1,0.0,2,10,6.0,0,0,0.6,0.6,0.6,1,0,0,1,1,0.0,2,10,6.0,0,0,0.6,0.6,0.6,1,0,0,1
base,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260430_172343.csv,193,19265,27017,4,E,D,3,0,1,10,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3507, 6002, 5980, 22102, 27017, 2987, 11931, 23368, 29423, 24833]",1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1,1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1
