row_idx,bundle_id,true_indice,num_input_items,num_valid_input_embeddings,gt_input_sim,neg_input_sim_mean,neg_input_sim_max,gt_margin_vs_best_neg,gt_margin_vs_neg_mean,gt_semantic_rank,gt_semantic_top1,gt_semantic_mrr,semantic_top_option_idx,semantic_top_item,semantic_top_sim,pred_option_idx,pred_input_sim,pred_is_semantic_top1,hit,gt_to_distractor_sim_mean,gt_to_distractor_sim_max
119,7404,246576,10,10,0.8786370754241943,0.8277876973152161,0.8770103454589844,0.001626729965209961,0.05084937810897827,1,1,1.0,8,246576,0.8786370754241943,0,0.8230721950531006,0,0,0.9335530400276184,0.9763765931129456
120,15796,170961,10,10,0.8563792705535889,0.8033729195594788,0.875683069229126,-0.01930379867553711,0.05300635099411011,3,0,0.3333333333333333,9,160553,0.875683069229126,4,0.6820660829544067,0,0,0.8540009260177612,0.9556574821472168
121,11332,184544,10,10,0.7342247366905212,0.7615677118301392,0.9392935633659363,-0.20506882667541504,-0.02734297513961792,8,0,0.125,3,108549,0.9392935633659363,7,0.8444687128067017,0,0,0.6841437816619873,0.7777710556983948
122,2448,238672,10,10,0.8070665001869202,0.7877801656723022,0.8537441492080688,-0.04667764902114868,0.01928633451461792,4,0,0.25,2,33069,0.8537441492080688,9,0.8070665001869202,0,1,0.8870037198066711,0.9492893218994141
123,17342,39833,10,10,0.9023573398590088,0.8609340190887451,0.928065836429596,-0.025708496570587158,0.04142332077026367,4,0,0.25,1,198054,0.928065836429596,4,0.9023573398590088,0,1,0.8097747564315796,0.9251161217689514
124,4885,1421,10,10,0.8856233954429626,0.7366102933883667,0.902949869632721,-0.0173264741897583,0.14901310205459595,2,0,0.5,2,247094,0.902949869632721,0,0.8856233954429626,0,1,0.695735514163971,0.864990770816803
125,5744,136854,10,10,0.7510741353034973,0.737079381942749,0.8107225298881531,-0.05964839458465576,0.013994753360748291,7,0,0.14285714285714285,0,222335,0.8107225298881531,3,0.7510741353034973,0,1,0.8538832068443298,0.9387620687484741
126,11471,193953,10,10,0.7405085563659668,0.7823030352592468,0.860099732875824,-0.11959117650985718,-0.04179447889328003,8,0,0.125,4,118752,0.860099732875824,1,0.8046253323554993,0,0,0.748566210269928,0.8583067655563354
127,3905,152741,10,10,0.7852610349655151,0.778267502784729,0.8572516441345215,-0.07199060916900635,0.006993532180786133,7,0,0.14285714285714285,5,239276,0.8572516441345215,4,0.6449600458145142,0,0,0.8631768226623535,0.9314919710159302
128,12339,196480,10,10,0.774702250957489,0.8052054643630981,0.9305582046508789,-0.1558559536933899,-0.03050321340560913,8,0,0.125,9,235452,0.9305582046508789,6,0.774702250957489,0,1,0.668414831161499,0.8379848003387451
129,6833,35513,10,10,0.8055542707443237,0.7682933807373047,0.819467306137085,-0.01391303539276123,0.03726089000701904,3,0,0.3333333333333333,9,20898,0.819467306137085,9,0.819467306137085,1,0,0.9033492207527161,0.9672590494155884
130,13670,35520,10,10,0.8805091381072998,0.8884007930755615,0.9324639439582825,-0.051954805850982666,-0.007891654968261719,6,0,0.16666666666666666,6,222228,0.9324639439582825,5,0.8824744820594788,0,0,0.8806717991828918,0.9511356353759766
131,6115,129404,10,10,0.8207365274429321,0.8534286618232727,0.901740550994873,-0.08100402355194092,-0.032692134380340576,8,0,0.125,0,17232,0.901740550994873,3,0.824212908744812,0,0,0.8492401838302612,0.8858349323272705
132,3945,150416,10,10,0.7509399652481079,0.7527944445610046,0.8756046295166016,-0.12466466426849365,-0.0018544793128967285,6,0,0.16666666666666666,9,190143,0.8756046295166016,2,0.7630922794342041,0,0,0.8529946804046631,0.9476494789123535
133,6533,48198,10,10,0.8585517406463623,0.8400037288665771,0.9481132626533508,-0.08956152200698853,0.018548011779785156,4,0,0.25,7,211525,0.9481132626533508,3,0.7851347923278809,0,0,0.8360493779182434,0.9229850172996521
134,1417,209386,10,10,0.7304333448410034,0.7934902310371399,0.881905734539032,-0.15147238969802856,-0.06305688619613647,8,0,0.125,7,231490,0.881905734539032,9,0.7304333448410034,0,1,0.7239954471588135,0.9058812856674194
135,12390,48306,10,10,0.762152373790741,0.7207776308059692,0.8880792856216431,-0.1259269118309021,0.04137474298477173,5,0,0.2,1,200816,0.8880792856216431,6,0.5624446868896484,0,0,0.8203970789909363,0.9677689075469971
136,14113,74494,10,10,0.8473886847496033,0.7585464119911194,0.8267373442649841,0.02065134048461914,0.08884227275848389,1,1,1.0,3,74494,0.8473886847496033,8,0.7631118893623352,0,0,0.7879756093025208,0.869484007358551
137,17660,25858,10,10,0.7759770154953003,0.7087959051132202,0.8888639211654663,-0.11288690567016602,0.06718111038208008,4,0,0.25,9,105679,0.8888639211654663,1,0.6508206129074097,0,0,0.6046640872955322,0.8821694254875183
138,15208,38947,10,10,0.8864456415176392,0.8328114748001099,0.87941575050354,0.007029891014099121,0.0536341667175293,1,1,1.0,7,38947,0.8864456415176392,6,0.823390007019043,0,0,0.8920357823371887,0.951566219329834
139,6536,25597,10,10,0.8825960159301758,0.809342622756958,0.914492666721344,-0.03189665079116821,0.07325339317321777,3,0,0.3333333333333333,5,146153,0.914492666721344,5,0.914492666721344,1,0,0.8071661591529846,0.9815582036972046
140,11876,198080,10,10,0.805836021900177,0.8065767884254456,0.8487436175346375,-0.04290759563446045,-0.0007407665252685547,7,0,0.14285714285714285,6,91521,0.8487436175346375,4,0.805836021900177,0,1,0.9066516160964966,0.9630289077758789
141,3150,162605,10,10,0.8342844247817993,0.7937812805175781,0.8409265279769897,-0.00664210319519043,0.04050314426422119,3,0,0.3333333333333333,7,135160,0.8409265279769897,8,0.8229524493217468,0,0,0.7671958804130554,0.8989424705505371
142,16722,203698,10,10,0.8843778967857361,0.8330154418945312,0.9351592659950256,-0.05078136920928955,0.051362454891204834,3,0,0.3333333333333333,3,227171,0.9351592659950256,7,0.7663856148719788,0,0,0.8340219855308533,0.9592390656471252
143,15203,163799,10,10,0.7990951538085938,0.7054435014724731,0.819852352142334,-0.020757198333740234,0.0936516523361206,2,0,0.5,3,248009,0.819852352142334,3,0.819852352142334,1,0,0.7116420269012451,0.8114442825317383
144,11024,236256,10,10,0.6351549625396729,0.7178346514701843,0.8514847755432129,-0.21632981300354004,-0.08267968893051147,9,0,0.1111111111111111,5,83163,0.8514847755432129,9,0.6690288782119751,0,0,0.6142570972442627,0.771910548210144
145,9435,192445,10,10,0.8965978622436523,0.8586243987083435,0.9070063233375549,-0.010408461093902588,0.03797346353530884,2,0,0.5,5,219918,0.9070063233375549,3,0.8965978622436523,0,1,0.9152217507362366,0.9684252142906189
146,11565,139201,10,10,0.8461225032806396,0.8221347332000732,0.8633594512939453,-0.017236948013305664,0.023987770080566406,3,0,0.3333333333333333,6,11426,0.8633594512939453,3,0.8461225032806396,0,1,0.9080069661140442,0.9482052326202393
147,4139,245975,10,10,0.8792129755020142,0.8715307116508484,0.9242396354675293,-0.04502665996551514,0.0076822638511657715,5,0,0.2,4,234262,0.9242396354675293,8,0.9055228233337402,0,0,0.8536436557769775,0.9147318601608276
148,4885,222641,10,10,0.8111910223960876,0.7446114420890808,0.8499721884727478,-0.038781166076660156,0.06657958030700684,2,0,0.5,9,66820,0.8499721884727478,2,0.7728284597396851,0,0,0.68557208776474,0.8433170914649963
149,15117,46368,10,10,0.7979214191436768,0.7796449661254883,0.855337917804718,-0.05741649866104126,0.018276453018188477,4,0,0.25,6,118683,0.855337917804718,4,0.8023462891578674,0,0,0.7951211929321289,0.8869766592979431
150,8564,160360,10,10,0.8995558023452759,0.8876464366912842,0.9238489866256714,-0.024293184280395508,0.0119093656539917,4,0,0.25,3,7255,0.9238489866256714,0,0.8943897485733032,0,0,0.9239585399627686,0.9571118354797363
151,16409,234462,10,10,0.7027269601821899,0.7132715582847595,0.774685800075531,-0.07195883989334106,-0.01054459810256958,7,0,0.14285714285714285,6,207080,0.774685800075531,3,0.7574999332427979,0,0,0.8866633772850037,0.9543673396110535
152,12398,4987,10,10,0.847293496131897,0.8079262375831604,0.866682231426239,-0.01938873529434204,0.03936725854873657,4,0,0.25,3,70359,0.866682231426239,3,0.866682231426239,1,0,0.8344359397888184,0.8957515954971313
153,8027,161940,10,10,0.8111145496368408,0.7887377142906189,0.8764108419418335,-0.06529629230499268,0.022376835346221924,6,0,0.16666666666666666,1,122214,0.8764108419418335,9,0.8176471590995789,0,0,0.784936249256134,0.9424926042556763
154,14552,29503,10,10,0.8713841438293457,0.8696396350860596,0.9209762811660767,-0.04959213733673096,0.0017445087432861328,5,0,0.2,9,219050,0.9209762811660767,6,0.8954283595085144,0,0,0.8971850872039795,0.9726725220680237
155,13480,144227,10,10,0.9009745121002197,0.8102367520332336,0.8874266743659973,0.013547837734222412,0.09073776006698608,1,1,1.0,4,144227,0.9009745121002197,4,0.9009745121002197,1,1,0.757808268070221,0.841140627861023
156,1158,179951,10,10,0.7025660276412964,0.7120931148529053,0.7887684106826782,-0.08620238304138184,-0.009527087211608887,7,0,0.14285714285714285,9,14657,0.7887684106826782,4,0.7320717573165894,0,0,0.7875182032585144,0.9035124778747559
157,4214,127920,10,10,0.8575441241264343,0.5992202758789062,0.8743597269058228,-0.016815602779388428,0.2583238482475281,2,0,0.5,5,182131,0.8743597269058228,3,0.8575441241264343,0,1,0.5154397487640381,0.8357645273208618
158,2490,13966,10,10,0.6995630264282227,0.664456307888031,0.8098459243774414,-0.11028289794921875,0.03510671854019165,5,0,0.2,0,34654,0.8098459243774414,1,0.45662596821784973,0,0,0.8374447822570801,0.946334958076477
159,17020,195487,10,10,0.8848609924316406,0.8557007908821106,0.8856909871101379,-0.0008299946784973145,0.02916020154953003,2,0,0.5,6,45510,0.8856909871101379,7,0.8359339237213135,0,0,0.9004887342453003,0.9582819938659668
160,8484,245136,10,10,0.8033503293991089,0.8581554889678955,0.8868027925491333,-0.08345246315002441,-0.05480515956878662,9,0,0.1111111111111111,4,173163,0.8868027925491333,1,0.8033503293991089,0,1,0.8749933838844299,0.9413759112358093
161,19643,204087,10,10,0.8113940954208374,0.7513307332992554,0.8348296880722046,-0.023435592651367188,0.06006336212158203,3,0,0.3333333333333333,8,192272,0.8348296880722046,4,0.6694535613059998,0,0,0.7316020131111145,0.8902444243431091
162,7459,154140,10,10,0.8298770189285278,0.798695981502533,0.9140148758888245,-0.08413785696029663,0.031181037425994873,6,0,0.16666666666666666,1,70414,0.9140148758888245,7,0.8169592618942261,0,0,0.728510320186615,0.8748506903648376
163,14522,171486,10,10,0.8402654528617859,0.7746090292930603,0.8403153419494629,-4.988908767700195e-05,0.06565642356872559,2,0,0.5,0,197948,0.8403153419494629,6,0.7975016832351685,0,0,0.8497871160507202,0.900172770023346
164,2321,31822,10,10,0.7689835429191589,0.7910500168800354,0.914679229259491,-0.14569568634033203,-0.022066473960876465,7,0,0.14285714285714285,0,4609,0.914679229259491,4,0.7689835429191589,0,1,0.9253316521644592,0.9483010768890381
165,544,176876,10,10,0.9076266884803772,0.8210022449493408,0.8872113227844238,0.02041536569595337,0.08662444353103638,1,1,1.0,0,176876,0.9076266884803772,0,0.9076266884803772,1,1,0.8307446837425232,0.9500623941421509
166,19151,152361,10,10,0.6474729776382446,0.8295285105705261,0.9170911312103271,-0.2696181535720825,-0.1820555329322815,10,0,0.1,1,85342,0.9170911312103271,6,0.7741396427154541,0,0,0.6989533305168152,0.7595917582511902
167,10681,120770,10,10,0.9036937952041626,0.8991721272468567,0.955066442489624,-0.051372647285461426,0.004521667957305908,3,0,0.3333333333333333,7,182086,0.955066442489624,2,0.8858242630958557,0,0,0.9281384944915771,0.9436784386634827
168,5659,1839,10,10,0.7052321434020996,0.7104411721229553,0.776201605796814,-0.07096946239471436,-0.005209028720855713,8,0,0.125,5,159724,0.776201605796814,7,0.6054632663726807,0,0,0.9105059504508972,0.9502558708190918
169,20,36074,10,10,0.8189467191696167,0.796707272529602,0.8959821462631226,-0.07703542709350586,0.02223944664001465,7,0,0.14285714285714285,8,39863,0.8959821462631226,1,0.8189467191696167,0,1,0.800517737865448,0.9302231073379517
170,14052,109757,10,10,0.878659725189209,0.831466019153595,0.9048206806182861,-0.02616095542907715,0.047193706035614014,5,0,0.2,1,133514,0.9048206806182861,2,0.878659725189209,0,1,0.8904867172241211,0.9622325301170349
171,5994,153633,10,10,0.7953939437866211,0.8287488222122192,0.9050479531288147,-0.1096540093421936,-0.033354878425598145,8,0,0.125,3,171751,0.9050479531288147,1,0.8853824734687805,0,0,0.8738390803337097,0.9130223393440247
172,14668,115786,10,10,0.8980250954627991,0.8252131938934326,0.8765189051628113,0.021506190299987793,0.07281190156936646,1,1,1.0,5,115786,0.8980250954627991,7,0.8765189051628113,0,0,0.8541554808616638,0.9333317279815674
173,12489,249397,10,10,0.8831526041030884,0.8076362609863281,0.8737893104553223,0.009363293647766113,0.07551634311676025,1,1,1.0,3,249397,0.8831526041030884,0,0.8199663162231445,0,0,0.8991696238517761,0.9642444252967834
174,7955,56158,10,10,0.8424222469329834,0.7529628872871399,0.8617923259735107,-0.019370079040527344,0.0894593596458435,3,0,0.3333333333333333,5,121171,0.8617923259735107,4,0.8424222469329834,0,1,0.6621054410934448,0.802547812461853
175,1484,228002,10,10,0.8903635740280151,0.8290223479270935,0.9065347909927368,-0.01617121696472168,0.06134122610092163,3,0,0.3333333333333333,9,78822,0.9065347909927368,0,0.8105878233909607,0,0,0.8913075923919678,0.9653800129890442
176,1621,228787,10,10,0.918752133846283,0.6131494641304016,0.7519854307174683,0.1667667031288147,0.30560266971588135,1,1,1.0,3,228787,0.918752133846283,3,0.918752133846283,1,1,0.5004564523696899,0.6445184946060181
177,19147,48398,10,10,0.8133031129837036,0.7524953484535217,0.8395167589187622,-0.026213645935058594,0.060807764530181885,3,0,0.3333333333333333,3,130760,0.8395167589187622,3,0.8395167589187622,1,0,0.7102353572845459,0.9567517638206482
178,7844,121843,10,10,0.7165581583976746,0.8147945404052734,0.8864001035690308,-0.1698419451713562,-0.09823638200759888,9,0,0.1111111111111111,3,10075,0.8864001035690308,9,0.7165581583976746,0,1,0.7906302809715271,0.9249825477600098
179,409,205230,10,10,0.794624388217926,0.7647387981414795,0.8355669975280762,-0.040942609310150146,0.029885590076446533,3,0,0.3333333333333333,3,25699,0.8355669975280762,9,0.794624388217926,0,1,0.8351109027862549,0.8829362392425537
180,8044,45958,10,10,0.8698606491088867,0.78719162940979,0.8911868929862976,-0.02132624387741089,0.08266901969909668,3,0,0.3333333333333333,8,22011,0.8911868929862976,8,0.8911868929862976,1,0,0.8425230383872986,0.9383436441421509
181,2237,60677,10,10,0.8565338850021362,0.8142181038856506,0.8930658102035522,-0.036531925201416016,0.042315781116485596,4,0,0.25,7,116436,0.8930658102035522,7,0.8930658102035522,1,0,0.8321900367736816,0.9344114661216736
182,13577,95699,9,9,0.8090947866439819,0.799927830696106,0.8516998887062073,-0.04260510206222534,0.009166955947875977,6,0,0.16666666666666666,9,211322,0.8516998887062073,3,0.8090947866439819,0,1,0.8898589015007019,0.9759486317634583
183,4731,127550,10,10,0.789252519607544,0.818109929561615,0.8864742517471313,-0.0972217321395874,-0.028857409954071045,7,0,0.14285714285714285,7,189248,0.8864742517471313,5,0.7738844156265259,0,0,0.7860426306724548,0.8628683686256409
184,19510,176557,10,10,0.8382507562637329,0.8145182728767395,0.8709591627120972,-0.03270840644836426,0.023732483386993408,5,0,0.2,7,108622,0.8709591627120972,3,0.7904646396636963,0,0,0.7790181636810303,0.8996738195419312
185,4031,15213,10,10,0.9125416874885559,0.6368328332901001,0.9061541557312012,0.006387531757354736,0.2757088541984558,1,1,1.0,4,15213,0.9125416874885559,4,0.9125416874885559,1,1,0.5842891931533813,0.8974867463111877
186,10335,11578,10,10,0.7930348515510559,0.78568035364151,0.8273712992668152,-0.03433644771575928,0.0073544979095458984,6,0,0.16666666666666666,3,15146,0.8273712992668152,8,0.7930348515510559,0,1,0.7256196141242981,0.821839451789856
187,2054,89112,10,10,0.9336833357810974,0.823935329914093,0.9168715476989746,0.016811788082122803,0.1097480058670044,1,1,1.0,1,89112,0.9336833357810974,7,0.9168715476989746,0,0,0.7977951169013977,0.8400381803512573
188,17829,35383,10,10,0.888923704624176,0.8377089500427246,0.8956443071365356,-0.006720602512359619,0.051214754581451416,3,0,0.3333333333333333,7,98807,0.8956443071365356,5,0.888923704624176,0,1,0.8651617169380188,0.9371978044509888
189,19000,98067,10,10,0.7574015259742737,0.7736853957176208,0.8804932832717896,-0.12309175729751587,-0.016283869743347168,5,0,0.2,7,78939,0.8804932832717896,8,0.7574015259742737,0,1,0.9029423594474792,0.9467929601669312
190,13494,221863,10,10,0.8713353872299194,0.6674280762672424,0.7638870477676392,0.10744833946228027,0.203907310962677,1,1,1.0,8,221863,0.8713353872299194,8,0.8713353872299194,1,1,0.6136639714241028,0.7480846047401428
191,15917,205911,10,10,0.7630555629730225,0.8414185047149658,0.8940439820289612,-0.13098841905593872,-0.07836294174194336,10,0,0.1,6,185115,0.8940439820289612,0,0.8083667755126953,0,0,0.7250123023986816,0.8082209825515747
192,14431,240587,10,10,0.794539213180542,0.7954545617103577,0.8975196480751038,-0.10298043489456177,-0.0009153485298156738,6,0,0.16666666666666666,0,85109,0.8975196480751038,8,0.794539213180542,0,1,0.6276348233222961,0.7418313026428223
193,11777,8847,10,10,0.8839130401611328,0.8546841144561768,0.9014638662338257,-0.01755082607269287,0.029228925704956055,4,0,0.25,3,116593,0.9014638662338257,9,0.8839130401611328,0,1,0.7836245894432068,0.8471811413764954
194,13218,67013,10,10,0.878850519657135,0.8799129128456116,0.9420994520187378,-0.06324893236160278,-0.0010623931884765625,8,0,0.125,3,225983,0.9420994520187378,1,0.9047958850860596,0,0,0.8463122248649597,0.898339033126831
195,17630,146258,10,10,0.5990156531333923,0.7503182888031006,0.8225400447845459,-0.22352439165115356,-0.15130263566970825,9,0,0.1111111111111111,0,58061,0.8225400447845459,9,0.5990156531333923,0,1,0.718858003616333,0.9099688529968262
196,4696,139047,10,10,0.830863356590271,0.8401373624801636,0.9210907816886902,-0.09022742509841919,-0.009274005889892578,7,0,0.14285714285714285,8,150217,0.9210907816886902,4,0.7729265093803406,0,0,0.7926734685897827,0.9359055161476135
197,19872,1785,8,8,0.7051832675933838,0.7760270833969116,0.857520341873169,-0.15233707427978516,-0.07084381580352783,10,0,0.1,7,79667,0.857520341873169,9,0.7051832675933838,0,1,0.6851190328598022,0.7985835075378418
198,13699,124484,10,10,0.8378897309303284,0.7442668080329895,0.7983297109603882,0.039560019969940186,0.09362292289733887,1,1,1.0,5,124484,0.8378897309303284,9,0.7199715375900269,0,0,0.8438820242881775,0.9080182313919067
199,565,80867,10,10,0.8627598285675049,0.8064138889312744,0.9180548191070557,-0.05529499053955078,0.05634593963623047,4,0,0.25,4,102646,0.9180548191070557,3,0.8792468309402466,0,0,0.8191623687744141,0.9446645975112915
200,19557,81806,10,10,0.7047706842422485,0.7874321341514587,0.8499055504798889,-0.14513486623764038,-0.0826614499092102,9,0,0.1111111111111111,3,164868,0.8499055504798889,7,0.656990647315979,0,0,0.5980591773986816,0.6318545937538147
201,6610,115001,10,10,0.9416526556015015,0.907634973526001,0.9388055801391602,0.0028470754623413086,0.03401768207550049,1,1,1.0,6,115001,0.9416526556015015,7,0.9110681414604187,0,0,0.8931984305381775,0.9431650638580322
202,18568,148174,10,10,0.7465261816978455,0.7773662805557251,0.8636230230331421,-0.11709684133529663,-0.03084009885787964,8,0,0.125,1,123925,0.8636230230331421,5,0.8364943265914917,0,0,0.8536186814308167,0.8964288830757141
203,8594,67794,10,10,0.9164217710494995,0.8927339911460876,0.9286444783210754,-0.012222707271575928,0.023687779903411865,2,0,0.5,8,62109,0.9286444783210754,7,0.8227194547653198,0,0,0.9040583372116089,0.9554463624954224
204,1781,102411,10,10,0.8754361271858215,0.7475168108940125,0.856324315071106,0.019111812114715576,0.12791931629180908,1,1,1.0,7,102411,0.8754361271858215,0,0.8255975246429443,0,0,0.7325168251991272,0.8223657011985779
205,7823,34048,10,10,0.5180607438087463,0.8923680186271667,0.9462539553642273,-0.42819321155548096,-0.3743072748184204,10,0,0.1,4,14995,0.9462539553642273,3,0.5180607438087463,0,1,0.5839417576789856,0.7428793907165527
206,19647,131262,10,10,0.8694039583206177,0.8387711644172668,0.905524492263794,-0.03612053394317627,0.03063279390335083,3,0,0.3333333333333333,3,146464,0.905524492263794,4,0.8694039583206177,0,1,0.8132913112640381,0.9569193124771118
207,7884,193184,10,10,0.691347062587738,0.7568095922470093,0.8670950531959534,-0.17574799060821533,-0.06546252965927124,9,0,0.1111111111111111,5,167227,0.8670950531959534,9,0.7821072340011597,0,0,0.613985538482666,0.7770216464996338
208,8476,51814,10,10,0.5030165910720825,0.7411264181137085,0.8124173879623413,-0.3094007968902588,-0.23810982704162598,10,0,0.1,7,38772,0.8124173879623413,5,0.7976217269897461,0,0,0.4866102933883667,0.5602583885192871
209,2390,14085,10,10,0.9127645492553711,0.774531364440918,0.8825240135192871,0.030240535736083984,0.13823318481445312,1,1,1.0,2,14085,0.9127645492553711,2,0.9127645492553711,1,1,0.764204204082489,0.8980516195297241
210,5797,245720,10,10,0.8462028503417969,0.7886220812797546,0.855579137802124,-0.009376287460327148,0.057580769062042236,2,0,0.5,2,217912,0.855579137802124,9,0.7726715803146362,0,0,0.831928551197052,0.8861523866653442
211,14190,199970,10,10,0.7541364431381226,0.6660934090614319,0.7996891736984253,-0.045552730560302734,0.08804303407669067,3,0,0.3333333333333333,6,232843,0.7996891736984253,2,0.6944313645362854,0,0,0.811514139175415,0.8708693385124207
212,10935,212004,10,10,0.8954676389694214,0.7141512036323547,0.8928109407424927,0.002656698226928711,0.18131643533706665,1,1,1.0,6,212004,0.8954676389694214,8,0.6390241980552673,0,0,0.7066253423690796,0.8139894008636475
213,711,209155,10,10,0.8398411870002747,0.7749601602554321,0.9145132303237915,-0.07467204332351685,0.06488102674484253,3,0,0.3333333333333333,7,242369,0.9145132303237915,4,0.6890571117401123,0,0,0.81541907787323,0.90413498878479
214,5928,118477,10,10,0.740214467048645,0.6982095837593079,0.8935596942901611,-0.1533452272415161,0.04200488328933716,5,0,0.2,4,250270,0.8935596942901611,4,0.8935596942901611,1,0,0.5959317684173584,0.8280408382415771
215,9791,63054,10,10,0.7835643291473389,0.7695397138595581,0.873928427696228,-0.09036409854888916,0.014024615287780762,7,0,0.14285714285714285,1,60974,0.873928427696228,9,0.6334487199783325,0,0,0.6658461093902588,0.8919275999069214
216,2993,179432,10,10,0.7624648213386536,0.8151047825813293,0.8900790810585022,-0.12761425971984863,-0.05263996124267578,9,0,0.1111111111111111,3,201213,0.8900790810585022,2,0.7624648213386536,0,1,0.6877474188804626,0.8194921016693115
217,11356,104817,10,10,0.9087303280830383,0.905419647693634,0.9331189393997192,-0.024388611316680908,0.003310680389404297,8,0,0.125,5,166260,0.9331189393997192,1,0.8968265056610107,0,0,0.8687130212783813,0.9480382204055786
218,17020,33858,10,10,0.8230612277984619,0.7737227082252502,0.8819993138313293,-0.05893808603286743,0.04933851957321167,5,0,0.2,1,205611,0.8819993138313293,5,0.8328789472579956,0,0,0.815964937210083,0.9030907154083252
219,8525,212438,10,10,0.8141031265258789,0.5642022490501404,0.8007885217666626,0.013314604759216309,0.24990087747573853,1,1,1.0,8,212438,0.8141031265258789,1,0.670202374458313,0,0,0.5969603061676025,0.724236011505127
220,10809,144570,10,10,0.8328633308410645,0.7824721932411194,0.8311357498168945,0.0017275810241699219,0.05039113759994507,1,1,1.0,4,144570,0.8328633308410645,3,0.8023606538772583,0,0,0.9378437399864197,0.9807964563369751
221,14943,246430,10,10,0.8369386792182922,0.848076581954956,0.9170100092887878,-0.0800713300704956,-0.011137902736663818,9,0,0.1111111111111111,7,249397,0.9170100092887878,5,0.8571311831474304,0,0,0.818503737449646,0.931250810623169
222,17695,121439,10,10,0.7716727256774902,0.7838483452796936,0.8957892656326294,-0.12411653995513916,-0.01217561960220337,6,0,0.16666666666666666,4,59249,0.8957892656326294,6,0.5255347490310669,0,0,0.7202661037445068,0.876018762588501
223,14167,248519,10,10,0.9354114532470703,0.8963148593902588,0.9550458788871765,-0.0196344256401062,0.03909659385681152,2,0,0.5,2,216468,0.9550458788871765,6,0.9354114532470703,0,1,0.9483797550201416,0.9683769941329956
224,1341,37985,10,10,0.8443702459335327,0.8263240456581116,0.8663209676742554,-0.021950721740722656,0.018046200275421143,3,0,0.3333333333333333,6,170864,0.8663209676742554,9,0.8441199064254761,0,0,0.912908136844635,0.9585802555084229
225,18565,4438,10,10,0.8128405809402466,0.8546989560127258,0.9261735677719116,-0.11333298683166504,-0.04185837507247925,8,0,0.125,5,200067,0.9261735677719116,2,0.8128405809402466,0,1,0.7302225232124329,0.847075343132019
226,1791,165541,10,10,0.8472397327423096,0.7821131944656372,0.8761308193206787,-0.02889108657836914,0.06512653827667236,3,0,0.3333333333333333,9,154889,0.8761308193206787,0,0.8303885459899902,0,0,0.851979672908783,0.9415593147277832
227,9332,171335,10,10,0.7657026052474976,0.7388470768928528,0.8014347553253174,-0.035732150077819824,0.026855528354644775,4,0,0.25,9,148652,0.8014347553253174,4,0.7657026052474976,0,1,0.7968843579292297,0.9348376393318176
228,1404,54338,10,10,0.8222461938858032,0.8091186881065369,0.9117778539657593,-0.08953166007995605,0.013127505779266357,7,0,0.14285714285714285,3,47978,0.9117778539657593,4,0.8575676083564758,0,0,0.7915902137756348,0.9557254314422607
229,560,31657,10,10,0.868798017501831,0.8387734889984131,0.9004938006401062,-0.031695783138275146,0.03002452850341797,4,0,0.25,7,158527,0.9004938006401062,0,0.8077822327613831,0,0,0.8779569864273071,0.9819830656051636
230,14619,253231,10,10,0.8614640235900879,0.8465507626533508,0.9113742709159851,-0.04991024732589722,0.01491326093673706,6,0,0.16666666666666666,9,64548,0.9113742709159851,2,0.8614640235900879,0,1,0.8135422468185425,0.9241195917129517
231,19989,140122,10,10,0.6841757297515869,0.714657187461853,0.852067768573761,-0.16789203882217407,-0.030481457710266113,8,0,0.125,4,74619,0.852067768573761,1,0.6357831358909607,0,0,0.8840287327766418,0.944884717464447
232,18496,97338,10,10,0.7997318506240845,0.881327748298645,0.9343714714050293,-0.13463962078094482,-0.08159589767456055,10,0,0.1,4,93101,0.9343714714050293,1,0.8670024275779724,0,0,0.8473784327507019,0.9390490055084229
233,11537,98000,10,10,0.73748379945755,0.8201557397842407,0.8730188608169556,-0.13553506135940552,-0.08267194032669067,10,0,0.1,8,137500,0.8730188608169556,8,0.8730188608169556,1,0,0.8927627205848694,0.9687250852584839
234,9142,253304,10,10,0.7667473554611206,0.7521659731864929,0.9110020995140076,-0.14425474405288696,0.014581382274627686,7,0,0.14285714285714285,6,6561,0.9110020995140076,6,0.9110020995140076,1,0,0.8004789352416992,0.9120936393737793
235,10497,152244,10,10,0.7230406999588013,0.6987915635108948,0.7825446724891663,-0.05950397253036499,0.024249136447906494,4,0,0.25,0,105104,0.7825446724891663,8,0.7622599601745605,0,0,0.7312436103820801,0.9016488790512085
236,11719,206431,10,10,0.9024085998535156,0.7743515968322754,0.906436562538147,-0.004027962684631348,0.12805700302124023,2,0,0.5,7,236800,0.906436562538147,1,0.6741691827774048,0,0,0.7797321677207947,0.9170680046081543
237,5395,210932,10,10,0.8732275366783142,0.7195184230804443,0.8553479909896851,0.01787954568862915,0.15370911359786987,1,1,1.0,0,210932,0.8732275366783142,6,0.8553479909896851,0,0,0.7392726540565491,0.8870429992675781
238,17696,120479,10,10,0.8609157204627991,0.830733060836792,0.9351198673248291,-0.07420414686203003,0.03018265962600708,3,0,0.3333333333333333,7,94694,0.9351198673248291,4,0.8609157204627991,0,1,0.812946617603302,0.8609720468521118
