row_idx,bundle_id,true_indice,num_input_items,num_valid_input_embeddings,gt_input_sim,neg_input_sim_mean,neg_input_sim_max,gt_margin_vs_best_neg,gt_margin_vs_neg_mean,gt_semantic_rank,gt_semantic_top1,gt_semantic_mrr,semantic_top_option_idx,semantic_top_item,semantic_top_sim,pred_option_idx,pred_input_sim,pred_is_semantic_top1,hit,gt_to_distractor_sim_mean,gt_to_distractor_sim_max
120,15796,170961,5,5,0.8614113926887512,0.7263348698616028,0.8470035791397095,0.014407813549041748,0.13507652282714844,1,1,1.0,7,170961,0.8614113926887512,7,0.8614113926887512,1,1,0.6726924180984497,0.8027900457382202
121,11332,184544,5,5,0.6995936632156372,0.7437092661857605,0.8901148438453674,-0.19052118062973022,-0.04411560297012329,7,0,0.14285714285714285,2,172026,0.8901148438453674,6,0.6995936632156372,0,1,0.5243136286735535,0.6341354846954346
122,2448,238672,5,5,0.7865597009658813,0.6840076446533203,0.8342004418373108,-0.04764074087142944,0.10255205631256104,2,0,0.5,8,39357,0.8342004418373108,7,0.7865597009658813,0,1,0.602419912815094,0.8485732078552246
123,17342,39833,5,5,0.8954073190689087,0.7010284066200256,0.8178952932357788,0.07751202583312988,0.19437891244888306,1,1,1.0,3,39833,0.8954073190689087,3,0.8954073190689087,1,1,0.638385534286499,0.7795329093933105
124,4885,1421,5,5,0.8099263906478882,0.6690673232078552,0.7755107283592224,0.03441566228866577,0.14085906744003296,1,1,1.0,3,1421,0.8099263906478882,3,0.8099263906478882,1,1,0.6645300984382629,0.7689389586448669
125,5744,136854,5,5,0.6765784025192261,0.7367390990257263,0.8637143969535828,-0.1871359944343567,-0.060160696506500244,6,0,0.16666666666666666,8,230383,0.8637143969535828,1,0.6765784025192261,0,1,0.6448400020599365,0.8227832317352295
126,11471,193953,5,5,0.6833319664001465,0.6461428999900818,0.7957720756530762,-0.11244010925292969,0.0371890664100647,5,0,0.2,0,45467,0.7957720756530762,8,0.6833319664001465,0,1,0.5775548219680786,0.7340531945228577
127,3905,152741,5,5,0.7701456546783447,0.7377785444259644,0.885299563407898,-0.11515390872955322,0.03236711025238037,3,0,0.3333333333333333,1,162191,0.885299563407898,7,0.7701456546783447,0,1,0.6289703845977783,0.7487320899963379
128,12339,196480,5,5,0.7594669461250305,0.6135220527648926,0.8537472486495972,-0.09428030252456665,0.14594489336013794,3,0,0.3333333333333333,7,186916,0.8537472486495972,1,0.7594669461250305,0,1,0.6125929355621338,0.835784375667572
129,6833,35513,5,5,0.7820504903793335,0.6547486186027527,0.7660844326019287,0.015966057777404785,0.1273018717765808,1,1,1.0,2,35513,0.7820504903793335,4,0.5996119976043701,0,0,0.6026208996772766,0.7451955080032349
130,13670,35520,5,5,0.8741086721420288,0.6179511547088623,0.8458918929100037,0.028216779232025146,0.2561575174331665,1,1,1.0,1,35520,0.8741086721420288,1,0.8741086721420288,1,1,0.5147081017494202,0.7348458766937256
131,6115,129404,5,5,0.806586742401123,0.6196324825286865,0.8867075443267822,-0.08012080192565918,0.18695425987243652,2,0,0.5,9,53672,0.8867075443267822,3,0.806586742401123,0,1,0.5789363384246826,0.716875433921814
132,3945,150416,5,5,0.6506182551383972,0.698584794998169,0.8072625398635864,-0.1566442847251892,-0.04796653985977173,8,0,0.125,6,548,0.8072625398635864,5,0.6506182551383972,0,1,0.4671359658241272,0.7206721901893616
133,6533,48198,5,5,0.8353509902954102,0.7439994215965271,0.8474723100662231,-0.012121319770812988,0.09135156869888306,3,0,0.3333333333333333,8,110136,0.8474723100662231,7,0.8353509902954102,0,1,0.700182318687439,0.8131200075149536
134,1417,209386,5,5,0.7104640007019043,0.7568132877349854,0.85603266954422,-0.14556866884231567,-0.046349287033081055,8,0,0.125,7,191569,0.85603266954422,3,0.7104640007019043,0,1,0.5985429286956787,0.7747370004653931
135,12390,48306,5,5,0.7886493802070618,0.627979040145874,0.8236145973205566,-0.03496521711349487,0.16067034006118774,2,0,0.5,8,197127,0.8236145973205566,6,0.7886493802070618,0,1,0.6737586259841919,0.7816648483276367
136,14113,74494,5,5,0.7389131188392639,0.6517157554626465,0.8469322919845581,-0.10801917314529419,0.08719736337661743,3,0,0.3333333333333333,1,121894,0.8469322919845581,8,0.71565842628479,0,0,0.6731057167053223,0.7996441125869751
137,17660,25858,5,5,0.700279951095581,0.7204129695892334,0.8275470733642578,-0.12726712226867676,-0.020133018493652344,7,0,0.14285714285714285,3,47941,0.8275470733642578,4,0.700279951095581,0,1,0.5639860033988953,0.7714662551879883
138,15208,38947,5,5,0.8624783158302307,0.7459725737571716,0.8756831884384155,-0.013204872608184814,0.11650574207305908,2,0,0.5,2,154760,0.8756831884384155,1,0.8624783158302307,0,1,0.659123420715332,0.8324295282363892
139,6536,25597,5,5,0.8104813694953918,0.6659069061279297,0.8617393970489502,-0.05125802755355835,0.14457446336746216,3,0,0.3333333333333333,7,153800,0.8617393970489502,9,0.8104813694953918,0,1,0.6375983953475952,0.827507495880127
140,11876,198080,5,5,0.7146905660629272,0.7547500133514404,0.8618983030319214,-0.14720773696899414,-0.040059447288513184,8,0,0.125,9,13436,0.8618983030319214,7,0.7860651016235352,0,0,0.6047785878181458,0.7461115121841431
141,3150,162605,5,5,0.8121511340141296,0.7122569680213928,0.8178168535232544,-0.005665719509124756,0.09989416599273682,2,0,0.5,4,138283,0.8178168535232544,9,0.8121511340141296,0,1,0.6403306126594543,0.7785766124725342
142,16722,203698,5,5,0.9141448140144348,0.6176014542579651,0.8912557363510132,0.02288907766342163,0.2965433597564697,1,1,1.0,5,203698,0.9141448140144348,5,0.9141448140144348,1,1,0.5903868079185486,0.8215237855911255
143,15203,163799,5,5,0.7223799228668213,0.7295330762863159,0.889220654964447,-0.16684073209762573,-0.007153153419494629,6,0,0.16666666666666666,5,245841,0.889220654964447,7,0.7223799228668213,0,1,0.6112747192382812,0.7125870585441589
144,11024,236256,5,5,0.5989570617675781,0.7015331983566284,0.870061993598938,-0.27110493183135986,-0.10257613658905029,9,0,0.1111111111111111,1,73854,0.870061993598938,9,0.8173567652702332,0,0,0.5843486189842224,0.6805301308631897
145,9435,192445,5,5,0.8169336318969727,0.6569938659667969,0.7485330104827881,0.06840062141418457,0.15993976593017578,1,1,1.0,9,192445,0.8169336318969727,9,0.8169336318969727,1,1,0.6666688919067383,0.8474401235580444
146,11565,139201,5,5,0.7594954967498779,0.6146895885467529,0.754611074924469,0.0048844218254089355,0.144805908203125,1,1,1.0,3,139201,0.7594954967498779,3,0.7594954967498779,1,1,0.5479978322982788,0.6714760065078735
147,4139,245975,5,5,0.8661360740661621,0.7734800577163696,0.8991210460662842,-0.03298497200012207,0.09265601634979248,2,0,0.5,1,177813,0.8991210460662842,8,0.8256202340126038,0,0,0.6661534309387207,0.894158124923706
148,4885,222641,5,5,0.7445936799049377,0.6960379481315613,0.8510550856590271,-0.10646140575408936,0.048555731773376465,5,0,0.2,7,189573,0.8510550856590271,6,0.8019648790359497,0,0,0.6349291801452637,0.7649239301681519
149,15117,46368,5,5,0.7358967065811157,0.6532538533210754,0.7418612241744995,-0.005964517593383789,0.08264285326004028,2,0,0.5,9,169278,0.7418612241744995,8,0.6695172190666199,0,0,0.5926072597503662,0.7937384843826294
150,8564,160360,5,5,0.9234524965286255,0.6705476641654968,0.8773695230484009,0.04608297348022461,0.25290483236312866,1,1,1.0,7,160360,0.9234524965286255,7,0.9234524965286255,1,1,0.5930048823356628,0.8347028493881226
151,16409,234462,5,5,0.654554009437561,0.7195576429367065,0.8291886448860168,-0.1746346354484558,-0.06500363349914551,9,0,0.1111111111111111,6,237154,0.8291886448860168,6,0.8291886448860168,1,0,0.6018960475921631,0.7905120849609375
152,12398,4987,5,5,0.7260383367538452,0.6999880075454712,0.8121918439865112,-0.08615350723266602,0.026050329208374023,5,0,0.2,2,215199,0.8121918439865112,0,0.7260383367538452,0,1,0.4883424937725067,0.5417410135269165
153,8027,161940,5,5,0.7816333174705505,0.7853812575340271,0.8777307868003845,-0.09609746932983398,-0.0037479400634765625,6,0,0.16666666666666666,3,140818,0.8777307868003845,2,0.7816333174705505,0,1,0.5864872336387634,0.7007921934127808
154,14552,29503,5,5,0.8347846269607544,0.7374302744865417,0.896987795829773,-0.062203168869018555,0.09735435247421265,2,0,0.5,1,218019,0.896987795829773,0,0.8347846269607544,0,1,0.743719756603241,0.811902642250061
155,13480,144227,5,5,0.8904135227203369,0.7337669134140015,0.8481017351150513,0.042311787605285645,0.15664660930633545,1,1,1.0,4,144227,0.8904135227203369,4,0.8904135227203369,1,1,0.6866673231124878,0.822422981262207
156,1158,179951,5,5,0.7324655652046204,0.7186524868011475,0.8499634861946106,-0.11749792098999023,0.0138130784034729,6,0,0.16666666666666666,0,224518,0.8499634861946106,7,0.748702883720398,0,0,0.5936603546142578,0.7699517011642456
157,4214,127920,5,5,0.7945132851600647,0.7116339206695557,0.8403510451316833,-0.04583775997161865,0.08287936449050903,4,0,0.25,2,193876,0.8403510451316833,4,0.7945132851600647,0,1,0.5978078246116638,0.782785952091217
158,2490,13966,5,5,0.6632339954376221,0.601798951625824,0.7470599412918091,-0.08382594585418701,0.061435043811798096,3,0,0.3333333333333333,8,43400,0.7470599412918091,4,0.5130085945129395,0,0,0.529618501663208,0.702897846698761
159,17020,195487,5,5,0.8405539989471436,0.7167542576789856,0.8711320161819458,-0.030578017234802246,0.12379974126815796,3,0,0.3333333333333333,4,164439,0.8711320161819458,5,0.8405539989471436,0,1,0.6842899322509766,0.8272650241851807
160,8484,245136,5,5,0.7865715026855469,0.6758477687835693,0.8609358072280884,-0.0743643045425415,0.11072373390197754,3,0,0.3333333333333333,9,101928,0.8609358072280884,8,0.7865715026855469,0,1,0.49136674404144287,0.7266969680786133
161,19643,204087,5,5,0.824873685836792,0.7998766899108887,0.9086642265319824,-0.08379054069519043,0.02499699592590332,3,0,0.3333333333333333,6,196529,0.9086642265319824,1,0.6610889434814453,0,0,0.7493352890014648,0.9247713088989258
162,7459,154140,5,5,0.8264821767807007,0.7236357927322388,0.8574524521827698,-0.030970275402069092,0.10284638404846191,3,0,0.3333333333333333,1,221175,0.8574524521827698,5,0.8264821767807007,0,1,0.6799619197845459,0.805296778678894
163,14522,171486,5,5,0.8495483994483948,0.6657006740570068,0.8968808054924011,-0.04733240604400635,0.18384772539138794,2,0,0.5,3,160623,0.8968808054924011,8,0.8495483994483948,0,1,0.6425862908363342,0.8051797747612
164,2321,31822,5,5,0.6680041551589966,0.7676755785942078,0.8644548654556274,-0.19645071029663086,-0.09967142343521118,8,0,0.125,3,76315,0.8644548654556274,4,0.6680041551589966,0,1,0.4340302050113678,0.6594122648239136
165,544,176876,5,5,0.8840609788894653,0.7490927577018738,0.8824449181556702,0.001616060733795166,0.13496822118759155,1,1,1.0,1,176876,0.8840609788894653,1,0.8840609788894653,1,1,0.6994599103927612,0.8764564990997314
166,19151,152361,5,5,0.6725090146064758,0.6653269529342651,0.8343584537506104,-0.16184943914413452,0.007182061672210693,5,0,0.2,5,204008,0.8343584537506104,0,0.6725090146064758,0,1,0.5967128276824951,0.7379000782966614
167,10681,120770,5,5,0.8752957582473755,0.6346479058265686,0.8659464716911316,0.009349286556243896,0.24064785242080688,1,1,1.0,3,120770,0.8752957582473755,3,0.8752957582473755,1,1,0.6793326139450073,0.8520048260688782
168,5659,1839,5,5,0.5688061714172363,0.677230179309845,0.8641080856323242,-0.2953019142150879,-0.10842400789260864,10,0,0.1,2,254064,0.8641080856323242,2,0.8641080856323242,1,0,0.5628604292869568,0.7867976427078247
169,20,36074,5,5,0.7726565003395081,0.6853469014167786,0.8619726896286011,-0.08931618928909302,0.08730959892272949,2,0,0.5,7,175019,0.8619726896286011,3,0.7726565003395081,0,1,0.5848193764686584,0.791928231716156
170,14052,109757,5,5,0.8044954538345337,0.7121027112007141,0.8762534260749817,-0.071757972240448,0.09239274263381958,4,0,0.25,6,231100,0.8762534260749817,0,0.8044954538345337,0,1,0.5592687129974365,0.8532583713531494
171,5994,153633,5,5,0.7255306243896484,0.6983191967010498,0.8916364908218384,-0.16610586643218994,0.027211427688598633,5,0,0.2,6,161121,0.8916364908218384,0,0.7255306243896484,0,1,0.6429712176322937,0.7596651911735535
172,14668,115786,5,5,0.8470309972763062,0.7125471830368042,0.8888627886772156,-0.041831791400909424,0.13448381423950195,2,0,0.5,4,231972,0.8888627886772156,7,0.8470309972763062,0,1,0.7536146640777588,0.829901933670044
173,12489,249397,5,5,0.8788917064666748,0.7008804678916931,0.7785739302635193,0.10031777620315552,0.1780112385749817,1,1,1.0,3,249397,0.8788917064666748,3,0.8788917064666748,1,1,0.5999099612236023,0.8407993316650391
174,7955,56158,5,5,0.7862401008605957,0.7637776732444763,0.8233301639556885,-0.03709006309509277,0.022462427616119385,4,0,0.25,2,61263,0.8233301639556885,6,0.7862401008605957,0,1,0.6176221370697021,0.7671904563903809
175,1484,228002,5,5,0.8671801090240479,0.7503626346588135,0.8949496746063232,-0.02776956558227539,0.11681747436523438,2,0,0.5,8,200652,0.8949496746063232,2,0.8671801090240479,0,1,0.6818259954452515,0.7793824672698975
176,1621,228787,5,5,0.9514573812484741,0.48948875069618225,0.6949120163917542,0.25654536485671997,0.46196863055229187,1,1,1.0,8,228787,0.9514573812484741,8,0.9514573812484741,1,1,0.4039851725101471,0.6170963644981384
177,19147,48398,5,5,0.7528859972953796,0.6354857087135315,0.7692775130271912,-0.016391515731811523,0.11740028858184814,2,0,0.5,2,44388,0.7692775130271912,1,0.7528859972953796,0,1,0.5156190991401672,0.7755634784698486
178,7844,121843,5,5,0.6503324508666992,0.7315518856048584,0.8661197423934937,-0.21578729152679443,-0.08121943473815918,8,0,0.125,8,22873,0.8661197423934937,1,0.6503324508666992,0,1,0.5905845761299133,0.8070126175880432
179,409,205230,5,5,0.8498727083206177,0.7624672651290894,0.8577773571014404,-0.007904648780822754,0.08740544319152832,2,0,0.5,0,13939,0.8577773571014404,2,0.8498727083206177,0,1,0.6846153736114502,0.8447339534759521
180,8044,45958,5,5,0.8541244864463806,0.7482216358184814,0.8029570579528809,0.051167428493499756,0.10590285062789917,1,1,1.0,8,45958,0.8541244864463806,8,0.8541244864463806,1,1,0.6211482286453247,0.6915784478187561
181,2237,60677,5,5,0.8887399435043335,0.550286591053009,0.7478556632995605,0.14088428020477295,0.33845335245132446,1,1,1.0,9,60677,0.8887399435043335,9,0.8887399435043335,1,1,0.5078240633010864,0.8726683259010315
182,13577,95699,5,5,0.7257299423217773,0.699921190738678,0.7826830148696899,-0.0569530725479126,0.025808751583099365,5,0,0.2,6,122062,0.7826830148696899,3,0.7257299423217773,0,1,0.6013351678848267,0.8327994346618652
183,4731,127550,5,5,0.8277349472045898,0.6898192167282104,0.8273607492446899,0.00037419795989990234,0.1379157304763794,1,1,1.0,2,127550,0.8277349472045898,4,0.7596544027328491,0,0,0.6102828979492188,0.7755147218704224
184,19510,176557,5,5,0.8393058776855469,0.67476487159729,0.8400999903678894,-0.0007941126823425293,0.16454100608825684,2,0,0.5,2,243943,0.8400999903678894,4,0.8393058776855469,0,1,0.6527348160743713,0.7283953428268433
185,4031,15213,5,5,0.9435757994651794,0.7537404298782349,0.946485161781311,-0.002909362316131592,0.18983536958694458,2,0,0.5,6,165780,0.946485161781311,3,0.9435757994651794,0,1,0.6899974346160889,0.8604527115821838
186,10335,11578,5,5,0.7188205122947693,0.7548317313194275,0.863249659538269,-0.14442914724349976,-0.0360112190246582,7,0,0.14285714285714285,1,98029,0.863249659538269,9,0.7904834747314453,0,0,0.6415082216262817,0.7127697467803955
187,2054,89112,5,5,0.9145609140396118,0.7091909646987915,0.9087237119674683,0.005837202072143555,0.2053699493408203,1,1,1.0,6,89112,0.9145609140396118,6,0.9145609140396118,1,1,0.7102940082550049,0.8824033737182617
188,17829,35383,5,5,0.9229065179824829,0.6526848673820496,0.8286821842193604,0.09422433376312256,0.27022165060043335,1,1,1.0,6,35383,0.9229065179824829,4,0.8076854944229126,0,0,0.5688468813896179,0.8214432001113892
189,19000,98067,5,5,0.7463328242301941,0.6343543529510498,0.8084195852279663,-0.06208676099777222,0.11197847127914429,3,0,0.3333333333333333,8,112646,0.8084195852279663,6,0.7463328242301941,0,1,0.3810712695121765,0.6344959735870361
190,13494,221863,5,5,0.8309552669525146,0.6559380888938904,0.7081747055053711,0.12278056144714355,0.17501717805862427,1,1,1.0,9,221863,0.8309552669525146,9,0.8309552669525146,1,1,0.5973820090293884,0.7248162627220154
191,15917,205911,5,5,0.8094731569290161,0.7448698878288269,0.8919483423233032,-0.08247518539428711,0.06460326910018921,4,0,0.25,2,22303,0.8919483423233032,1,0.8094731569290161,0,1,0.6885516047477722,0.8099267482757568
192,14431,240587,5,5,0.7156902551651001,0.6156174540519714,0.8447641134262085,-0.1290738582611084,0.10007280111312866,3,0,0.3333333333333333,4,96077,0.8447641134262085,7,0.7156902551651001,0,1,0.5812123417854309,0.7017885446548462
193,11777,8847,5,5,0.8701434135437012,0.6955044269561768,0.8900288939476013,-0.019885480403900146,0.17463898658752441,2,0,0.5,6,63247,0.8900288939476013,0,0.8701434135437012,0,1,0.5970704555511475,0.7934746742248535
194,13218,67013,5,5,0.8414289355278015,0.6546410322189331,0.8297984004020691,0.011630535125732422,0.1867879033088684,1,1,1.0,6,67013,0.8414289355278015,6,0.8414289355278015,1,1,0.6206974983215332,0.7076857089996338
195,17630,146258,5,5,0.5924960970878601,0.7265171408653259,0.8463132977485657,-0.25381720066070557,-0.13402104377746582,9,0,0.1111111111111111,5,129393,0.8463132977485657,8,0.8267624378204346,0,0,0.4959827959537506,0.6290829181671143
196,4696,139047,5,5,0.8520740270614624,0.5389195084571838,0.7750734090805054,0.07700061798095703,0.31315451860427856,1,1,1.0,0,139047,0.8520740270614624,0,0.8520740270614624,1,1,0.4598798155784607,0.6828188300132751
197,19872,1785,5,5,0.6881893873214722,0.7085170745849609,0.8253581523895264,-0.1371687650680542,-0.02032768726348877,6,0,0.16666666666666666,7,183626,0.8253581523895264,4,0.6881893873214722,0,1,0.5261025428771973,0.8068960905075073
198,13699,124484,5,5,0.7726588249206543,0.7199876308441162,0.8881548047065735,-0.11549597978591919,0.052671194076538086,3,0,0.3333333333333333,3,154254,0.8881548047065735,6,0.7726588249206543,0,1,0.6722016334533691,0.8151237368583679
199,565,80867,5,5,0.7772940397262573,0.7642747163772583,0.839113712310791,-0.06181967258453369,0.013019323348999023,5,0,0.2,8,182646,0.839113712310791,5,0.7772940397262573,0,1,0.6113207936286926,0.7575867176055908
200,19557,81806,5,5,0.7058195471763611,0.7178505063056946,0.8445689678192139,-0.13874942064285278,-0.012030959129333496,5,0,0.2,3,183192,0.8445689678192139,8,0.7058195471763611,0,1,0.5013777613639832,0.7439398765563965
201,6610,115001,5,5,0.9279422163963318,0.6160135269165039,0.90666663646698,0.021275579929351807,0.3119286894798279,1,1,1.0,1,115001,0.9279422163963318,1,0.9279422163963318,1,1,0.657355546951294,0.9179117679595947
202,18568,148174,5,5,0.7449900507926941,0.720525324344635,0.8635345697402954,-0.11854451894760132,0.024464726448059082,5,0,0.2,0,133424,0.8635345697402954,1,0.7449900507926941,0,1,0.5729329586029053,0.8742190003395081
203,8594,67794,5,5,0.935575008392334,0.6497510671615601,0.8117866516113281,0.12378835678100586,0.2858239412307739,1,1,1.0,3,67794,0.935575008392334,3,0.935575008392334,1,1,0.6432768106460571,0.7688570618629456
204,1781,102411,5,5,0.866783082485199,0.6676645278930664,0.7911361455917358,0.07564693689346313,0.19911855459213257,1,1,1.0,7,102411,0.866783082485199,7,0.866783082485199,1,1,0.6065094470977783,0.7226749658584595
205,7823,34048,5,5,0.6130564212799072,0.5339862108230591,0.787906289100647,-0.17484986782073975,0.07907021045684814,3,0,0.3333333333333333,3,31672,0.787906289100647,8,0.6130564212799072,0,1,0.4019071161746979,0.543355405330658
206,19647,131262,5,5,0.8522103428840637,0.7202500104904175,0.8676549196243286,-0.015444576740264893,0.13196033239364624,3,0,0.3333333333333333,1,13412,0.8676549196243286,3,0.8522103428840637,0,1,0.7309590578079224,0.8228869438171387
207,7884,193184,5,5,0.6589633822441101,0.7277351021766663,0.9211700558662415,-0.26220667362213135,-0.06877171993255615,7,0,0.14285714285714285,8,139666,0.9211700558662415,8,0.9211700558662415,1,0,0.5236178040504456,0.6929934024810791
208,8476,51814,5,5,0.4971446394920349,0.6952493190765381,0.8291217088699341,-0.33197706937789917,-0.19810467958450317,10,0,0.1,0,71555,0.8291217088699341,1,0.4971446394920349,0,1,0.32436415553092957,0.4643062651157379
209,2390,14085,5,5,0.9039594531059265,0.7542837262153625,0.8670939207077026,0.03686553239822388,0.14967572689056396,1,1,1.0,6,14085,0.9039594531059265,6,0.9039594531059265,1,1,0.7343363761901855,0.896145224571228
210,5797,245720,5,5,0.8147295713424683,0.7664164304733276,0.8282917737960815,-0.013562202453613281,0.048313140869140625,5,0,0.2,2,46148,0.8282917737960815,5,0.7698043584823608,0,0,0.6293489933013916,0.7977519035339355
211,14190,199970,5,5,0.7172635793685913,0.7883773446083069,0.8983418941497803,-0.18107831478118896,-0.07111376523971558,9,0,0.1111111111111111,3,40089,0.8983418941497803,1,0.7172635793685913,0,1,0.5881617665290833,0.7366697788238525
212,10935,212004,5,5,0.8588688373565674,0.6639280319213867,0.7777818441390991,0.08108699321746826,0.19494080543518066,1,1,1.0,1,212004,0.8588688373565674,5,0.7371994853019714,0,0,0.6288012266159058,0.7486741542816162
213,711,209155,5,5,0.7859944701194763,0.7025426626205444,0.8604608178138733,-0.07446634769439697,0.08345180749893188,3,0,0.3333333333333333,2,275,0.8604608178138733,9,0.7859944701194763,0,1,0.7115519046783447,0.881179690361023
214,5928,118477,5,5,0.7127914428710938,0.7238829135894775,0.8390694856643677,-0.12627804279327393,-0.011091470718383789,6,0,0.16666666666666666,5,13302,0.8390694856643677,9,0.7709583640098572,0,0,0.6011711955070496,0.7208787202835083
215,9791,63054,5,5,0.8031166791915894,0.7164930701255798,0.8762912750244141,-0.07317459583282471,0.08662360906600952,2,0,0.5,1,150182,0.8762912750244141,9,0.8031166791915894,0,1,0.5397365093231201,0.7091023325920105
216,2993,179432,5,5,0.7163297533988953,0.661654531955719,0.8535400629043579,-0.13721030950546265,0.05467522144317627,5,0,0.2,8,242764,0.8535400629043579,7,0.7163297533988953,0,1,0.6425904035568237,0.8810843825340271
217,11356,104817,5,5,0.8606728315353394,0.6789858341217041,0.8707432746887207,-0.010070443153381348,0.18168699741363525,2,0,0.5,0,235406,0.8707432746887207,1,0.8606728315353394,0,1,0.5965322256088257,0.8296865224838257
218,17020,33858,5,5,0.825901448726654,0.6718473434448242,0.8752545118331909,-0.049353063106536865,0.15405410528182983,3,0,0.3333333333333333,0,218715,0.8752545118331909,6,0.825901448726654,0,1,0.6230078935623169,0.7779362201690674
219,8525,212438,5,5,0.8391819000244141,0.540759801864624,0.6297787427902222,0.2094031572341919,0.29842209815979004,1,1,1.0,3,212438,0.8391819000244141,3,0.8391819000244141,1,1,0.3932737708091736,0.4737578332424164
220,10809,144570,5,5,0.8028473258018494,0.7295163869857788,0.8271847367286682,-0.024337410926818848,0.07333093881607056,2,0,0.5,4,204161,0.8271847367286682,0,0.8028473258018494,0,1,0.6383576393127441,0.8439687490463257
221,14943,246430,5,5,0.8789713978767395,0.7019361853599548,0.8264286518096924,0.05254274606704712,0.17703521251678467,1,1,1.0,1,246430,0.8789713978767395,8,0.8226354122161865,0,0,0.5613285303115845,0.708170473575592
222,17695,121439,5,5,0.8390111923217773,0.7013192772865295,0.8575854897499084,-0.018574297428131104,0.1376919150352478,2,0,0.5,4,152224,0.8575854897499084,6,0.8390111923217773,0,1,0.5734527111053467,0.7244489192962646
223,14167,248519,5,5,0.9454505443572998,0.5380554795265198,0.6606724262237549,0.2847781181335449,0.40739506483078003,1,1,1.0,6,248519,0.9454505443572998,6,0.9454505443572998,1,1,0.47205835580825806,0.5978206396102905
224,1341,37985,5,5,0.7529855966567993,0.7259781360626221,0.8282366991043091,-0.07525110244750977,0.027007460594177246,5,0,0.2,5,112498,0.8282366991043091,8,0.7529855966567993,0,1,0.6052389144897461,0.787657618522644
225,18565,4438,5,5,0.8078425526618958,0.7410112023353577,0.8880199193954468,-0.08017736673355103,0.06683135032653809,3,0,0.3333333333333333,0,198068,0.8880199193954468,9,0.8078425526618958,0,1,0.7291390895843506,0.8518451452255249
226,1791,165541,5,5,0.8346461653709412,0.713326096534729,0.8992916345596313,-0.06464546918869019,0.12132006883621216,2,0,0.5,1,195730,0.8992916345596313,0,0.8346461653709412,0,1,0.5320987701416016,0.7739896178245544
227,9332,171335,5,5,0.6875909566879272,0.6746875643730164,0.8545288443565369,-0.16693788766860962,0.012903392314910889,7,0,0.14285714285714285,1,147044,0.8545288443565369,8,0.7648323774337769,0,0,0.7308447360992432,0.8733382225036621
228,1404,54338,5,5,0.8131755590438843,0.6461308002471924,0.8287362456321716,-0.015560686588287354,0.1670447587966919,2,0,0.5,9,75954,0.8287362456321716,3,0.8131755590438843,0,1,0.4624062180519104,0.6770935654640198
229,560,31657,5,5,0.8184423446655273,0.7497570514678955,0.8944932222366333,-0.07605087757110596,0.06868529319763184,4,0,0.25,8,7158,0.8944932222366333,2,0.8184423446655273,0,1,0.7073730826377869,0.8365136384963989
230,14619,253231,5,5,0.8647528290748596,0.6618999242782593,0.8085442185401917,0.05620861053466797,0.20285290479660034,1,1,1.0,6,253231,0.8647528290748596,6,0.8647528290748596,1,1,0.5218982100486755,0.6560641527175903
231,19989,140122,5,5,0.7198315858840942,0.7392327189445496,0.8988279104232788,-0.17899632453918457,-0.019401133060455322,7,0,0.14285714285714285,3,72780,0.8988279104232788,1,0.7367902994155884,0,0,0.6291325092315674,0.864397406578064
232,18496,97338,5,5,0.8308311104774475,0.6467154622077942,0.7721354961395264,0.05869561433792114,0.18411564826965332,1,1,1.0,9,97338,0.8308311104774475,9,0.8308311104774475,1,1,0.6418240070343018,0.8499687910079956
233,11537,98000,5,5,0.7299149632453918,0.7037559747695923,0.8724014759063721,-0.14248651266098022,0.02615898847579956,6,0,0.16666666666666666,4,198445,0.8724014759063721,4,0.8724014759063721,1,0,0.4641169309616089,0.7344087958335876
234,9142,253304,5,5,0.72674560546875,0.7281823754310608,0.8929672837257385,-0.16622167825698853,-0.001436769962310791,5,0,0.2,1,199235,0.8929672837257385,4,0.72674560546875,0,1,0.6590562462806702,0.8176143169403076
235,10497,152244,5,5,0.7433251142501831,0.6100145578384399,0.8266202211380005,-0.08329510688781738,0.13331055641174316,3,0,0.3333333333333333,0,99723,0.8266202211380005,9,0.7433251142501831,0,1,0.5193725824356079,0.7470452785491943
236,11719,206431,5,5,0.7779973745346069,0.7273016571998596,0.8857070803642273,-0.10770970582962036,0.050695717334747314,4,0,0.25,5,43637,0.8857070803642273,0,0.7779973745346069,0,1,0.6214182376861572,0.6963818073272705
237,5395,210932,5,5,0.8642398118972778,0.7434747219085693,0.8967708945274353,-0.03253108263015747,0.1207650899887085,2,0,0.5,7,94963,0.8967708945274353,5,0.8642398118972778,0,1,0.664188027381897,0.7602990865707397
238,17696,120479,5,5,0.8741770386695862,0.7411701679229736,0.85948646068573,0.014690577983856201,0.13300687074661255,1,1,1.0,9,120479,0.8741770386695862,9,0.8741770386695862,1,1,0.6794344782829285,0.8290013670921326
239,12801,127525,5,5,0.8025320768356323,0.7249170541763306,0.8517990112304688,-0.049266934394836426,0.07761502265930176,4,0,0.25,5,164797,0.8517990112304688,6,0.7995015382766724,0,0,0.6887676119804382,0.8818908929824829
240,833,2431,5,5,0.8663803935050964,0.7081410884857178,0.7982170581817627,0.06816333532333374,0.15823930501937866,1,1,1.0,8,2431,0.8663803935050964,8,0.8663803935050964,1,1,0.6517290472984314,0.7963505983352661
