bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
20383,20263,1,B,"[22061, 24847]","[18878, 20263, 7170, 22951, 6264, 11440, 15647, 31019, 15302, 3486]",1. 欧美名媛气质法式少女V领长袖黑色连衣裙长裙2018新款秋装礼服裙; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. 剩饭秋装女2018新款中长款针织连衣裙设计感露肩复古早秋毛衣裙; B. PANDORA潘多拉玫瑰金色经典优雅项链386240CZ简约锁骨链饰品女; C. LIN CHAO ZHANG 性感气质 手工高定穿珠真皮单鞋高跟鞋女; D. 2018新款灯芯绒单肩包女韩国学生帆布包大容量文艺简约百搭购物袋; E. 杨小妖2018新款经典女神骆马大衣阿尔巴卡羊驼绒宽松羊毛呢外套厚; F. 仙女包包2019新款潮韩版蝴蝶结手提小方包简约百搭chic单肩斜挎包; G. 2019春季新款气质复古收腰针织连衣裙网红同款毛衣裙女装安娜anna; H. 牛仔连衣裙中长款2018新款女装秋装sukol少女冷淡风初恋复古裙子; I. 103【明星同款】Lily女装毛呢大衣oversize驼色毛呢外套新品; J. 娅丽达女裤2018冬季新款加绒打底裤女外穿黑色高腰保暖裤子小脚裤,ERR_EX,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0,0.334,0.966
9357,21413,0,A,"[15481, 30641]","[21413, 28668, 10334, 3190, 14790, 7395, 11079, 23861, 26977, 10558]",1. 小瑞靓包菱格链条包包女2019新款软皮手提单肩小包时尚百搭斜挎包; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 加绒牛仔裤女秋冬新款网红脚口开叉紧身高腰显瘦小脚铅笔裤子#; B. SCOFIELD女装2018夏季立领时尚印花拼接A字中长连衣裙SFOW86101L; C. 帽子女韩版秋冬季休闲光身毛线帽青年学生针织帽天蓝色护耳帽保暖; D. JESSIE&amp;JANE包包女时尚链条包1721新款简约单肩包迷你牛皮斜挎包; E. 粉色吊带网纱连体裤女夏高腰阔腿裤温柔超仙女背带裤海边度假裤裙; F. CacheCache秋款裤子紧身高腰铅笔裤小脚裤九分长裤牛仔裤女; G. Swarovski/施华洛世奇黑色水晶大号天鹅女锁骨链吊坠礼物5204134; H. Ipanema凉拖鞋女外穿网红拖鞋情侣时尚人字平底沙滩鞋ins潮拖男鞋; I. 专柜同款 万里马秋冬新款女包欧美时尚链条小包单肩斜挎包贝壳包; J. 大瓶定制薄绒假破洞牛仔裤女紧身小脚高腰显瘦冬季黑色加绒九分裤,ERR_EX,"503 UNAVAILABLE. {'error': {'code': 503, 'message': 'This model is currently experiencing high demand. Spikes in demand are usually temporary. Please try again later.', 'status': 'UNAVAILABLE'}}",0,0.334,0.966
244,250,1,B,"[3296, 19444]","[17182, 250, 4946, 29323, 11394, 11339, 6104, 11161, 16231, 2476]",1. 【南风】黑色极简小方包2018新款时尚简约女包单肩包斜挎包小包包; 2. 新款百搭渔夫帽羊毛呢面日系可折叠针织韩版盆帽子女士春秋季青年,A. 韩国气质超仙水晶冰花耳环纯银个性耳钉百搭淑女性感长款吊坠耳坠; B. A7seven复古麻花大V领长袖套头毛衣女秋冬韩版学生百搭纯色针织衫; C. bering白令手表女 防水品牌正品女士手表 钢带小表盘星空女表dw01; D. CASSILE 2018秋冬新款进口牛皮铂金包时尚女士手提包单肩包斜挎包; E. 红蜻蜓凉鞋女2019夏季新款透气软底休闲平底女鞋舒适防滑孕妇凉鞋; F. 头层牛皮休闲舒适百搭小白鞋女2019洋气春新款四季全真皮潮单鞋女; G. 字母棒球帽子女春夏新品spany韩代街头休闲百搭鸭舌帽男情侣韩版; H. LEIYU网红毛衣2019新款春装圆领百搭短款露脐套头打底针织女上衣; I. 黑色星星淑女耳环韩国气质长款吊坠个性清新潮人性感超仙百搭大气; J. 邑品不对称撞色连衣裙2018夏女新款圆领套头宽松拼接不规则条纹裙,B,B,1,0.334,0.966
6475,29744,7,H,"[1912, 7653]","[15686, 11581, 3007, 23917, 24365, 17928, 16371, 29744, 6934, 9467]",1. 2018新款夏chic中长款碎花显瘦超仙女温柔裙子稍少女心雪纺连衣裙; 2. Marie Claire夏季镶钻凉鞋海边粗跟度假丁字丝缎水钻平底MC仙女鞋,A. Lagogo春秋新款冬新款简约铅笔裤高腰显瘦小脚牛仔裤女GCNN539A51; B. 秋上新包包女20187新款潮ins超火链条斜挎小包chic港风毛绒手拿包; C. 新职场主义进口三醋酸 高级黑 通勤西裤 W21748; D. 玛玛绨2018夏装新款卡通印花条纹短袖T恤裙修身直筒中长款连衣裙; E. 连衣裙2019新款夏法国维多利亚法式复古裙山本过膝宫廷气质桔梗裙; F. 小瑞靓包链条包包女2019新款百搭时尚单肩斜挎包小包包锁扣小方包; G. DEYEEN仿雾灰蓝珍珠耳环锆石耳钉耳坠个性不对称简约日韩气质得音; H. 蝴蝶结仿珍珠耳线耳环女长款吊坠气质韩国简约个性小清新耳坠耳钉; I. 短靴女高跟2019秋冬新款百搭磨砂尖头马丁靴英伦毛毛粗跟绒面女靴; J. 劳尔2019春装新款潮牌束脚休闲裤男日系宽松工装小脚哈伦裤九分裤,H,H,1,0.334,0.966
2709,14643,5,F,"[16507, 30627]","[19874, 935, 5387, 23127, 9606, 14643, 15138, 2144, 20460, 17291]",1. GENANX闪电潮牌低帮板鞋套脚一脚蹬嘻哈简约英伦休闲青年潮松糕鞋; 2. GENANX闪电潮牌连帽黑色卫衣男套头宽松中长款假两件卫衣帽衫情侣,A. GENANX毛呢大衣中长款黑白撞色提花单排扣立领外套男冬季潮流个性; B. 老七家 新款guidi310前拉链马皮短靴女中筒复古马丁靴做旧PL2倒靴; C. 刺绣卫衣女连帽2017冬装新款韩版学生bf百搭长袖套头丝绒chic上衣; D. 18k白金项链女 托帕钻石吊坠铂金潮网红纯银饰品小众锁骨生日礼物; E. Senda/森达2018春秋新款专柜同款运动风休闲女鞋老爹鞋4BR01AM8; F. GENANX闪电潮牌男士裤子新款韩版宽松飘带印花潮流休闲裤男青年; G. 19-4 洋气打底套头上衣慵懒风重磅轻奢廓形绞花高领毛衣A2152; H. Daphne/达芙妮夏季一字带粗跟纯色通勤时尚粗跟凉鞋女; I. 【QD】卡通小熊刺绣立体蝴蝶结圆领长袖减龄卫衣k; J. 2018新款 欧美白色真皮手提包凯莉包 单肩斜挎包百搭小包包女包特,F,F,1,0.334,0.966
17015,11015,6,G,"[8791, 24847]","[23732, 22310, 3737, 8285, 9471, 17377, 11015, 22475, 27736, 18280]",1. 美国代购Armani 阿玛尼手表女士玫瑰金镶钻钢带石英女腕表AR1909; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. 【钱夫人】CHINSTUDIO定制 腔调设计款 软糯海洋丝绒纽扣针织半裙; B. 娜娜日记2018春装新款女装蓝色高腰磨破水洗牛仔裤NK7215冉; C. 呛口小辣椒毛呢礼帽四季百搭帽子女英伦帽纯羊毛韩国女士欧美型帽; D. 巴掌家欧洲站亮片丝绒打底裤女装外穿2018新款秋冬季新款黑色裤子; E. TKSTYLE定制 2018s/s夏季新款高腰热裤黑色牛仔短裤女; F. 非谜平底凉鞋女夏2018新款时尚百搭一字扣带珍珠平跟夹脚凉鞋; G. 烫社交女鞋2019春新款米白色真丝细高跟鞋时尚宴会闪钻尖头单鞋; H. 听风 春季日系纯棉卡其色休闲裤子男 青少年简约修身小脚裤长裤潮; I. 断码特价清仓夏季外穿厚底坡跟人字凉拖鞋女高跟夹脚沙滩学生凉鞋; J. 春夏季新款水溶蕾丝连衣裙镂空白色性感露肩蓬蓬短裙欧美名媛女装,G,G,1,0.334,0.966
28071,5600,4,E,"[9934, 18324]","[17626, 13099, 8194, 29656, 5600, 8070, 20705, 4838, 4199, 16015]",1. 2019春款韩版粗跟真皮尖头单鞋女复古百搭浅口工作鞋中跟奶奶鞋潮; 2. 小优家包包女2019新款冬季毛毛包女包手提小包包兔毛包单肩斜挎包,A. 重工蕾丝花朵复古高领修身开叉针织连衣裙; B. 素木印花连帽雪纺拼接连衣裙女夏2018新款短袖韩范T恤裙女DW3023; C. 法式复古裙山本超仙少女内搭白色连衣裙女春季可爱初恋洋装小礼服; D. HAVE RICE饭馆 百搭巨好穿的字母T恤 宽松显瘦chic早秋上衣; E. 限时7.5折 女中长款2019冬杂花色全羊毛双面呢大衣外套; F. ONE MORE文墨秋装毛边不规则半身裙子牛仔裙a字裙短裙女; G. 马切达夏季日系复古青年宽松五分裤口袋休闲裤潮男短裤灰色工装裤; H. 一力米灰2017秋冬季新款平底磨砂切尔西靴裸靴及踝靴加绒马丁靴女; I. 2018冬季新款真皮雪地靴女短筒靴子韩版百搭学生厚底短靴加绒棉鞋; J. 古拉良品原创小清新牛仔半身裙2018新款百搭a字裙显瘦高腰短裙女,C,C,0,0.334,0.966
2089,13003,0,A,"[12422, 30318]","[13003, 9352, 323, 15887, 26406, 5676, 10910, 25489, 22114, 10948]",1. HFresh 拼色手提包包 女包2019新款 时尚斜挎包女单肩真皮女包; 2. 复古少女心金箔亚克力耳环女韩国气质长款个性纯银耳坠耳饰R014,A. 「Misaz x 12.12」- 中长款百褶裙; B. 小白鞋女内增高2018秋季新款韩版百搭厚底休闲松糕底系带白色板鞋; C. TAKIYA定制春装2018新款清新学院风减龄条纹针织连帽卫衣女; D. 素觉S925银饰品简约气质百搭短款项链女日韩锁骨链双层脖子链; E. 库茵大叭哒羊毛贝雷帽帽子女秋冬季休闲百搭画家帽南瓜帽日系英伦; F. 勿上热风2018年春新款优雅百搭女士时尚休闲鞋粗跟小皮鞋H02W8117; G. Studio1till8 立体花朵少女纯银耳环设计师原创耳钉可调节耳夹; H. 拉菲斯汀夏天包包女2017新款斜跨小包女韩版锁扣小方包单肩包女包; I. 【南风】锁扣荔枝纹大包包女2019新款大容量简约休闲女包手提包潮; J. 墨锦2019春秋新款女装休闲上衣百搭做旧牛仔外套女宽松秋装牛仔服,A,A,1,0.334,0.966
18979,29124,2,C,"[24227, 29018]","[14691, 17327, 29124, 16851, 14316, 30868, 15811, 28399, 28185, 2089]",1. 衣品乐原创大码韩版格子拼接连帽棉服女中长款冬装棉衣袄子Q390; 2. 一力米灰过膝长靴女2018冬季新款尖头高跟粗跟长筒靴弹力显瘦瘦靴,A. 欧美流行钉子黑色编织牛皮绳手链男女情侣款潮人简约百搭手表配饰; B. she said /ins同款月亮草编包 韩风chic凹造型野餐度假手提草包; C. 【南风】复古流浪包包女2019新款时尚百搭简约女包单肩斜挎链条包; D. 2018春夏日韩版新款几何菱格链条包手拿女包拼接镭射单肩斜挎小包; E. ZEGL性冷淡风chic耳环耳钉女气质韩国个性简约百搭圆圈耳坠耳饰品; F. 送围脖K家2018秋冬新款加厚加绒T恤女长袖黑色字母短款打底衫上衣; G. Belle/百丽穆勒鞋漆皮金属扣休闲时尚平跟女凉拖鞋BNUA3AH7; H. Steve Madden/思美登新款尖头平底鞋后空方跟浅口单鞋女ENVI; I. Mt文文婷MOWENTI2019秋冬新品五色长袖纯色显瘦百搭高领女士打底; J. 1313绿色relax字母印花长短款T恤女 2019夏套头棉质卷边短袖T恤裙,I,I,0,0.334,0.966
9369,30641,0,A,"[2198, 24938]","[30641, 963, 20888, 23142, 29982, 26722, 7156, 20419, 1985, 16965]",1. 上新小包包2019春新款百搭网红小黑包简约百搭迷你单肩斜挎包女包; 2. 梦梦家韩版帅气毛边牛仔裤女高腰显瘦小脚裤修身铅笔裤子秋季新款,A. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子; B. 白色毛毛鞋女新款2018百搭加绒棉鞋兔毛无后跟懒人一脚蹬豆豆鞋冬; C. HH特 满眼春色 定织剪花 小众显瘦中长连衣裙女 2019新春天家X834; D. 烟雨江南原创手链民族风简约东陵玉岫玉手饰女士绿色韩版手绳复古; E. 哈森 夏压花纹牛皮蝴蝶结凉鞋女 一字扣带高跟鞋HM77175; F. 苏心天鹅款项链女锁骨链简约吊坠玫瑰金色短款日韩配饰品气质颈链; G. 思加图春季休闲时尚简约一字扣带细高跟鞋尖头女凉鞋子Q4301AK8; H. 金利来女包真皮女士包包2019新款时尚大气手提包女气质手拎包方包; I. JMFINE  时尚金属质感个性圆球手镯 手链; J. 丢丢韩国韩版宽松显瘦套头假两件长袖拼色T恤上衣女中长款学生,A,A,1,0.334,0.966
16174,13302,2,C,"[17509, 25656]","[30783, 22811, 13302, 9789, 26212, 18673, 29469, 4936, 18385, 11940]",1. 衣品乐原创大码前短后长套头短袖衬衫胖MM女装衬衣上衣夏装M240; 2. 衣品乐原创大码百搭显瘦直筒牛仔裤休闲长裤女2018春秋装新款K984,A. ins超火复古小方包包女2019新款潮韩版仙女时尚honey蹦迪包斜挎包; B. MALI/2018新款高腰直筒牛仔裤女秋冬白色九分裤显瘦小脚外穿裤子; C. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲; D. 九月陌墨 2019春季新款女装气质收腰风衣外套女 韩版休闲宽松上衣; E. Angelababy同款2019春装新款丝绒百褶裙半身裙女金丝绒中长款裙子; F. 2019新品蕾丝花纹女手包 链条双花型开扣晚宴名媛礼服派对手拿包; G. 夏装2019新款女雪纺连衣裙时尚中长款荷叶袖小清新条纹印花裙子仙; H. 一条蓄热可达50度左右的修身小黑裤 。    备上一条过一冬; I. 金狐狸包包女斜挎包2018新款欧美圣诞手提包猫咪锁扣小方包单肩包; J. 韩都衣舍2018韩版女装秋装新高腰卷边弹力修身小脚牛仔裤GQ7721耒,C,C,1,0.334,0.966
16637,9497,7,H,"[7206, 26019]","[17661, 31083, 23518, 18566, 11408, 1077, 16734, 9497, 10710, 628]",1. A7seven 弹力显瘦黑色外穿打底裤女秋季百搭修身小脚裤铅笔裤长裤; 2. A7seven 宽松时尚V领羊羔毛套头卫衣女秋冬韩版学生大码绒衫外套,A. 玛玛绨2019新款时尚刺绣韩版热裤女夏白色阔腿高腰宽松牛仔短裤女; B. MG小象中长款棉衣外套女ulzzang棉服冬季新款长袖加厚时尚面包服; C. 娜娜日记2018秋装女装外套女chic连帽开叉长袖粉色卫衣女套头宽松; D. Lilbetter卫裤男 夏季小脚长裤时尚条纹休闲裤运动束脚裤男士裤子; E. 【11.11零点6折清仓】衣品乐大码休闲假两件印花拼接短袖连衣裙; F. MG小象高腰阔腿裤女夏复古温柔风雪纺裤子新款宽松薄款九分裙裤潮; G. 摩登感 两面穿 简约羊毛混纺蕾丝拼接针织半裙女 显瘦高腰包臀裙G; H. 【南风】铆钉链条包包女2018新款时尚百搭女包单肩包斜跨包风琴包; I. 玛玛绨2019春季新款条纹蕾丝拼接木耳边衬衫女宽松套头长袖衬衣潮; J. 法式复古裙超仙过膝V领镂空雪纺收腰A字蕾丝连衣裙女2019新款夏季,H,H,1,0.334,0.966
1851,18215,1,B,"[5973, 18106]","[29858, 18215, 616, 4580, 15653, 22568, 13159, 28545, 8048, 16933]",1. 韩都衣舍2018韩版女装夏装新款潮学生宽松上衣短袖T恤AA10293玎; 2. 【祥云版】回力女鞋帆布鞋百搭小白鞋情侣板鞋学生运动休闲鞋子秋,A. F原创2018夏装新款雪纺连衣裙女短袖中长款系腰带黑白撞色裙子; B. FION/菲安妮女包迷你斜挎小包包 休闲时尚单肩包女 翅膀包手拿包; C. 【下架】; D. XIAOYOUBAG.拼色链条包女2018新款百搭斜挎包锁扣小方包小包包; E. [VNOOK2019SS]显瘦水洗高腰直筒牛仔九分裤 女春; F. 特LIVAS 点到即止的温柔 强强联合的性价比产物 专利银丝针织半裙; G. 2019夏复古性感V领背心无袖裸色绑带交叉短款缎面打底上衣薄; H. 大叔家脏脏鞋圆头系带做旧小白鞋平底增高星星小脏鞋学生板鞋子女; I. HAVERICE饭馆 复古显白豆灰绿 大V领中长毛衣连衣裙; J. TOPSHOP JAMIE中高腰版黑色膝盖破洞女士修身牛仔裤02K44JBLK,E,E,0,0.334,0.966
18365,1848,8,I,"[9339, 13625]","[13085, 13019, 5165, 4442, 10790, 7692, 26350, 27836, 1848, 8779]",1. 韩国气质个性简约创意小珍珠滴釉花朵纯银耳钉女百搭耳环耳坠饰品; 2. 勿上热风秋季学院风甜美女士系带休闲透气鞋圆头小白鞋H14W8501,A. achette雅氏4JX2 春夏款牛漆皮浅口圆头蝴蝶结平底舒适单鞋 女鞋; B. 播喜 朗月 夏装女2019新款 连衣裙衬衫式修身短袖雪纺大摆长裙; C. 2019春季新款韩版真皮平底单鞋奶奶鞋女鞋子百搭豆豆鞋穆勒鞋皮鞋; D. 简约衣服挂饰檀木毛衣链长款秋冬百搭高档项链吊坠挂件大气配饰品; E. 森女部落短靴甜美百搭马丁靴加绒系带靴子2018新款秋冬女鞋森女系; F. FENDAS宽松中长款无袖名媛度假裙气质红色背心连衣裙女夏2019新款; G. 鹿与飞鸟 日系原创设计显瘦竖条纹百搭毛呢阔腿裤 1423#; H. FION/菲安妮包包女新款百搭单肩包 复古盒子包拉链手提斜挎包女潮; I. 链条包CASSILE 夏季牛皮流苏包欧美时尚双拉链女单肩包斜挎包小; J. 范思蓝恩V领印花裙子气质雪纺连衣裙女夏季2018新款高腰显瘦a字裙,D,D,0,0.334,0.966
6358,19488,9,J,"[9115, 22754]","[31000, 21617, 23215, 17148, 6295, 15080, 26924, 27917, 21708, 19488]",1. 宾派星空皮带手表女时尚潮流女士手表防水时尚款女2019新款石英表; 2. 西遇女鞋2018新款珍珠漆皮休闲小皮鞋平底复古乐福鞋女一脚蹬单鞋,A. 羊羔毛毛皮草迷你斜挎链条小包包小香风毛绒皮毛一体单肩小方包女; B. UGG早秋女士休闲单鞋步行系列运动板小白鞋 1019108; C. 猫酱紫2018冬新款雪貂绒大衣女重工加厚牛角扣连帽韩版学院风外套; D. 秋款高跟鞋细跟网红小短靴女2018冬季新款加绒性感百搭瘦瘦马丁靴; E. 平底单鞋浅口百搭低跟瓢鞋2019春季乐福鞋女蝴蝶结学生复古晚晚鞋; F. 原宿风宽松纯色男短袖潮流新款5分T恤圆领潮牌男夏季纯棉港风体恤; G. 小清新高跟鞋少女春季2019新款女夏百搭尖头铆钉细跟一字扣单鞋; H. 【老果家】尖头细跟高跟绒面袜靴女鞋2018新款短靴弹力靴瘦瘦靴女; I. 马丁靴女欧货欧洲站2018秋冬新款真皮前拉链欧美粗跟低跟圆头短靴; J. 小瑞靓包纯色锁扣小方包包女2018新款欧美时尚斜挎链条包单肩小包,A,A,0,0.334,0.966
13087,109,5,F,"[15501, 30641]","[9760, 27689, 25286, 17385, 14845, 109, 26610, 23184, 18602, 11800]",1. 黑色牛仔裤女2019春秋季新款加绒超高腰紧身显瘦网红圆环小脚裤子; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 碎花雪纺连衣裙女夏装2019新款少女心仙女裙韩版pphome裙子18春装; B. 软妹板鞋原宿风街拍运动鞋学院秋季女鞋子2017新款潮百搭韩版学生; C. HELLOKAY 度假旅游泰国吊带上衣针织短款无袖吊带背心女打底外穿; D. 名媛小清新高跟鞋春秋2019新款女百搭细跟尖头性感一字扣浅口单鞋; E. 2018新款秋冬马丁靴英伦风短靴女春秋袜子弹力粗跟加棉中筒机车靴; F. 2018秋冬季新款韩版百搭马丁靴女英伦风高跟女鞋粗跟尖头磨砂短靴; G. GIUGIU欧美设计感小众大耳环夸张圆圈韩国无耳洞夹夜店蹦迪性感女; H. 雪纺连衣裙女2019新款夏装气质修身显瘦高腰裙超仙短袖中长裙子; I. 欧洲站女鞋2018秋季新款真皮白色原宿风厚底运动鞋子女韩版老爹鞋; J. 真皮黑色平底单鞋女2018新款英伦小皮鞋方扣乐福鞋女一脚蹬女鞋潮,E,E,0,0.334,0.966
26712,24847,7,H,"[8747, 11243]","[15269, 20287, 1489, 15785, 17703, 9353, 21179, 24847, 18222, 11534]",1. 希野2018早春新款气质通勤蕾丝衫女优雅百搭长袖荷叶边镂空上衣; 2. 小香风细跟高跟鞋春季2018新款尖头单鞋夏季小清新少女chic女鞋子,A. 坡跟短靴女真皮冬季马丁靴子加绒女皮棉鞋潮平底厚底松糕底女靴; B. 凡舒的店 2018春季新款百搭高腰荷叶边流苏牛仔半身裙女短裙A字裙; C. 张子萱cheeseandkisses白色短袖字母T恤女2018新款夏季慵懒上衣#; D. 冬季2018新款复古羊毛复合麂皮绒外套女中长款皮毛一体加厚大衣潮; E. 制造后花园*The favourite系列独立帅气假两件天使蓝人造皮连衣裙; F. 2018秋冬新款高腰中长款针织半身裙女毛线A字裙百褶裙厚冬裙裙子; G. 灯笼袖上衣春装chic宽松字母蕾丝拼接立领印花套头卫衣女-; H. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品; I. COTRE 独立设计 砖红色 肩带可调节收腰抽褶吊带连衣裙女中长款夏; J. Skechers斯凯奇女鞋新款街头板鞋低帮平底小白鞋休闲鞋 954,B,B,0,0.334,0.966
5811,370,2,C,"[17939, 30641]","[10096, 25315, 370, 18900, 26986, 12926, 3135, 25665, 9468, 26191]",1. 九月陌墨 2019春秋新款女装中长休闲毛呢外套女 韩版宽松呢子大衣; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 西西里安小个子白色仙女连衣裙女2019韩版春装宽松雪纺中长款裙子; B. 高跟短靴女2018新款瘦瘦靴秋冬百搭时尚性感弹力靴尖头袜靴女粗跟; C. 毛边破洞牛仔裤女2018冬新款气质显瘦直筒裤宽松休闲九分乞丐裤8; D. 高帮鞋女2019新款春季百搭韩版休闲平底学生粉色高邦板鞋小白鞋子; E. 【sheii苏茵茵】软到不想脱!新款马衔扣懒人平底单鞋女真皮乐福鞋; F. 纯银十二星座星星手链女韩版简约个性学生闺蜜手饰生日情人节礼物; G. 2018新款鱼尾裙高腰半截裙a字裙气质显瘦拼接包臀蕾丝半身裙夏女; H. SXF圣希梵短袖t恤男 2018夏季新款修身半袖印花上衣欧美潮牌衣服; I. ACSENSE 韩版2018夏季新款复古丝质波点紫色显瘦深V领小吊带背心; J. 蓝舞正品斜挎包2019新款牛皮小包包ins小方包手提包时尚复古女包,A,A,0,0.334,0.966
22376,24317,6,G,"[3391, 13625]","[321, 20944, 136, 4892, 13646, 2526, 24317, 11351, 25841, 11800]",1. 尼班诗2018夏装新款女装上衣chic不规则黄色宽松短款短袖T恤女芊; 2. 勿上热风秋季学院风甜美女士系带休闲透气鞋圆头小白鞋H14W8501,A. 茵曼新款女装春文艺范刺绣绣花牛仔背带裤女裤宽松直筒长裤; B. BDCT自制 潮牌复古字母印花T恤夏天欧美街头潮流纯棉体恤短袖男潮; C. 回力女鞋帆布鞋女经典款休闲鞋2018新款百搭韩版板鞋夏季学生鞋子; D. 肖夫人黑色蛋糕吊带连衣裙褶皱桔梗裙法式复古仙女chic赫本小黑裙; E. 原创森女部落短袖T恤2019新款女装潮韩版夏装衣服上衣宽松日系; F. (奥莱)哈森 春羊皮绒尖头时尚水钻方扣性感细跟高跟单鞋女HL61438; G. 小包包女2019新款真皮女包韩版百搭斜挎包菱格链条包夏天迷你包潮; H. ELLE女包新款70693牛皮鳄鱼纹单肩包手提包宽肩带个性圆环包; I. MIUCO夏季新款刺绣很仙的法国小众荷叶边A字型粉色网纱连衣裙女k; J. 真皮黑色平底单鞋女2018新款英伦小皮鞋方扣乐福鞋女一脚蹬女鞋潮,A,A,0,0.334,0.966
12057,18154,6,G,"[14252, 22455]","[18228, 16167, 30706, 12293, 31051, 1525, 18154, 25089, 26708, 13253]",1. 红谷牛皮女包小香风链条包包女新款单肩斜挎包迷你小包百搭小方包; 2. 热风春新款小清新小白鞋女平底原宿鞋系带时尚女休闲鞋潮H14W7110,A. 不对称五角星耳坠女气质韩国耳链适合圆脸的长款耳环显瘦星星饰品; B. 九月陌墨 2019夏季新款女装假两件印花短袖连衣裙 休闲宽松显瘦裙; C. 网红瘦瘦靴长筒靴女过膝春秋尖头细跟靴子春季长靴百搭弹力高筒靴; D. STUDIO MCC2018冬季新款高腰显瘦修饰腿型烟灰色直筒九分牛仔裤女; E. 潘司诺女鞋2018秋季新品优雅气质中跟尖头细跟链子装饰真皮女单鞋; F. MG小象心机套头卫衣女长袖宽松外穿秋冬2018新款港风复古chic上衣; G. 巴掌家欧洲站亮片休闲裤黑色束脚裤九分裤子女裤夏季2018新款长裤; H. 短款卫衣女连帽韩版2018春秋薄款宽松学生带帽cec上衣服ins外套潮; I. 地球店波点金丝绒半身裙女2019新款夏季短款高腰a字包臀一步短裙; J. 糖力2018冬装新款港味复古女生帅气裤子流苏开叉长款阔腿休闲裤女,A,A,0,0.334,0.966
21615,15481,8,I,"[4919, 10493]","[19169, 15784, 24147, 29958, 13827, 5291, 18079, 27514, 15481, 3420]",1. 欧洲站女鞋冬加绒马丁靴高跟方头粗跟短靴女及裸靴真皮网红瘦瘦靴; 2. HEYGIRL黑哥 黑色阔腿宽松休闲针织裤女 韩版chic直筒长裤冬季,A. 曾小咸 秋冬气质丝绒2019春装性感礼服黑色V领连衣裙长裙女蛋糕裙; B. 冬季新款韩版棉衣女短款学生ins面包服羽绒棉服小个子bf棉袄外套; C. SUNYUER STUDIO 欧洲站碎花雪纺衬衫女长袖2019春装新款衬衣; D. 小包包女ins铆钉宽肩带斜挎包2019新款韩版蝴蝶结手提单肩小方包; E. 咪匠秋冬款镶钻蝴蝶结多层零钱包白色黄金貂布艺手拿包单肩包; F. JOOC玖诗夏季新款性感一字扣带细高跟女凉鞋子网红街拍经典款1494; G. 蝴蝶结中跟单鞋女粗跟2019新款春季网红鞋子百搭英伦风ins小皮鞋; H. 【南风】牛皮手提包女2019新款时尚百搭包包女包大包大容量斜挎包; I. 小瑞靓包菱格链条包包女2019新款软皮手提单肩小包时尚百搭斜挎包; J. 黑色皮休闲裤女秋2018秋冬季新款高腰韩版紧身显瘦弹力九分小脚裤,B,B,0,0.334,0.966
27102,9026,5,F,"[17743, 25797]","[1417, 14750, 1933, 4851, 9488, 9026, 3184, 4505, 21587, 5675]",1. 黑眼袋袋包包女士2019夏季新款单肩女包百搭ins斜挎包时尚小包潮; 2. shes仿珍珠巴洛克复古风流苏长款耳坠耳钉气质个性耳饰圆脸耳环女,A. 2019春季新款真皮高跟单鞋白色花边细跟高跟鞋尖头春秋宴会鞋女鞋; B. 小白鞋女真皮加绒2018冬季新款百搭韩版ulzzang运动鞋学生板鞋潮; C. 美嘟嘟定制2018新款走秀款超暖和的可爱蝴蝶结抽带水桶单肩包包女; D. 希野2019早春新款时尚花色半身裙油画渲染印花短裙艺术气质a字裙; E. 晶咕定制2018夏装新款极简主义裙子V领不规则裙摆宽松连衣裙女夏; F. ADA MISS慵懒廓形系带中长款针织开衫女早春2018新款韩版宽松外套; G. 巴掌家欧洲站重工雪纺豹纹连衣裙女装夏季2019新款时尚流行裙子潮; H. Tata他她秋专柜同款一字带方头平底玛丽珍鞋女单鞋2HU04CQ8; I. 荷静gogo 2019春装新款高腰碎花雪纺半身裙中长款显瘦a字仙女裙; J. 九月陌墨 2019冬季新款女装字母半高领加绒卫衣 中长宽松加厚,G,G,0,0.334,0.966
