row_idx,bundle_id,true_indice,true_option_idx,true_option_char,prediction,pred_option_idx,hit,skipped,skip_reason,num_input_items,num_valid_input_embeddings,num_candidates,input_gt_sim,input_neg_sim_mean,input_neg_sim_max,input_neg_sim_min,input_gt_margin_vs_neg_mean,input_gt_margin_vs_best_neg,input_gt_rank,input_gt_top1,input_gt_top3,input_gt_mrr,input_semantic_top_option_idx,input_semantic_top_item,input_semantic_top_sim,pred_input_sim,pred_is_input_semantic_top1,pred_input_rank,pairmean_input_gt_sim,pairmean_input_neg_sim_mean,pairmean_input_neg_sim_max,pairmean_input_gt_margin_vs_best_neg,pairmean_input_gt_rank,pairmean_input_gt_top1,pairmax_input_gt_sim,pairmax_input_neg_sim_mean,pairmax_input_neg_sim_max,pairmax_input_gt_margin_vs_best_neg,pairmax_input_gt_rank,pairmax_input_gt_top1,gt_to_distractor_sim_mean,gt_to_distractor_sim_max,gt_to_distractor_sim_min,candidate_ids,input_sims_by_option
36,19128,61872,7,H,H,7,1,0,,5,5,10,1.0,0.1128549575805664,1.0000001192092896,-0.9999997615814209,0.8871450424194336,-1.1920928955078125e-07,4,0,0,0.25,1,187148,1.0000001192092896,1.0,0,4,0.9999997019767761,0.1128549575805664,0.9999998211860657,-1.1920928955078125e-07,5,0,1.0,0.11285894364118576,1.0000001192092896,-1.1920928955078125e-07,4,0,0.11286424100399017,0.9999999403953552,-0.9999994039535522,"[203582, 187148, 157005, 8275, 220071, 206577, 109371, 61872, 222215, 137645]","[-0.9999997615814209, 1.0000001192092896, 1.0, 0.9999997615814209, 1.0, -0.9999967813491821, -0.9999537467956543, 1.0, -0.9843547940254211, 0.9999998211860657]"
37,12863,179870,4,E,E,4,1,0,,5,5,10,1.0,0.11111680418252945,1.0000001192092896,-1.0,0.8888831734657288,-1.1920928955078125e-07,4,0,0,0.25,3,189113,1.0000001192092896,1.0,0,4,1.0,0.11111683398485184,1.0,0.0,4,0,1.0000001192092896,0.11111712455749512,1.000000238418579,-1.1920928955078125e-07,4,0,0.11111675202846527,1.0000001192092896,-1.0,"[12060, 91710, 239885, 189113, 179870, 15451, 230190, 28272, 17223, 211009]","[-1.0, 1.0, 1.0, 1.0000001192092896, 1.0, 0.9999999403953552, -0.9999989867210388, -0.9999495148658752, -0.9999998807907104, 0.9999997615814209]"
38,3159,69977,3,D,D,3,1,0,,5,5,10,1.0,-0.11017285287380219,1.0,-0.9999999403953552,1.1101728677749634,0.0,2,0,1,0.5,1,104327,1.0,1.0,0,2,1.0,-0.1101728305220604,1.0,0.0,2,0,1.0000001192092896,-0.11016999185085297,1.0000001192092896,0.0,2,0,-0.11017230153083801,1.0,-1.0,"[120170, 104327, 148348, 69977, 232442, 74160, 41615, 113259, 94919, 114944]","[-0.9916558861732483, 1.0, -0.999998927116394, 1.0, 1.0, -0.999900221824646, 0.9999988675117493, -0.9999999403953552, -0.999999463558197, 1.0]"
39,11058,191540,8,I,I,8,1,0,,5,5,10,1.0,0.33340537548065186,1.0000001192092896,-0.9999995827674866,0.6665946245193481,-1.1920928955078125e-07,4,0,0,0.25,6,108704,1.0000001192092896,1.0,0,4,0.9999998807907104,0.33340534567832947,1.0,-1.1920928955078125e-07,4,0,1.0000001192092896,0.3334071934223175,1.0000001192092896,0.0,3,0,0.333405077457428,1.0,-0.999999463558197,"[213937, 182412, 98284, 132102, 237572, 166047, 108704, 144717, 191540, 3914]","[1.0, -0.9999952912330627, 1.0, 0.9999995231628418, 0.9999998211860657, -0.999356210231781, 1.0000001192092896, -0.9999995827674866, 1.0, 1.0]"
40,10783,210458,1,B,B,1,1,0,,5,5,10,0.9999999403953552,0.11129142343997955,0.9999999403953552,-1.0,0.8887085318565369,0.0,1,1,1,1.0,1,210458,0.9999999403953552,0.9999999403953552,1,1,1.0,0.11129140853881836,0.9999998807907104,1.1920928955078125e-07,1,1,1.000000238418579,0.11129213869571686,0.9999999403953552,2.980232238769531e-07,1,1,0.1112898588180542,0.9999999403953552,-1.0,"[241694, 210458, 64610, 208907, 216997, 189543, 71590, 11001, 97300, 153682]","[-0.9994324445724487, 0.9999999403953552, 0.9999988079071045, 0.9999999403953552, -1.0, 0.9999987483024597, -0.9989421367645264, 0.9999997019767761, 0.9999998807907104, -0.9999996423721313]"
41,10840,229977,5,F,F,5,1,0,,5,5,10,0.9985881447792053,0.11168919503688812,0.9986257553100586,-0.9985001087188721,0.886898934841156,-3.7610530853271484e-05,2,0,1,0.5,1,243931,0.9986257553100586,0.9985881447792053,0,2,0.6026159524917603,0.06740084290504456,0.6026386022567749,-2.2649765014648438e-05,2,0,1.0,0.99542236328125,1.0000001192092896,-1.1920928955078125e-07,4,0,0.11136444658041,1.0,-0.9999982118606567,"[5794, 243931, 206376, 51866, 245159, 229977, 62363, 190887, 8052, 231443]","[-0.9981313943862915, 0.9986257553100586, 0.9985840320587158, -0.9985001087188721, 0.9985707998275757, 0.9985881447792053, -0.9928407073020935, 0.9985846877098083, 0.9985061883926392, -0.9981966614723206]"
42,17470,223731,0,A,C,2,0,0,,5,5,10,1.0,-0.11091366410255432,1.0000001192092896,-0.9999999403953552,1.110913634300232,-1.1920928955078125e-07,2,0,1,0.5,2,158112,1.0000001192092896,1.0000001192092896,1,1,1.0,-0.11091364175081253,1.0,0.0,1,1,1.0000001192092896,-0.11091199517250061,1.0000001192092896,0.0,1,1,-0.11091399192810059,1.0,-0.9999999403953552,"[223731, 55127, 158112, 206293, 182314, 247214, 100096, 88751, 27445, 188261]","[1.0, -0.9999975562095642, 1.0000001192092896, 0.9999998211860657, -0.9981945753097534, -0.9999989867210388, 0.9999381303787231, -0.9999694228172302, 0.999999463558197, -0.9999999403953552]"
43,16592,244498,7,H,E,4,0,0,,5,5,10,-0.9999791383743286,-0.11111325770616531,0.9999995827674866,-0.9999998211860657,-0.8888658881187439,-1.99997878074646,5,0,0,0.2,2,194296,0.9999995827674866,0.9999979734420776,0,2,-0.5999883413314819,-0.06666802614927292,0.6000005602836609,-1.199988842010498,5,0,0.9999520778656006,0.9999909996986389,0.9999994039535522,-4.7326087951660156e-05,10,0,0.11112254112958908,0.9999933242797852,-0.999983549118042,"[125039, 54556, 194296, 247255, 198206, 18220, 133559, 244498, 151195, 191536]","[-0.9999934434890747, -0.9999995231628418, 0.9999995827674866, 0.9999733567237854, 0.9999979734420776, -0.9999958872795105, 0.999995768070221, -0.9999791383743286, -0.9999998211860657, -0.9999972581863403]"
44,1411,192861,6,G,G,6,1,0,,5,5,10,0.9999998807907104,-0.111759252846241,0.9999996423721313,-0.9999998807907104,1.1117591857910156,2.384185791015625e-07,1,1,1,1.0,6,192861,0.9999998807907104,0.9999998807907104,1,1,0.9999998211860657,-0.111759252846241,0.9999996423721313,1.7881393432617188e-07,1,1,1.0,-0.11175587773323059,0.9999997615814209,2.384185791015625e-07,1,1,-0.11176487803459167,0.9999997615814209,-0.9999998807907104,"[146025, 15351, 145171, 176425, 144178, 245108, 192861, 208467, 48364, 36108]","[-0.9999995231628418, -0.9999944567680359, 0.9999410510063171, 0.9990603923797607, -0.9999995827674866, -0.9999998807907104, 0.9999998807907104, -0.9999998807907104, 0.9951590895652771, 0.9999996423721313]"
45,13600,220179,8,I,I,8,1,0,,5,5,10,-0.9766930341720581,0.10956186801195145,0.9859400987625122,-0.9860399961471558,-1.0862549543380737,-1.9626331329345703,6,0,0,0.16666666666666666,3,46716,0.9859400987625122,-0.9766930341720581,0,6,-0.19876757264137268,0.022297032177448273,0.2006494104862213,-0.399416983127594,6,0,0.9988690614700317,0.9999949932098389,0.9999992847442627,-0.001130223274230957,10,0,-0.1109771579504013,0.9989700317382812,-0.9990199208259583,"[145653, 116767, 166138, 46716, 230040, 193681, 119043, 15172, 220179, 31289]","[0.985235869884491, 0.9858087301254272, -0.9860399961471558, 0.9859400987625122, -0.9854258298873901, 0.9859110713005066, -0.985662043094635, -0.9856501221656799, -0.9766930341720581, 0.9859390258789062]"
46,13277,100119,9,J,J,9,1,0,,5,5,10,1.0,0.5555587410926819,1.0,-0.9999960064888,0.4444412589073181,0.0,4,0,0,0.25,1,116589,1.0,1.0,0,4,1.0,0.5555586814880371,1.0,0.0,3,0,1.0000001192092896,0.5555588603019714,1.0000001192092896,0.0,2,0,0.5555588006973267,1.0,-0.9999955892562866,"[235584, 116589, 229489, 125703, 116989, 2093, 30178, 138432, 44361, 100119]","[0.9999970197677612, 1.0, 0.9999998807907104, 1.0, 0.9999998807907104, -0.9999960064888, 0.9999999403953552, 1.0, -0.9999722242355347, 1.0]"
47,19169,156451,6,G,G,6,1,0,,5,5,10,1.0,-0.3332889974117279,1.0000001192092896,-1.0,1.3332890272140503,-1.1920928955078125e-07,2,0,1,0.5,7,172243,1.0000001192092896,1.0,0,2,1.0,-0.33328893780708313,0.9999998807907104,1.1920928955078125e-07,1,1,1.0000001192092896,-0.33328813314437866,1.0,1.1920928955078125e-07,1,1,-0.3332890272140503,1.0,-1.0,"[84689, 116917, 71085, 148715, 150765, 10404, 156451, 172243, 97201, 220742]","[-1.0, -0.9999191761016846, -0.9996675848960876, 0.9999994039535522, 0.9999860525131226, -0.9999999403953552, 1.0, 1.0000001192092896, -1.0, -0.9999996423721313]"
48,17611,10473,4,E,E,4,1,0,,5,5,10,1.0,0.33334028720855713,1.0000001192092896,-1.0,0.6666597127914429,-1.1920928955078125e-07,3,0,1,0.3333333333333333,7,178297,1.0000001192092896,1.0,0,3,1.0,0.33334028720855713,1.0,0.0,1,1,1.0000001192092896,0.33334046602249146,1.0000001192092896,0.0,1,1,0.3333403170108795,1.0,-1.0,"[10104, 56588, 25341, 103095, 10473, 92776, 169610, 178297, 159404, 158504]","[-1.0, 1.0, -0.99998539686203, 0.9999978542327881, 1.0, 1.0, 1.0, 1.0000001192092896, -0.9999492764472961, 0.9999995231628418]"
49,5489,140143,7,H,H,7,1,0,,5,5,10,0.9999998211860657,0.5556156635284424,1.0000001192092896,-0.9999781847000122,0.4443841576576233,-2.980232238769531e-07,5,0,0,0.2,1,32333,1.0000001192092896,0.9999998211860657,0,5,0.9999998211860657,0.5556156635284424,1.0,-1.7881393432617188e-07,5,0,0.9999998807907104,0.5556168556213379,1.0000001192092896,-2.384185791015625e-07,5,0,0.5556126236915588,0.9999997615814209,-0.999982476234436,"[169907, 32333, 58841, 175794, 171674, 125631, 167326, 140143, 50701, 230672]","[0.9999995827674866, 1.0000001192092896, 1.0000001192092896, 0.9999843835830688, -0.9999781847000122, 1.0, 1.0, 0.9999998211860657, 0.9999995827674866, -0.9994643926620483]"
50,8240,81175,4,E,E,4,1,0,,5,5,10,0.9999983310699463,0.11112041026353836,0.9999991059303284,-0.9999985098838806,0.8888779282569885,-7.748603820800781e-07,4,0,0,0.25,6,55112,0.9999991059303284,0.9999983310699463,0,4,0.6000031232833862,0.06667269766330719,0.6000036001205444,-4.76837158203125e-07,4,0,1.0,0.99998539686203,1.0000001192092896,-1.1920928955078125e-07,4,0,0.11112023890018463,1.0,-0.9999969005584717,"[187711, 6835, 37427, 169518, 81175, 183304, 55112, 59293, 164927, 32473]","[-0.9999377727508545, 0.9999984502792358, 0.9999946355819702, -0.999981164932251, 0.9999983310699463, -0.9999872446060181, 0.9999991059303284, 0.9999977350234985, -0.9999985098838806, 0.9999983906745911]"
51,4105,128691,7,H,H,7,1,0,,5,5,10,0.9999934434890747,-0.11110809445381165,0.9999966621398926,-0.9999980926513672,1.111101508140564,-3.2186508178710938e-06,5,0,0,0.2,3,218619,0.9999966621398926,0.9999934434890747,0,5,0.9999517202377319,-0.11110345274209976,0.9999549984931946,-3.2782554626464844e-06,5,0,1.0,-0.11098038405179977,0.9999997019767761,2.980232238769531e-07,1,1,-0.11110949516296387,0.9999998807907104,-0.9999994039535522,"[86300, 150858, 125245, 218619, 98348, 8171, 108054, 128691, 72299, 12698]","[-0.9999980330467224, 0.9999947547912598, -0.9999973773956299, 0.9999966621398926, -0.9999980926513672, -0.9999966621398926, -0.9999645948410034, 0.9999934434890747, 0.9999949932098389, 0.9999954700469971]"
52,14879,109327,1,B,B,1,1,0,,5,5,10,0.9999998807907104,0.3333534002304077,1.0,-0.9999996423721313,0.6666464805603027,-1.1920928955078125e-07,3,0,1,0.3333333333333333,8,225781,1.0,0.9999998807907104,0,3,0.9999998807907104,0.3333534002304077,1.0,-1.1920928955078125e-07,2,0,0.9999999403953552,0.33335521817207336,1.0,-5.960464477539063e-08,4,0,0.3333544135093689,0.9999998807907104,-0.9999998807907104,"[28699, 109327, 185867, 136117, 92507, 217743, 56210, 178785, 225781, 191127]","[0.9999999403953552, 0.9999998807907104, -0.9998276233673096, 0.9999935626983643, -0.9999731779098511, 0.9999886751174927, -0.9999996423721313, 0.9999992251396179, 1.0, 0.9999997615814209]"
53,5542,109034,0,A,A,0,1,0,,5,5,10,0.9999997019767761,-0.11117173731327057,0.9999996423721313,-0.9999993443489075,1.1111714839935303,5.960464477539063e-08,1,1,1,1.0,0,109034,0.9999997019767761,0.9999997019767761,1,1,0.9999995231628418,-0.11117173731327057,0.9999994039535522,1.1920928955078125e-07,1,1,1.0,-0.11116724461317062,0.9999997615814209,2.384185791015625e-07,1,1,-0.11116991937160492,0.9999998807907104,-0.9999998807907104,"[109034, 192369, 171443, 96704, 126902, 202899, 226449, 26366, 15455, 63227]","[0.9999997019767761, 0.9994667768478394, -0.9999961256980896, -0.9999964833259583, -0.9999991655349731, 0.9999994039535522, -0.9999992847442627, -0.9999993443489075, 0.9999790191650391, 0.9999996423721313]"
54,11012,162684,6,G,A,0,0,0,,5,5,10,0.9999998807907104,0.7775728702545166,1.0,-0.9999908208847046,0.22242701053619385,-1.1920928955078125e-07,6,0,0,0.16666666666666666,0,172662,1.0,1.0,1,1,0.9999998807907104,0.7775728702545166,1.0,-1.1920928955078125e-07,4,0,1.0,0.7775755524635315,1.0000001192092896,-1.1920928955078125e-07,6,0,0.7775704264640808,1.0,-0.9999890923500061,"[172662, 215468, 141397, 88021, 145352, 11752, 162684, 78140, 197746, 150248]","[1.0, 0.998149573802948, 0.999998152256012, 1.0, 0.9999998807907104, 0.9999998807907104, 0.9999998807907104, 0.9999991655349731, -0.9999908208847046, 0.9999999403953552]"
55,15257,183816,6,G,G,6,1,0,,5,5,10,0.9985927939414978,-0.11077852547168732,0.9999825358390808,-0.999996542930603,1.109371304512024,-0.0013897418975830078,3,0,1,0.3333333333333333,9,138199,0.9999825358390808,0.9985927939414978,0,3,0.6025789380073547,-0.0668468326330185,0.6034173965454102,-0.0008384585380554199,3,0,1.0,0.9861643314361572,1.0,0.0,2,0,-0.10966603457927704,1.0,-0.9999988079071045,"[74161, 85824, 208101, 17447, 46409, 90525, 183816, 25663, 51142, 138199]","[0.9986870288848877, 0.99857497215271, -0.9985095262527466, -0.9966486692428589, -0.9991956949234009, -0.999996542930603, 0.9985927939414978, 0.9985406994819641, -0.9984414577484131, 0.9999825358390808]"
56,18403,174632,4,E,E,4,1,0,,5,5,10,1.0,-0.11110003292560577,1.0,-0.9999969005584717,1.1111000776290894,0.0,2,0,1,0.5,0,192671,1.0,1.0,0,2,1.0,-0.11110009253025055,1.0,0.0,2,0,1.0,-0.11109957844018936,1.0000001192092896,-1.1920928955078125e-07,2,0,-0.11110014468431473,1.0,-0.9999971985816956,"[192671, 50636, 234303, 35558, 174632, 207856, 18633, 100784, 107359, 175957]","[1.0, 0.9999999403953552, 0.999999463558197, -0.9999911189079285, 1.0, -0.9999969005584717, -0.9999731183052063, -0.9999532103538513, -0.9999836683273315, 0.999998152256012]"
57,19096,33954,5,F,A,0,0,0,,5,5,10,1.0,-0.11111071705818176,1.0,-1.0,1.1111106872558594,0.0,1,1,1,1.0,5,33954,1.0,0.9999998807907104,0,3,0.9999998807907104,-0.11111072450876236,0.9999998807907104,0.0,1,1,1.0000001192092896,-0.11111034452915192,1.0000001192092896,0.0,2,0,-0.11111091077327728,1.0000001192092896,-1.000000238418579,"[94834, 1065, 217613, 244649, 190847, 33954, 113528, 214072, 80295, 143450]","[0.9999998807907104, -1.0, -0.999998927116394, 0.999999463558197, -0.9999992847442627, 1.0, 1.0, -0.9999988079071045, -0.9999984502792358, 0.9999997019767761]"
58,9537,72370,0,A,A,0,1,0,,5,5,10,1.0000001192092896,-0.11124347150325775,1.0000001192092896,-0.9999995827674866,1.1112436056137085,0.0,1,1,1,1.0,0,72370,1.0000001192092896,1.0000001192092896,1,1,1.0,-0.11124345660209656,1.0,0.0,1,1,1.0,-0.11124168336391449,1.0000001192092896,-1.1920928955078125e-07,2,0,-0.11124483495950699,1.0,-0.9999997615814209,"[72370, 215877, 103182, 84128, 55153, 143048, 32713, 191897, 244911, 192325]","[1.0000001192092896, 1.0000001192092896, -0.9999148845672607, 0.9999992847442627, -0.9999995827674866, -0.9999638795852661, -0.9999986290931702, 0.9999999403953552, 0.99867844581604, -0.9999920725822449]"
59,10080,12209,0,A,A,0,1,0,,5,5,10,-0.9966290593147278,0.3333353102207184,1.0,-0.9999998807907104,-1.3299643993377686,-1.996628999710083,7,0,0,0.14285714285714285,5,4756,1.0,-0.9966290593147278,0,7,-0.9966289401054382,0.3333352506160736,0.9999998807907104,-1.996628761291504,7,0,-0.9965806603431702,0.3333362638950348,1.0000001192092896,-1.9965808391571045,7,0,-0.33229559659957886,0.9967120289802551,-0.9968270063400269,"[12209, 22842, 249798, 75944, 101006, 4756, 229263, 152589, 46337, 79705]","[-0.9966290593147278, 0.9999970197677612, -0.99997878074646, 0.9999998807907104, 0.9999998807907104, 1.0, 0.9999999403953552, -0.9999998807907104, -0.9999995231628418, 0.9999993443489075]"
60,1366,184353,8,I,I,8,1,0,,5,5,10,1.0,0.3333333730697632,1.000000238418579,-0.9999998211860657,0.6666666269302368,-2.384185791015625e-07,3,0,1,0.3333333333333333,4,250535,1.000000238418579,1.0,0,3,0.9999998211860657,0.333333283662796,1.0,-1.7881393432617188e-07,5,0,1.0,0.33333370089530945,1.0000001192092896,-1.1920928955078125e-07,6,0,0.3333333730697632,1.0000001192092896,-0.9999998211860657,"[76556, 196382, 140989, 163391, 250535, 227413, 229227, 189398, 184353, 29662]","[0.9999998807907104, 0.9999998807907104, -0.9999996423721313, 1.0, 1.000000238418579, 0.9999989867210388, -0.9999998211860657, 0.9999997615814209, 1.0, -0.9999990463256836]"
61,8457,112323,8,I,I,8,1,0,,5,5,10,0.9999960064888,-0.1110549122095108,0.9999960660934448,-0.9999972581863403,1.1110509634017944,-5.960464477539063e-08,2,0,1,0.5,9,206647,0.9999960660934448,0.9999960064888,0,2,0.600006639957428,-0.06663394719362259,0.6000067591667175,-1.1920928955078125e-07,2,0,0.9999999403953552,0.9999034404754639,1.0,-5.960464477539063e-08,3,0,-0.11105319857597351,1.0,-0.9999999403953552,"[158449, 8260, 82295, 81780, 222389, 183488, 51254, 150436, 112323, 206647]","[0.9999943375587463, 0.9999921917915344, -0.9999971389770508, -0.9998775720596313, -0.9999647736549377, 0.9999810457229614, -0.9996211528778076, -0.9999972581863403, 0.9999960064888, 0.9999960660934448]"
62,16385,39769,3,D,D,3,1,0,,5,5,10,1.0,0.3335190415382385,1.0,-1.0000001192092896,0.6664809584617615,0.0,2,0,1,0.5,0,70160,1.0,1.0,0,2,1.0,0.33351898193359375,0.9999998807907104,1.1920928955078125e-07,1,1,1.0,0.33352017402648926,1.0,0.0,3,0,0.3335202932357788,1.0,-1.0,"[70160, 194513, 169733, 39769, 235752, 70464, 71976, 165483, 241063, 57865]","[1.0, 0.9999999403953552, 0.9999960660934448, 1.0, -1.0, -1.0000001192092896, 1.0, 1.0, 1.0, -0.9983245134353638]"
63,18324,128270,7,H,H,7,1,0,,5,5,10,0.999989926815033,0.11108196526765823,1.0,-0.9999997019767761,0.8889079689979553,-1.0073184967041016e-05,5,0,0,0.2,3,79261,1.0,0.999989926815033,0,5,0.999978244304657,0.11108074337244034,0.9999884366989136,-1.0192394256591797e-05,5,0,0.9999891519546509,0.11111680418252945,1.0,-1.0848045349121094e-05,5,0,0.11106887459754944,0.9999884366989136,-0.9999924898147583,"[65131, 173077, 27146, 79261, 91970, 216836, 201913, 128270, 135444, 66672]","[-0.9999985694885254, 0.9999976754188538, 0.9999956488609314, 1.0, -0.9999988079071045, -0.9999997019767761, -0.9999982118606567, 0.999989926815033, 0.9997398853302002, 0.9999999403953552]"
64,14247,121740,2,C,C,2,1,0,,5,5,10,0.9999999403953552,0.5555805563926697,1.0,-0.9999990463256836,0.44441938400268555,-5.960464477539063e-08,3,0,1,0.3333333333333333,0,189887,1.0,0.9999999403953552,0,3,0.9999998807907104,0.5555805563926697,1.0,-1.1920928955078125e-07,2,0,1.0,0.5555819869041443,1.0000001192092896,-1.1920928955078125e-07,3,0,0.5555797219276428,1.0,-0.9999994039535522,"[189887, 220611, 121740, 147653, 34237, 28494, 152199, 72190, 189973, 245890]","[1.0, 0.9999997019767761, 0.9999999403953552, 0.9999999403953552, 0.9999975562095642, -0.9997471570968628, -0.9999990463256836, 0.9999809861183167, 1.0, 0.9999933838844299]"
65,12466,40610,5,F,B,1,0,0,,5,5,10,1.0000001192092896,-0.11077969521284103,1.0,-0.9999997615814209,1.1107797622680664,1.1920928955078125e-07,1,1,1,1.0,5,40610,1.0000001192092896,1.0,0,2,1.0,-0.11077969521284103,1.0,0.0,2,0,1.0,-0.11077819019556046,1.0,0.0,2,0,-0.11078116297721863,1.0,-0.9999997615814209,"[210229, 161738, 54060, 133696, 125694, 40610, 34456, 193862, 18180, 83787]","[-0.9995051622390747, 1.0, -0.999999463558197, -0.9999997615814209, 0.9999982714653015, 1.0000001192092896, -0.9979063272476196, -0.9996042847633362, 1.0, 0.9999995231628418]"
66,3274,117654,2,C,C,2,1,0,,5,5,10,-0.9885115623474121,-0.5485064387321472,0.9949989914894104,-0.9889130592346191,-0.4400051236152649,-1.9835104942321777,6,0,0,0.16666666666666666,6,67328,0.9949989914894104,-0.9885115623474121,0,6,-0.19753876328468323,-0.10961052030324936,0.19883519411087036,-0.3963739573955536,6,0,1.0,0.9998558759689331,1.0000001192092896,-1.1920928955078125e-07,2,0,0.555707573890686,1.0000001192092896,-0.9999998807907104,"[228717, 78596, 117654, 87238, 2002, 13086, 67328, 81170, 246113, 79300]","[-0.9886595606803894, -0.9882925748825073, -0.9885115623474121, -0.9885292649269104, -0.9884911179542542, -0.9885095953941345, 0.9949989914894104, -0.9886167645454407, -0.9889130592346191, 0.9884546995162964]"
67,11421,144191,2,C,C,2,1,0,,5,5,10,1.0000001192092896,0.7777777910232544,1.0000001192092896,-0.9999997615814209,0.22222232818603516,0.0,1,1,1,1.0,2,144191,1.0000001192092896,1.0000001192092896,1,1,1.0,0.7777776718139648,1.0,0.0,2,0,1.0000001192092896,0.7777777910232544,1.0000001192092896,0.0,1,1,0.7777777314186096,1.0,-0.9999997019767761,"[217153, 24643, 144191, 67457, 9380, 21184, 195200, 191754, 70502, 94282]","[1.0, 0.999999463558197, 1.0000001192092896, -0.9999997615814209, 1.0, 1.0000001192092896, 1.0, 1.0000001192092896, 0.9999998807907104, 1.0]"
68,4031,40289,1,B,B,1,1,0,,5,5,10,0.9999865293502808,-0.5554506778717041,0.9999746084213257,-0.9999731183052063,1.5554372072219849,1.1920928955078125e-05,1,1,1,1.0,1,40289,0.9999865293502808,0.9999865293502808,1,1,0.20000652968883514,-0.11109533160924911,0.20000424981117249,2.2798776626586914e-06,1,1,0.9999991655349731,0.999939501285553,1.0,-8.344650268554688e-07,7,0,-0.5554742813110352,0.9999980330467224,-0.9999974370002747,"[199138, 40289, 162821, 99219, 2316, 127417, 202511, 165881, 204920, 94201]","[0.9999746084213257, 0.9999865293502808, 0.9998741149902344, -0.999962568283081, -0.9999674558639526, -0.9999691843986511, -0.9999723434448242, -0.9999711513519287, -0.9990891814231873, -0.9999731183052063]"
69,7975,28324,4,E,E,4,1,0,,5,5,10,-0.9996933341026306,0.7773377299308777,0.9994786977767944,-0.9994344711303711,-1.7770310640335083,-1.9991719722747803,10,0,0,0.1,9,151413,0.9994786977767944,-0.9996933341026306,0,10,-0.20011182129383087,0.15560218691825867,0.2000689059495926,-0.40018072724342346,10,0,0.9998730421066284,0.9999970197677612,1.000000238418579,-0.0001271963119506836,10,0,-0.7777459621429443,0.9999597072601318,-0.9999706149101257,"[152478, 134012, 47874, 98811, 28324, 185700, 125620, 71519, 67512, 151413]","[0.9994481801986694, 0.9994619488716125, 0.9994403123855591, 0.9994410276412964, -0.9996933341026306, 0.999413013458252, -0.9994344711303711, 0.9994238615036011, 0.9993667602539062, 0.9994786977767944]"
70,3461,119489,9,J,J,9,1,0,,5,5,10,0.9999997019767761,0.3333340585231781,1.0,-0.9999985694885254,0.6666656732559204,-2.980232238769531e-07,3,0,1,0.3333333333333333,4,222892,1.0,0.9999997019767761,0,3,0.6000000238418579,0.20000052452087402,0.600000262260437,-2.384185791015625e-07,5,0,1.0,0.999998927116394,1.0000001192092896,-1.1920928955078125e-07,5,0,0.3333340585231781,1.0,-0.9999990463256836,"[202316, 178409, 120945, 37217, 222892, 181040, 234731, 183003, 38940, 119489]","[-0.999997615814209, 0.9999986886978149, 0.9999998807907104, 0.9999996423721313, 1.0, 0.9999995231628418, 0.9999985694885254, -0.9999985694885254, -0.9999935030937195, 0.9999997019767761]"
71,3728,73212,5,F,F,5,1,0,,5,5,10,-0.9791392087936401,0.11034616827964783,0.9855195879936218,-0.9861520528793335,-1.0894854068756104,-1.9646587371826172,7,0,0,0.14285714285714285,7,144419,0.9855195879936218,-0.9791392087936401,0,7,-0.20161981880664825,0.022721974179148674,0.20293369889259338,-0.40455353260040283,7,0,0.9996887445449829,0.9999104738235474,0.9999999403953552,-0.00031119585037231445,9,0,-0.11100689321756363,0.9999455809593201,-0.9994330406188965,"[96493, 40985, 122152, 126868, 72996, 73212, 173554, 144419, 7323, 24266]","[-0.985202431678772, 0.9853606820106506, 0.9854346513748169, 0.9853737354278564, 0.985451340675354, -0.9791392087936401, -0.9861520528793335, 0.9855195879936218, -0.9769769906997681, -0.9856928586959839]"
72,12339,242916,0,A,A,0,1,0,,5,5,10,0.9999999403953552,0.33336424827575684,0.9999997615814209,-0.9999997615814209,0.6666356921195984,1.7881393432617188e-07,1,1,1,1.0,0,242916,0.9999999403953552,0.9999999403953552,1,1,1.0,0.3333642780780792,0.9999998211860657,1.7881393432617188e-07,1,1,1.0,0.3333648443222046,0.9999999403953552,5.960464477539063e-08,1,1,0.3333643078804016,0.9999997019767761,-0.9999997615814209,"[242916, 83099, 193641, 100519, 251437, 17808, 69393, 252657, 137705, 79798]","[0.9999999403953552, -0.9997175931930542, -0.9999973773956299, 0.9999995827674866, 0.9999995827674866, 0.9999958872795105, 0.9999997615814209, 0.9999985694885254, 0.999999463558197, -0.9999997615814209]"
73,18960,171125,3,D,D,3,1,0,,5,5,10,0.9999966621398926,0.11112850159406662,0.9999998807907104,-0.9999995231628418,0.8888681530952454,-3.2186508178710938e-06,3,0,1,0.3333333333333333,0,202066,0.9999998807907104,0.9999966621398926,0,3,0.6000055074691772,0.06667792797088623,0.6000074744224548,-1.9669532775878906e-06,3,0,1.0000001192092896,0.999801516532898,0.9999999403953552,1.7881393432617188e-07,1,1,0.11115355044603348,0.9999998807907104,-1.0,"[202066, 220710, 185580, 171125, 236968, 210916, 132837, 75124, 160632, 148835]","[0.9999998807907104, 0.999496579170227, 0.9999932646751404, 0.9999966621398926, -0.9999995231628418, -0.9996103048324585, -0.9999966621398926, 0.9999974370002747, -0.9997189044952393, 0.9999946355819702]"
