dataset,sample_idx,bundle_id,input_count,input_items,input_categories,input_category_names,role_top_categories,role_top_category_names,role_top_scores,prior_top_categories,prior_top_category_names,prior_top_scores,prior_observed_support,category_overlap_count,category_jaccard,role_supported_candidate_items,prior_supported_candidate_items,candidate_item_overlap_count,candidate_item_jaccard,role_candidate_supported_count,prior_candidate_supported_count,rag_bundle_ids,rag_bundle_scores,cc_bundle_ids,cc_bundle_scores,bundle_overlap_count,bundle_jaccard,same_top1_bundle,retrieved_category_union_jaccard
pog_dense,62,6358,2,"[9115, 22754]","[""126c091a8ff171f694733a624089e68a"", ""19125833f147d19800e3aa39ecfc76c2""]","[""Women's Dress Pumps and Heels"", ""Women's Fashion Quartz Watches""]","[""664162d351ab59ea042546db288bbf7c"", ""b6f318187d9a7cf416a2e84fc24349aa"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's Leather Crossbody Bags"", ""Women's Casual Blazers and Suits"", ""Women's White Canvas Sneakers""]","[0.8529137372970581, 0.822019100189209, 0.7806345820426941]","[""664162d351ab59ea042546db288bbf7c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Drop Earrings"", ""Women's Chiffon Summer Dresses""]","[0.5198019801980198, 0.47029702970297027, 0.4158415841584158]",404,1,0.2,"[18856, 23787, 19488]","[18856, 309, 23058, 23787, 26059, 10555, 19488]",3,0.42857142857142855,3,7,"[8429, 2302, 10987]","[0.9911894798278809, 0.9884178042411804, 0.9884178042411804]","[24220, 27380, 6911]","[3.1319844508787265, 2.958303589996863, 2.958303589996863]",0,0.0,0,0.25
pog_dense,63,13087,2,"[30641, 15501]","[""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's High-Waist Cropped Jeans"", ""Women's Fashion Sun Hats""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""c6ba1690407cbd175f036694488a914e""]","[""Women's High Waist Casual Trousers"", ""Women's White Canvas Sneakers"", ""Women's Korean Style Hoodies and Sweatshirts""]","[0.9544962048530579, 0.9516496062278748, 0.9503059387207031]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Leather Crossbody Bags"", ""Women's Dress Pumps and Heels"", ""Women's Fashion Ankle Boots""]","[0.5773615635179153, 0.42996742671009774, 0.30944625407166126]",1228,0,0.0,[],"[109, 10394]",0,0.0,0,2,"[7014, 7398, 15319]","[1.0, 0.9986998438835144, 0.9986998438835144]","[28599, 28920, 15723]","[3.315201612903226, 3.287730075901328, 3.2344710626185957]",0,0.0,0,0.5555555555555556
pog_dense,64,26712,2,"[8747, 11243]","[""1199c4654170f33208d7932d7d2587a5"", ""126c091a8ff171f694733a624089e68a""]","[""Feminine Chiffon Blouses and Tops"", ""Women's Dress Pumps and Heels""]","[""664162d351ab59ea042546db288bbf7c"", ""b6f318187d9a7cf416a2e84fc24349aa"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Leather Crossbody Bags"", ""Women's Casual Blazers and Suits"", ""Women's High Waist Casual Trousers""]","[0.8271528482437134, 0.8258368372917175, 0.7246291041374207]","[""664162d351ab59ea042546db288bbf7c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Drop Earrings"", ""Women's High-Waist Mid-Length Skirts""]","[0.4727272727272727, 0.45454545454545453, 0.2636363636363636]",110,1,0.2,"[6076, 23556, 28923, 11077]","[6076, 24847, 23556, 28923, 11077]",4,0.8,4,5,"[2302, 10987, 19597]","[0.9884935617446899, 0.9884935617446899, 0.9884935617446899]","[15723, 4545, 9611]","[3.4296681911063542, 3.418147319256592, 3.243086503843534]",0,0.0,0,0.125
pog_dense,65,5811,2,"[30641, 17939]","[""8476c833956c74092868c24514562b0b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Long Woolen Overcoats"", ""Women's Fashion Sun Hats""]","[""fc528592c3858f90196fbfacc814f235"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Knit Sweaters and Cardigans"", ""Women's High Waist Casual Trousers""]","[0.9609739184379578, 0.9272035360336304, 0.8175495862960815]","[""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Ankle Boots"", ""Women's Dress Pumps and Heels""]","[0.6490134994807892, 0.616822429906542, 0.2699896157840083]",963,0,0.0,[],"[26309, 7755, 23897, 13122]",0,0.0,0,4,"[732, 15857, 5833]","[0.999387264251709, 0.9969008564949036, 0.9951335191726685]","[1164, 10535, 1443]","[3.226175428581784, 3.226175428581784, 3.226175428581784]",0,0.0,0,0.4
pog_dense,66,22376,2,"[13625, 3391]","[""126c091a8ff171f694733a624089e68a"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Dress Pumps and Heels"", ""Women's Casual Short Sleeve T-Shirts""]","[""de802e3a05e11e88ddd894aa58e0f4d9"", ""b6f318187d9a7cf416a2e84fc24349aa"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's White Canvas Sneakers"", ""Women's Casual Blazers and Suits"", ""Women's High Waist Casual Trousers""]","[0.892004132270813, 0.8892413377761841, 0.8677339553833008]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's High-Waist Cropped Jeans"", ""Women's Fashion Sun Hats""]","[0.33081285444234404, 0.2996219281663516, 0.22684310018903592]",1058,0,0.0,[],"[25883, 24317, 13928]",0,0.0,0,3,"[1553, 2583, 7561]","[0.9988762140274048, 0.9988762140274048, 0.9968795776367188]","[28599, 17682, 19823]","[3.309896753401567, 3.218191223387092, 3.218191223387092]",0,0.0,0,0.3333333333333333
pog_dense,67,12057,2,"[22455, 14252]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Dress Pumps and Heels"", ""Women's Leather Crossbody Bags""]","[""b6f318187d9a7cf416a2e84fc24349aa"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's Casual Blazers and Suits"", ""Women's High Waist Casual Trousers"", ""Women's White Canvas Sneakers""]","[0.8721580505371094, 0.8022308945655823, 0.7935149669647217]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Drop Earrings"", ""Women's Fashion Sun Hats"", ""Women's Chiffon Summer Dresses""]","[0.37527042769179564, 0.29572308204360126, 0.29372607755034114]",6009,0,0.0,"[12568, 18154, 6531]","[9482, 14650, 25834, 8900]",0,0.0,3,4,"[10357, 22464, 24983]","[1.0, 1.0, 0.9950600862503052]","[23673, 24220, 20964]","[3.0496374317679242, 3.0440716973780595, 3.0396375217743414]",0,0.0,0,0.3333333333333333
pog_dense,68,21615,2,"[10493, 4919]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's High Waist Casual Trousers"", ""Women's Fashion Ankle Boots""]","[""6eb82f81b7105a1112fec1bb3c8dd62b"", ""5b971cf50885d3dc973bfc30a389361f"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Knit Sweaters and Cardigans"", ""Women's High-Waisted Straight-Leg Trousers"", ""Women's High-Waist Mid-Length Skirts""]","[0.9917536973953247, 0.9364712834358215, 0.9254916906356812]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""8476c833956c74092868c24514562b0b""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats"", ""Women's Long Woolen Overcoats""]","[0.7971428571428572, 0.6428571428571429, 0.15714285714285714]",350,0,0.0,[],[15481],0,0.0,0,1,"[932, 1127, 25057]","[0.9982237815856934, 0.9982237815856934, 0.9982237815856934]","[14052, 4742, 21947]","[3.446440331826426, 3.3292198181860755, 3.3292198181860755]",0,0.0,0,0.2222222222222222
pog_dense,69,27102,2,"[25797, 17743]","[""664162d351ab59ea042546db288bbf7c"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Drop Earrings""]","[""b608ccb44928992e75009892971acd46"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""188ff8c06949a640ea5ac102e60941ec""]","[""Women's Fashion Sun Hats"", ""Women's Chiffon Summer Dresses"", ""Long Tassel and Threader Earrings""]","[0.9847596883773804, 0.9728267192840576, 0.9627176523208618]","[""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""3afab60a60abe737c6b12772e0fcec0a""]","[""Women's Dress Pumps and Heels"", ""Women's Chiffon Summer Dresses"", ""Women's Ankle Strap Heeled Sandals""]","[0.4889418907198612, 0.398959236773634, 0.1355160450997398]",4612,1,0.2,[],[],0,1.0,0,0,"[354, 740, 812]","[0.9995830059051514, 0.9995830059051514, 0.9995830059051514]","[24220, 20964, 12618]","[3.1571637998988518, 3.1569506048102296, 3.1569506048102296]",0,0.0,0,0.5714285714285714
pog_dense,70,14568,2,"[23118, 30318]","[""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Dress Pumps and Heels"", ""Women's Fashion Drop Earrings""]","[""b6f318187d9a7cf416a2e84fc24349aa"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Blazers and Suits"", ""Women's White Canvas Sneakers"", ""Women's High Waist Casual Trousers""]","[0.9116499423980713, 0.8984795212745667, 0.8688607215881348]","[""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's Chiffon Summer Dresses"", ""Women's Fashion Sun Hats""]","[0.6409891984081865, 0.41102899374644686, 0.125923820352473]",3518,0,0.0,[28039],"[1273, 17860, 31]",0,0.0,1,3,"[2605, 4356, 20138]","[1.0000001192092896, 1.0000001192092896, 1.0000001192092896]","[24220, 20964, 12618]","[3.268880023887613, 3.2665815921228605, 3.2665815921228605]",0,0.0,0,0.2857142857142857
pog_dense,71,19584,2,"[3296, 5060]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Chiffon Summer Dresses"", ""Women's Leather Crossbody Bags""]","[""2b28f4772c30b8544c742f6a349a06b3"", ""64fe11119537f0ea81cfb5e4d54b3c71"", ""c5a37fdeb54701aa580971fcfe834201""]","[""Women's Mules and Outdoor Slides"", ""Sterling Silver Crystal Bracelets"", ""Branded Quartz Wristwatches""]","[0.978535532951355, 0.9705259799957275, 0.9638291597366333]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""126c091a8ff171f694733a624089e68a"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Drop Earrings"", ""Women's Dress Pumps and Heels"", ""Women's Fashion Sun Hats""]","[0.5330243337195828, 0.511297798377752, 0.34617612977983775]",3452,0,0.0,[],[4091],0,0.0,0,1,"[26323, 1385, 1436]","[0.9992866516113281, 0.9986522197723389, 0.9986522197723389]","[23673, 24220, 22085]","[3.3964182810618437, 3.387699211508286, 3.385848952215129]",0,0.0,0,0.5454545454545454
pog_dense,72,11363,2,"[15228, 29527]","[""664162d351ab59ea042546db288bbf7c"", ""c6ba1690407cbd175f036694488a914e""]","[""Women's Leather Crossbody Bags"", ""Women's Korean Style Hoodies and Sweatshirts""]","[""b608ccb44928992e75009892971acd46"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2637918fb4c6fbe3432dab045d841406""]","[""Women's Fashion Sun Hats"", ""Women's Fashion Drop Earrings"", ""Women's Fashion Leather Belts""]","[0.9963148832321167, 0.9762182831764221, 0.9457160830497742]","[""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Dress Pumps and Heels"", ""Women's High-Waist Cropped Jeans"", ""Women's Fashion Sun Hats""]","[0.6246246246246246, 0.4114114114114114, 0.2912912912912913]",333,1,0.2,[],"[12577, 26636]",0,0.0,0,2,"[6302, 12200, 18148]","[0.9995620250701904, 0.9995620250701904, 0.9995620250701904]","[28920, 13053, 7670]","[3.5063039756597396, 3.2721344439219338, 3.2418529290568543]",0,0.0,0,0.42857142857142855
pog_dense,73,4880,2,"[25685, 27114]","[""b608ccb44928992e75009892971acd46"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Fashion Sun Hats"", ""Women's High-Waist Mid-Length Skirts""]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's High Waist Casual Trousers"", ""Women's White Canvas Sneakers"", ""Women's High-Waist Cropped Jeans""]","[0.9880427122116089, 0.9271941184997559, 0.8616617321968079]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Leather Crossbody Bags"", ""Women's Dress Pumps and Heels"", ""Women's Fashion Ankle Boots""]","[0.5259938837920489, 0.41284403669724773, 0.3394495412844037]",654,0,0.0,"[23124, 5906, 9695]",[18506],0,0.0,3,1,"[12704, 20303, 22948]","[0.9994418621063232, 0.9989256858825684, 0.9989256858825684]","[9326, 9698, 4545]","[3.3194422272376967, 3.3194422272376967, 3.2383272160014505]",0,0.0,0,0.3
pog_dense,74,4704,2,"[4277, 20501]","[""664162d351ab59ea042546db288bbf7c"", ""fbf269b6cc339b080853c548156a1050""]","[""Women's Leather Crossbody Bags"", ""Women's Mid-Length Trench Coats""]","[""fc528592c3858f90196fbfacc814f235"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""6eb82f81b7105a1112fec1bb3c8dd62b""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's High Waist Casual Trousers"", ""Women's Knit Sweaters and Cardigans""]","[0.9551166892051697, 0.8423649072647095, 0.8221617937088013]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Dress Pumps and Heels"", ""Women's Fashion Ankle Boots"", ""Women's Fashion Sun Hats""]","[0.42038216560509556, 0.40764331210191085, 0.36942675159235666]",157,0,0.0,[],"[10798, 3591, 23437]",0,0.0,0,3,"[25952, 1750, 3109]","[0.9986884593963623, 0.998632550239563, 0.998632550239563]","[10017, 17515, 23832]","[3.22261412112376, 3.0462071508868043, 3.032418486664801]",0,0.0,0,0.18181818181818182
pog_dense,75,21892,2,"[17832, 10649]","[""852a581f78e4f4d7ecf9972a038e440c"", ""fc528592c3858f90196fbfacc814f235""]","[""Women's Fashion Ankle Boots"", ""Women's High-Waist Mid-Length Skirts""]","[""5b971cf50885d3dc973bfc30a389361f"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""08734b0d499542a3a0ae060fb5597d09""]","[""Women's High-Waisted Straight-Leg Trousers"", ""Women's Knit Sweaters and Cardigans"", ""Women's Short Fleece and Sherpa Jackets""]","[0.9806252717971802, 0.9613807201385498, 0.9392054080963135]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""8476c833956c74092868c24514562b0b""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats"", ""Women's Long Woolen Overcoats""]","[0.6608695652173913, 0.6434782608695652, 0.1826086956521739]",345,0,0.0,[],"[6804, 7983, 29682]",0,0.0,0,3,"[19066, 26382, 6843]","[0.9947671890258789, 0.9931614398956299, 0.9923986196517944]","[21976, 22606, 26177]","[3.321177269117913, 3.321177269117913, 3.321177269117913]",0,0.0,0,0.2222222222222222
pog_dense,76,29651,2,"[25466, 30641]","[""852a581f78e4f4d7ecf9972a038e440c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Ankle Boots"", ""Women's Fashion Sun Hats""]","[""fc528592c3858f90196fbfacc814f235"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Knit Sweaters and Cardigans"", ""Women's High Waist Casual Trousers""]","[0.9617819786071777, 0.925977349281311, 0.8142324090003967]","[""664162d351ab59ea042546db288bbf7c"", ""8476c833956c74092868c24514562b0b"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Leather Crossbody Bags"", ""Women's Long Woolen Overcoats"", ""Women's High-Waist Cropped Jeans""]","[0.7193899782135076, 0.25882352941176473, 0.1655773420479303]",2295,0,0.0,[11574],"[26036, 29433]",0,0.0,1,2,"[732, 15857, 13907]","[0.9987024068832397, 0.9967625141143799, 0.9955779314041138]","[12836, 18095, 23253]","[3.0639336678097844, 3.0637786615178615, 3.0635635680909417]",0,0.0,0,0.36363636363636365
pog_dense,77,7466,2,"[30641, 25576]","[""8585a77eaebc91282b433359863cb569"", ""b608ccb44928992e75009892971acd46""]","[""Women's Padded Puffer Jackets"", ""Women's Fashion Sun Hats""]","[""fc528592c3858f90196fbfacc814f235"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Knit Sweaters and Cardigans"", ""Women's High-Waist Cropped Jeans""]","[0.9542790055274963, 0.92917799949646, 0.827265202999115]","[""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Ankle Boots"", ""Women's Dress Pumps and Heels""]","[0.6430446194225722, 0.5826771653543307, 0.3228346456692913]",381,0,0.0,[],"[5919, 15133]",0,0.0,0,2,"[732, 15857, 5833]","[1.0, 0.9968416690826416, 0.9967269897460938]","[20684, 24834, 6130]","[3.2642975985015923, 3.2642975985015923, 3.2642975985015923]",0,0.0,0,0.2727272727272727
pog_dense,78,19391,2,"[19325, 4549]","[""03bfc1d4783966c69cc6aef8247e0103"", ""19125833f147d19800e3aa39ecfc76c2""]","[""Men's Casual Joggers and Cropped Pants"", ""Women's Fashion Quartz Watches""]","[""ab493384339108f4d90b1ae4d5a5ee3d"", ""12ba81fb3ad68ad5b21e4cec7be42666"", ""58f1ddb77bfc5576db30fa20e53111fa""]","[""Casual Sandals and Flip-Flops"", ""Vans Classic Skate Shoes"", ""Classic Canvas High and Low Top Sneakers""]","[0.7461172342300415, 0.6682727336883545, 0.6609962582588196]","[""72b059d86956ec93bbe2ae5a6622f4bd"", ""ecff24c1d93157b5c20fd73bb31faced"", ""814ed433f7b89cef654140214dfdaab5""]","[""Men's Casual Graphic T-Shirts"", ""Men's Casual Hoodies and Sweatshirts"", ""Men's Casual White Sneakers and Skate Shoes""]","[0.2549019607843137, 0.22103386809269163, 0.1408199643493761]",561,0,0.0,[],[16507],0,0.0,0,1,"[24165, 28467, 8044]","[0.9998431205749512, 0.9509317874908447, 0.9487662315368652]","[28235, 2381, 7253]","[2.4118235194433644, 2.4118235194433644, 2.4118235194433644]",0,0.0,0,0.125
pog_dense,79,1718,2,"[13625, 8839]","[""126c091a8ff171f694733a624089e68a"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Dress Pumps and Heels"", ""Women's Casual Short Sleeve T-Shirts""]","[""de802e3a05e11e88ddd894aa58e0f4d9"", ""b6f318187d9a7cf416a2e84fc24349aa"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's White Canvas Sneakers"", ""Women's Casual Blazers and Suits"", ""Women's High Waist Casual Trousers""]","[0.892004132270813, 0.8892413377761841, 0.8677339553833008]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's High-Waist Cropped Jeans"", ""Women's Fashion Sun Hats""]","[0.33081285444234404, 0.2996219281663516, 0.22684310018903592]",1058,0,0.0,[],[],0,1.0,0,0,"[1553, 2583, 7561]","[0.9988762140274048, 0.9988762140274048, 0.9968795776367188]","[28599, 17682, 19823]","[3.309896753401567, 3.218191223387092, 3.218191223387092]",0,0.0,0,0.3333333333333333
pog_dense,80,13526,2,"[30341, 26184]","[""6eb82f81b7105a1112fec1bb3c8dd62b"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Knit Sweaters and Cardigans"", ""Women's Fashion Ankle Boots""]","[""b5512b7b61119e0a76d1f6b3bd6d2b94"", ""08734b0d499542a3a0ae060fb5597d09"", ""5b971cf50885d3dc973bfc30a389361f""]","[""Women's Slimming Outerwear Leggings"", ""Women's Short Fleece and Sherpa Jackets"", ""Women's High-Waisted Straight-Leg Trousers""]","[0.9880517721176147, 0.9845276474952698, 0.981666624546051]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats"", ""Women's High-Waist Cropped Jeans""]","[0.7987012987012987, 0.6038961038961039, 0.2532467532467532]",154,0,0.0,[6543],"[30641, 12635, 9251, 11250]",0,0.0,1,4,"[469, 26279, 6794]","[0.9971500039100647, 0.9970898628234863, 0.9969395399093628]","[14052, 20057, 18075]","[3.547338303658557, 3.436331786540486, 3.436331786540486]",0,0.0,0,0.18181818181818182
pog_dense,81,27147,2,"[1059, 8603]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""188ff8c06949a640ea5ac102e60941ec""]","[""Women's Fashion Drop Earrings"", ""Women's Chiffon Summer Dresses"", ""Long Tassel and Threader Earrings""]","[0.9593626856803894, 0.9544243812561035, 0.928765594959259]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Dress Pumps and Heels"", ""Women's Fashion Ankle Boots"", ""Women's Chiffon Summer Dresses""]","[0.37098121085594987, 0.3446764091858038, 0.24947807933194155]",4790,1,0.2,"[24880, 2313]","[14409, 24880, 23932, 2313, 29255]",2,0.4,2,5,"[6090, 17789, 4833]","[0.9999999403953552, 0.9999999403953552, 0.9996176958084106]","[23673, 20964, 12618]","[3.0186315713191836, 3.011597866742941, 3.011597866742941]",0,0.0,0,0.3333333333333333
pog_dense,82,18918,2,"[17457, 3319]","[""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Dress Pumps and Heels"", ""Women's Fashion Drop Earrings""]","[""b6f318187d9a7cf416a2e84fc24349aa"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Blazers and Suits"", ""Women's White Canvas Sneakers"", ""Women's High Waist Casual Trousers""]","[0.9116499423980713, 0.8984795212745667, 0.8688607215881348]","[""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's Chiffon Summer Dresses"", ""Women's Fashion Sun Hats""]","[0.6409891984081865, 0.41102899374644686, 0.125923820352473]",3518,0,0.0,"[10169, 27554]",[],0,0.0,2,0,"[2605, 4356, 20138]","[1.0000001192092896, 1.0000001192092896, 1.0000001192092896]","[24220, 20964, 19125]","[3.268880023887613, 3.2665815921228605, 3.2665815921228605]",0,0.0,0,0.2857142857142857
pog_dense,83,2024,2,"[26446, 24847]","[""664162d351ab59ea042546db288bbf7c"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Drop Earrings""]","[""b608ccb44928992e75009892971acd46"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""188ff8c06949a640ea5ac102e60941ec""]","[""Women's Fashion Sun Hats"", ""Women's Chiffon Summer Dresses"", ""Long Tassel and Threader Earrings""]","[0.9847596883773804, 0.9728267192840576, 0.9627176523208618]","[""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""3afab60a60abe737c6b12772e0fcec0a""]","[""Women's Dress Pumps and Heels"", ""Women's Chiffon Summer Dresses"", ""Women's Ankle Strap Heeled Sandals""]","[0.4889418907198612, 0.398959236773634, 0.1355160450997398]",4612,1,0.2,[6332],[6332],1,1.0,1,1,"[354, 740, 812]","[0.9995830059051514, 0.9995830059051514, 0.9995830059051514]","[24220, 20964, 12618]","[3.1571637998988518, 3.1569506048102296, 3.1569506048102296]",0,0.0,0,0.5714285714285714
pog_dense,84,16090,2,"[11858, 22455]","[""126c091a8ff171f694733a624089e68a"", ""64fe11119537f0ea81cfb5e4d54b3c71""]","[""Women's Dress Pumps and Heels"", ""Sterling Silver Crystal Bracelets""]","[""b6f318187d9a7cf416a2e84fc24349aa"", ""664162d351ab59ea042546db288bbf7c"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Casual Blazers and Suits"", ""Women's Leather Crossbody Bags"", ""Women's High Waist Casual Trousers""]","[0.8337927460670471, 0.807341456413269, 0.7608381509780884]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Fashion Drop Earrings"", ""Women's Leather Crossbody Bags"", ""Women's Chiffon Summer Dresses""]","[0.6122448979591837, 0.45408163265306123, 0.35714285714285715]",196,1,0.2,[10491],"[21225, 3241, 25892]",0,0.0,1,3,"[2302, 10987, 19597]","[0.99676513671875, 0.99676513671875, 0.99676513671875]","[19633, 27743, 13995]","[3.4570200386016214, 3.429412612408438, 3.3988520513423732]",0,0.0,0,0.2857142857142857
pog_dense,85,26392,2,"[17040, 30318]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""fbf269b6cc339b080853c548156a1050""]","[""Women's Fashion Drop Earrings"", ""Women's Mid-Length Trench Coats""]","[""a6cd655d1645f38869be793d5fb194cb"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's High-Waist Cropped Jeans"", ""Women's White Canvas Sneakers"", ""Women's High Waist Casual Trousers""]","[0.9214987754821777, 0.9126246571540833, 0.8896166086196899]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Leather Crossbody Bags"", ""Women's Dress Pumps and Heels"", ""Women's Fashion Ankle Boots""]","[0.5842696629213483, 0.43820224719101125, 0.29213483146067415]",89,0,0.0,[],"[8211, 21583, 13156, 27160]",0,0.0,0,4,"[418, 12915, 21613]","[0.9945961833000183, 0.9945468306541443, 0.9939648509025574]","[10017, 20378, 5209]","[3.3673441362263112, 3.22313009246544, 3.1721253318685343]",0,0.0,0,0.45454545454545453
