dataset,category_a,category_b,bundle_count,support,prob_b_given_a,prob_a_given_b,lift,pmi
pog,23ee17885f87575534b44d099507a747,fc528592c3858f90196fbfacc814f235,26,0.0013,0.15476190476190477,0.0101364522417154,1.206720504966119,0.2710915644173648
pog,b608ccb44928992e75009892971acd46,e89e92593584db62ee08a1502919819d,25,0.00125,0.0053316272126252935,0.27472527472527475,1.1717862005769875,0.22870936540465714
pog,3e600277f4bf92983bf6fcb0ac09e0d7,44187dfef4ed2dd3669957cc9592514e,25,0.00125,0.008544087491455913,0.09363295880149813,0.6400065536671095,-0.6438414165018669
pog,58f1ddb77bfc5576db30fa20e53111fa,a6cd655d1645f38869be793d5fb194cb,25,0.00125,0.10040160642570281,0.006264094211976948,0.5031400973475461,-0.9909679262551784
pog,77c9c3bb3736bf7ba3a3d36b532f6962,b608ccb44928992e75009892971acd46,25,0.00125,0.15432098765432098,0.0053316272126252935,0.6582255818055919,-0.603345997281271
pog,03bfc1d4783966c69cc6aef8247e0103,9fd21872baa91cc0713a7ee1d29529ca,25,0.00125,0.012774655084312723,0.6944444444444444,7.097030602395957,2.8272155272550576
pog,5b971cf50885d3dc973bfc30a389361f,664162d351ab59ea042546db288bbf7c,25,0.00125,0.6097560975609756,0.0024735331948154745,1.206601558446573,0.270949350863177
pog,2b28f4772c30b8544c742f6a349a06b3,64fe11119537f0ea81cfb5e4d54b3c71,25,0.00125,0.034530386740331494,0.06527415143603134,1.8031533545865006,0.8505221003160114
pog,a6cd655d1645f38869be793d5fb194cb,e89e92593584db62ee08a1502919819d,24,0.0012,0.00601353044349787,0.26373626373626374,1.3216550425270044,0.4023456765606377
pog,19125833f147d19800e3aa39ecfc76c2,2deec110140f47a0a9b9fddf744f956e,24,0.0012,0.020869565217391306,0.12121212121212122,2.108036890645586,1.0759001143592581
pog,03bfc1d4783966c69cc6aef8247e0103,44187dfef4ed2dd3669957cc9592514e,24,0.0012,0.012263668880940215,0.0898876404494382,0.9186268824674317,-0.12244909204375234
pog,58f1ddb77bfc5576db30fa20e53111fa,ecff24c1d93157b5c20fd73bb31faced,24,0.0012,0.0963855421686747,0.027149321266968326,2.1806683748568934,1.124770388811093
pog,8476c833956c74092868c24514562b0b,c6ba1690407cbd175f036694488a914e,24,0.0012,0.014002333722287048,0.01910828025477707,0.22296709748864724,-2.1650972627335214
pog,46eacb79120159c0d446c08e1f671b0f,8476c833956c74092868c24514562b0b,23,0.00115,0.01425914445133292,0.013418903150525088,0.166384416001551,-2.58740778166168
pog,9fa5c6beaf93259bc3dcd4ead2b3397f,f38776a72637f9103f9229c5f2c92e41,23,0.00115,0.17829457364341086,0.0888030888030888,13.76792074466493,3.7832387924966544
pog,08734b0d499542a3a0ae060fb5597d09,bc11aa63d5a69b1b0f90c34fd2c62102,23,0.00115,0.0199479618386817,0.016763848396501458,0.29078661572422304,-1.7819672282181218
pog,b608ccb44928992e75009892971acd46,ecff24c1d93157b5c20fd73bb31faced,23,0.00115,0.00490509703561527,0.026018099547511313,0.1109750460546441,-3.17169278750579
pog,6eb82f81b7105a1112fec1bb3c8dd62b,fbf269b6cc339b080853c548156a1050,23,0.00115,0.01618578465869106,0.05251141552511415,0.7390769250543865,-0.4362035632374913
pog,95c3a26ab13f3ec5cd28a281e3685e7b,c024d6d8b2a5878439b85d8146a91239,23,0.00115,0.007149518184644078,0.25842696629213485,1.6066332999200177,0.6840406839873261
pog,6b0fd0d9ed161e73775d02021a82eebc,83fb64f0af37f88a42f311549fb261cb,23,0.00115,0.3108108108108108,0.029792746113989636,8.052093544321522,3.009363932709432
pog,19125833f147d19800e3aa39ecfc76c2,8476c833956c74092868c24514562b0b,22,0.0011,0.019130434782608695,0.012835472578763127,0.22322561006544572,-2.1634255417574906
pog,e89e92593584db62ee08a1502919819d,fc528592c3858f90196fbfacc814f235,22,0.0011,0.24175824175824176,0.008576998050682261,1.885054516633464,0.9146062474936341
pog,7c3f3d05228e2ee51736f64757cfb385,83fb64f0af37f88a42f311549fb261cb,22,0.0011,0.34375,0.02849740932642487,8.905440414507773,3.1546869609186663
pog,19125833f147d19800e3aa39ecfc76c2,de802e3a05e11e88ddd894aa58e0f4d9,22,0.0011,0.019130434782608695,0.015907447577729574,0.27665126222138386,-1.8538595887954852
pog,72b059d86956ec93bbe2ae5a6622f4bd,c5a37fdeb54701aa580971fcfe834201,22,0.0011,0.023231256599788808,0.3235294117647059,6.83272252934965,2.7724605414680226
pog,72b059d86956ec93bbe2ae5a6622f4bd,f38776a72637f9103f9229c5f2c92e41,21,0.00105,0.022175290390707498,0.08108108108108109,1.7123776363480692,0.7760008991732706
pog,022ab423f035b47ac0af5046c51ed093,19125833f147d19800e3aa39ecfc76c2,21,0.00105,0.013953488372093023,0.018260869565217393,0.24266936299292213,-2.0429361151505923
pog,58f1ddb77bfc5576db30fa20e53111fa,b608ccb44928992e75009892971acd46,21,0.00105,0.08433734939759036,0.004478566858605247,0.3597242456711041,-1.4750366934606918
pog,83668c24f1cbd74fb8e01a243e79a3a0,a6cd655d1645f38869be793d5fb194cb,21,0.00105,0.25,0.005261839138060637,1.2528188423953897,0.32517781603817786
pog,46eacb79120159c0d446c08e1f671b0f,b5512b7b61119e0a76d1f6b3bd6d2b94,21,0.00105,0.013019218846869188,0.03343949044585987,0.41462480404042,-1.2701216697190598
pog,83fb64f0af37f88a42f311549fb261cb,c7d17d4d3b51ccfb89c4c0f40ae87262,21,0.00105,0.027202072538860103,0.1111111111111111,2.8785261945883702,1.5253303408390564
pog,19125833f147d19800e3aa39ecfc76c2,2b28f4772c30b8544c742f6a349a06b3,20,0.001,0.017391304347826087,0.027624309392265192,0.4804227720393946,-1.0576235584781315
pog,8585a77eaebc91282b433359863cb569,c6ba1690407cbd175f036694488a914e,20,0.001,0.024844720496894408,0.01592356687898089,0.39561656842188553,-1.3378252474567944
pog,44187dfef4ed2dd3669957cc9592514e,814ed433f7b89cef654140214dfdaab5,20,0.001,0.0749063670411985,0.019782393669634024,1.4818272411710882,0.5673772608462433
pog,2deec110140f47a0a9b9fddf744f956e,82462c11b65faedd60ec94210debc584,20,0.001,0.10101010101010101,0.03816793893129771,3.8553473667977483,1.9468608528197517
pog,46eacb79120159c0d446c08e1f671b0f,58f1ddb77bfc5576db30fa20e53111fa,20,0.001,0.012399256044637322,0.08032128514056225,0.9959241802921543,-0.005892180786911877
pog,83668c24f1cbd74fb8e01a243e79a3a0,852a581f78e4f4d7ecf9972a038e440c,20,0.001,0.23809523809523808,0.005681818181818182,1.3528138528138531,0.43596333813339216
pog,126c091a8ff171f694733a624089e68a,594c45bd75088c708c8acb043ca9b377,19,0.00095,0.0025208969085843175,0.3064516129032258,0.8131925511562313,-0.29833109473076685
pog,841c8877534da01768696cd2375bab70,c6ba1690407cbd175f036694488a914e,19,0.00095,0.02571041948579161,0.015127388535031847,0.4094015841686563,-1.2884114100447428
pog,3e600277f4bf92983bf6fcb0ac09e0d7,83668c24f1cbd74fb8e01a243e79a3a0,19,0.00095,0.006493506493506494,0.2261904761904762,1.546072974644403,0.6286084160757877
pog,44187dfef4ed2dd3669957cc9592514e,46eacb79120159c0d446c08e1f671b0f,19,0.00095,0.07116104868913857,0.011779293242405457,0.8823440631015322,-0.18058676185016176
pog,46eacb79120159c0d446c08e1f671b0f,bc11aa63d5a69b1b0f90c34fd2c62102,19,0.00095,0.011779293242405457,0.013848396501457727,0.17170981402923405,-2.54195559633542
pog,03bfc1d4783966c69cc6aef8247e0103,604b7f56f881d721455b0bd5815a7c88,19,0.00095,0.009708737864077669,0.7037037037037037,7.191657677094569,2.8463243502027624
pog,7c3f3d05228e2ee51736f64757cfb385,814ed433f7b89cef654140214dfdaab5,18,0.0009,0.28125,0.017804154302670624,5.563798219584569,2.476070099088747
pog,83fb64f0af37f88a42f311549fb261cb,b608ccb44928992e75009892971acd46,18,0.0009,0.023316062176165803,0.003838771593090211,0.09945004127176713,-3.3298842199971395
pog,0ab410a4baf435f5b6496cb061c11dc1,b6f318187d9a7cf416a2e84fc24349aa,18,0.0009,0.017029328287606435,0.0962566844919786,1.8213185334338429,0.8649832597214419
pog,23ee17885f87575534b44d099507a747,8585a77eaebc91282b433359863cb569,18,0.0009,0.10714285714285714,0.02236024844720497,2.6619343389529724,1.412474985211022
pog,77c9c3bb3736bf7ba3a3d36b532f6962,841c8877534da01768696cd2375bab70,18,0.0009,0.1111111111111111,0.02435723951285521,3.0070666065253353,1.5883568239609864
pog,44187dfef4ed2dd3669957cc9592514e,852a581f78e4f4d7ecf9972a038e440c,18,0.0009,0.06741573033707865,0.005113636363636364,0.3830439223697651,-1.3844182642204517
pog,022ab423f035b47ac0af5046c51ed093,841c8877534da01768696cd2375bab70,18,0.0009,0.011960132890365448,0.02435723951285521,0.3236842460180095,-1.6273409448014533
pog,1199c4654170f33208d7932d7d2587a5,852a581f78e4f4d7ecf9972a038e440c,18,0.0009,0.046753246753246755,0.005113636363636364,0.26564344746162927,-1.9124369681151616
pog,c6342df4744ae61888fa993d281972d7,c7d17d4d3b51ccfb89c4c0f40ae87262,18,0.0009,0.044226044226044224,0.09523809523809523,4.68000468000468,2.2265099725044424
pog,2b28f4772c30b8544c742f6a349a06b3,c6ba1690407cbd175f036694488a914e,18,0.0009,0.024861878453038673,0.014331210191082803,0.39588978428405536,-1.3368292549830705
pog,19125833f147d19800e3aa39ecfc76c2,9fd21872baa91cc0713a7ee1d29529ca,18,0.0009,0.01565217391304348,0.5,8.695652173913043,3.1202942337177118
pog,0ab410a4baf435f5b6496cb061c11dc1,fbf269b6cc339b080853c548156a1050,18,0.0009,0.017029328287606435,0.0410958904109589,0.7775948989774627,-0.3629093399920947
pog,12ba81fb3ad68ad5b21e4cec7be42666,b608ccb44928992e75009892971acd46,18,0.0009,0.07346938775510205,0.003838771593090211,0.31336910964001724,-1.6740651217316294
pog,2450d5bfc87a1f5b96e2837f5c87a70c,bc11aa63d5a69b1b0f90c34fd2c62102,18,0.0009,0.005001389274798555,0.013119533527696793,0.07290654919531422,-3.777807772105778
pog,dab681fd76ae76e9421f7378ed0ed11d,f38776a72637f9103f9229c5f2c92e41,18,0.0009,0.03481624758220503,0.0694980694980695,2.6885133268111994,1.4268086229902734
pog,3afab60a60abe737c6b12772e0fcec0a,a68b85f0e84cbac87f49f5483e16fb6d,18,0.0009,0.014308426073131956,0.16666666666666666,2.6497085320614735,1.405833671949004
pog,19125833f147d19800e3aa39ecfc76c2,7c3f3d05228e2ee51736f64757cfb385,17,0.00085,0.014782608695652174,0.265625,4.619565217391304,2.207757074968051
pog,64fe11119537f0ea81cfb5e4d54b3c71,bc11aa63d5a69b1b0f90c34fd2c62102,17,0.00085,0.044386422976501305,0.01239067055393586,0.6470324049052668,-0.6280901272979806
pog,3e600277f4bf92983bf6fcb0ac09e0d7,58f1ddb77bfc5576db30fa20e53111fa,17,0.00085,0.00580997949419002,0.06827309236947791,0.4666650196136562,-1.0995407654067793
pog,0ab410a4baf435f5b6496cb061c11dc1,44187dfef4ed2dd3669957cc9592514e,17,0.00085,0.01608325449385052,0.06367041198501873,1.2047381643333723,0.2687196277295519
pog,2deec110140f47a0a9b9fddf744f956e,9fa5c6beaf93259bc3dcd4ead2b3397f,17,0.00085,0.08585858585858586,0.13178294573643412,13.311408660245867,3.734591345296925
pog,2637918fb4c6fbe3432dab045d841406,a6cd655d1645f38869be793d5fb194cb,17,0.00085,0.24285714285714285,0.004259584064144325,1.2170240183269498,0.2833576403435507
pog,08734b0d499542a3a0ae060fb5597d09,77c9c3bb3736bf7ba3a3d36b532f6962,17,0.00085,0.014744145706851692,0.10493827160493827,1.8202649020804558,0.8641484202633922
pog,23ee17885f87575534b44d099507a747,95c3a26ab13f3ec5cd28a281e3685e7b,17,0.00085,0.10119047619047619,0.0052844264843021444,0.6290983909883506,-0.6686424226317099
pog,08734b0d499542a3a0ae060fb5597d09,841c8877534da01768696cd2375bab70,17,0.00085,0.014744145706851692,0.023004059539918808,0.39902965377135835,-1.325432130998134
pog,23ee17885f87575534b44d099507a747,46eacb79120159c0d446c08e1f671b0f,17,0.00085,0.10119047619047619,0.010539367637941723,1.254686623564491,0.32732707486538587
pog,44187dfef4ed2dd3669957cc9592514e,bc11aa63d5a69b1b0f90c34fd2c62102,17,0.00085,0.06367041198501873,0.01239067055393586,0.9281401163996899,-0.10758547706057753
pog,6eb82f81b7105a1112fec1bb3c8dd62b,841c8877534da01768696cd2375bab70,16,0.0008,0.011259676284306826,0.02165087956698241,0.3047273689934189,-1.7144090138394816
pog,2b28f4772c30b8544c742f6a349a06b3,44187dfef4ed2dd3669957cc9592514e,16,0.0008,0.022099447513812154,0.0599250936329588,1.6553893268773148,0.7271705607786899
pog,1199c4654170f33208d7932d7d2587a5,2450d5bfc87a1f5b96e2837f5c87a70c,16,0.0008,0.04155844155844156,0.004445679355376493,0.2309443820974802,-2.114382642957542
pog,7b0b5e99f45560c0f83ee235d461ca04,b608ccb44928992e75009892971acd46,16,0.0008,0.16842105263157894,0.0034122414160801876,0.7183666139116185,-0.477207792502319
pog,7b0b5e99f45560c0f83ee235d461ca04,95c3a26ab13f3ec5cd28a281e3685e7b,16,0.0008,0.16842105263157894,0.004973577867578489,1.0470690247533663,0.0663565505657632
pog,23ee17885f87575534b44d099507a747,2450d5bfc87a1f5b96e2837f5c87a70c,16,0.0008,0.09523809523809523,0.004445679355376493,0.5292475423067254,-0.9179854301540383
pog,19125833f147d19800e3aa39ecfc76c2,9fa5c6beaf93259bc3dcd4ead2b3397f,16,0.0008,0.01391304347826087,0.12403100775193798,2.1570610043815304,1.1090669782944578
pog,83668c24f1cbd74fb8e01a243e79a3a0,b608ccb44928992e75009892971acd46,16,0.0008,0.19047619047619047,0.0034122414160801876,0.8124384324000449,-0.2996696069501312
pog,03bfc1d4783966c69cc6aef8247e0103,1d14b937ef24d01520848534952cee70,16,0.0008,0.008175779253960144,0.48484848484848486,4.955017729672814,2.308890219564192
pog,022ab423f035b47ac0af5046c51ed093,23ee17885f87575534b44d099507a747,16,0.0008,0.0106312292358804,0.09523809523809523,1.265622528081,0.33984718512362494
pog,3e600277f4bf92983bf6fcb0ac09e0d7,e89e92593584db62ee08a1502919819d,16,0.0008,0.005468215994531784,0.17582417582417584,1.2018057130839086,0.2652036852122663
pog,852a581f78e4f4d7ecf9972a038e440c,c024d6d8b2a5878439b85d8146a91239,16,0.0008,0.004545454545454545,0.1797752808988764,1.021450459652707,0.03061923505839222
pog,08734b0d499542a3a0ae060fb5597d09,23ee17885f87575534b44d099507a747,16,0.0008,0.013876843018213356,0.09523809523809523,1.652005121215876,0.7242181591189174
pog,77c9c3bb3736bf7ba3a3d36b532f6962,bc11aa63d5a69b1b0f90c34fd2c62102,16,0.0008,0.09876543209876543,0.011661807580174927,1.4397293308857937,0.5257976104920126
pog,46eacb79120159c0d446c08e1f671b0f,b6f318187d9a7cf416a2e84fc24349aa,16,0.0008,0.009919404835709857,0.0855614973262032,1.0608989129101452,0.08528719650617003
pog,12ba81fb3ad68ad5b21e4cec7be42666,f38776a72637f9103f9229c5f2c92e41,16,0.0008,0.0653061224489796,0.06177606177606178,5.042943818454023,2.3342661528603252
pog,2450d5bfc87a1f5b96e2837f5c87a70c,594c45bd75088c708c8acb043ca9b377,15,0.00075,0.004167824395665463,0.24193548387096775,1.34445948247273,0.4270262778463654
pog,594c45bd75088c708c8acb043ca9b377,b608ccb44928992e75009892971acd46,15,0.00075,0.24193548387096775,0.003198976327575176,1.0319278476048956,0.045342101050272365
pog,2b28f4772c30b8544c742f6a349a06b3,a68b85f0e84cbac87f49f5483e16fb6d,15,0.00075,0.020718232044198894,0.1388888888888889,3.83670963781461,1.939869585911294
pog,82462c11b65faedd60ec94210debc584,b608ccb44928992e75009892971acd46,15,0.00075,0.02862595419847328,0.003198976327575176,0.12209833311355633,-3.033884590100303
pog,0ab410a4baf435f5b6496cb061c11dc1,c024d6d8b2a5878439b85d8146a91239,15,0.00075,0.014191106906338695,0.16853932584269662,3.1890127879412797,1.6731098828088873
pog,64fe11119537f0ea81cfb5e4d54b3c71,fc528592c3858f90196fbfacc814f235,15,0.00075,0.0391644908616188,0.005847953216374269,0.30537614706915245,-1.7113407172614055
pog,46eacb79120159c0d446c08e1f671b0f,8585a77eaebc91282b433359863cb569,15,0.00075,0.009299442033477991,0.018633540372670808,0.2310420380988321,-2.113772720999654
pog,814ed433f7b89cef654140214dfdaab5,9fd21872baa91cc0713a7ee1d29529ca,15,0.00075,0.01483679525222552,0.4166666666666667,8.242664029014177,3.043110691812641
pog,022ab423f035b47ac0af5046c51ed093,2450d5bfc87a1f5b96e2837f5c87a70c,15,0.00075,0.009966777408637873,0.004167824395665463,0.05538637070651778,-4.174325183413824
pog,44187dfef4ed2dd3669957cc9592514e,841c8877534da01768696cd2375bab70,15,0.00075,0.056179775280898875,0.02029769959404601,1.5204269358835962,0.6044764893242631
pog,022ab423f035b47ac0af5046c51ed093,bc11aa63d5a69b1b0f90c34fd2c62102,15,0.00075,0.009966777408637873,0.010932944606413994,0.14528830041746174,-2.7830095626619085
pog,841c8877534da01768696cd2375bab70,a68b85f0e84cbac87f49f5483e16fb6d,15,0.00075,0.02029769959404601,0.1388888888888889,3.7588332581566686,1.9102849188483486
pog,82462c11b65faedd60ec94210debc584,f38776a72637f9103f9229c5f2c92e41,15,0.00075,0.02862595419847328,0.05791505791505792,2.2104983937045004,1.1443716859339637
pog,2450d5bfc87a1f5b96e2837f5c87a70c,2637918fb4c6fbe3432dab045d841406,14,0.0007,0.003889969435954432,0.2,1.1114198388441234,0.1524038977373596
pog,46eacb79120159c0d446c08e1f671b0f,6eb82f81b7105a1112fec1bb3c8dd62b,14,0.0007,0.008679479231246125,0.009852216748768473,0.12216015807524455,-3.0331542607913695
pog,0ab410a4baf435f5b6496cb061c11dc1,b5512b7b61119e0a76d1f6b3bd6d2b94,14,0.0007,0.013245033112582781,0.022292993630573247,0.4218163411650568,-1.2453131086672564
pog,44187dfef4ed2dd3669957cc9592514e,fc528592c3858f90196fbfacc814f235,14,0.0007,0.052434456928838954,0.005458089668615985,0.40884566806112244,-1.2903717405749169
pog,7b0b5e99f45560c0f83ee235d461ca04,a6cd655d1645f38869be793d5fb194cb,14,0.0007,0.14736842105263157,0.003507892758707091,0.738503738675177,-0.43732287023516586
pog,19125833f147d19800e3aa39ecfc76c2,6eb82f81b7105a1112fec1bb3c8dd62b,14,0.0007,0.01217391304347826,0.009852216748768473,0.17134289997858212,-2.5450416834674643
pog,58f1ddb77bfc5576db30fa20e53111fa,664162d351ab59ea042546db288bbf7c,14,0.0007,0.05622489959839357,0.0013851785890966657,0.11125932442543501,-3.168001844303941
pog,664162d351ab59ea042546db288bbf7c,c5a37fdeb54701aa580971fcfe834201,14,0.0007,0.0013851785890966657,0.20588235294117646,0.4074054673813723,-1.2954627534861993
pog,58f1ddb77bfc5576db30fa20e53111fa,c6ba1690407cbd175f036694488a914e,14,0.0007,0.05622489959839357,0.011146496815286623,0.895300949019006,-0.15955537935265432
pog,9e3e1aff5fca5f418e5e3679ff932c05,b608ccb44928992e75009892971acd46,14,0.0007,0.03814713896457766,0.002985711239070164,0.16270905934987268,-2.61963351495698
pog,58f1ddb77bfc5576db30fa20e53111fa,f38776a72637f9103f9229c5f2c92e41,14,0.0007,0.05622489959839357,0.05405405405405406,4.341691088679041,2.118257081852419
pog,19125833f147d19800e3aa39ecfc76c2,dab681fd76ae76e9421f7378ed0ed11d,14,0.0007,0.01217391304347826,0.027079303675048357,0.47094441173997137,-1.0863713145396188
pog,022ab423f035b47ac0af5046c51ed093,fbf269b6cc339b080853c548156a1050,14,0.0007,0.009302325581395349,0.0319634703196347,0.4247637251778698,-1.2352675296411844
pog,3afab60a60abe737c6b12772e0fcec0a,fbf269b6cc339b080853c548156a1050,13,0.00065,0.010333863275039745,0.02968036529680365,0.47186590296985137,-1.083551168789921
pog,44187dfef4ed2dd3669957cc9592514e,83fb64f0af37f88a42f311549fb261cb,13,0.00065,0.04868913857677903,0.01683937823834197,1.261376647066814,0.334999128734907
pog,44187dfef4ed2dd3669957cc9592514e,de802e3a05e11e88ddd894aa58e0f4d9,13,0.00065,0.04868913857677903,0.009399855386840203,0.704109017740839,-0.5061292751475068
pog,0ab410a4baf435f5b6496cb061c11dc1,8585a77eaebc91282b433359863cb569,13,0.00065,0.01229895931882687,0.016149068322981366,0.3055642066789284,-1.7104525366941208
pog,2b28f4772c30b8544c742f6a349a06b3,fbf269b6cc339b080853c548156a1050,13,0.00065,0.017955801104972375,0.02968036529680365,0.819899593834355,-0.2864808489938374
pog,2deec110140f47a0a9b9fddf744f956e,6b0fd0d9ed161e73775d02021a82eebc,13,0.00065,0.06565656565656566,0.17567567567567569,17.74501774501774,4.149342111981982
pog,72b059d86956ec93bbe2ae5a6622f4bd,9fa5c6beaf93259bc3dcd4ead2b3397f,13,0.00065,0.013727560718057022,0.10077519379844961,2.1283039872956624,1.0897042267989026
pog,23ee17885f87575534b44d099507a747,bc11aa63d5a69b1b0f90c34fd2c62102,13,0.00065,0.07738095238095238,0.009475218658892129,1.128002221296682,0.17376990873896908
pog,7c3f3d05228e2ee51736f64757cfb385,ecff24c1d93157b5c20fd73bb31faced,13,0.00065,0.203125,0.014705882352941176,4.595588235294117,2.2002495382991096
pog,46eacb79120159c0d446c08e1f671b0f,594c45bd75088c708c8acb043ca9b377,12,0.0006,0.007439553626782393,0.1935483870967742,2.399856008639482,1.2629478467280877
pog,814ed433f7b89cef654140214dfdaab5,c5a37fdeb54701aa580971fcfe834201,12,0.0006,0.011869436201780416,0.17647058823529413,3.491010647582475,1.8036447571172514
pog,7c3f3d05228e2ee51736f64757cfb385,856a563554cc6f5b2bac63e3e8ff10b5,12,0.0006,0.1875,0.02321083172147002,7.25338491295938,2.8586544099556708
pog,2deec110140f47a0a9b9fddf744f956e,7c3f3d05228e2ee51736f64757cfb385,12,0.0006,0.06060606060606061,0.1875,18.939393939393938,4.243318260190996
pog,841c8877534da01768696cd2375bab70,c024d6d8b2a5878439b85d8146a91239,12,0.0006,0.016238159675236806,0.1348314606741573,3.6490246461206306,1.8675108951580568
pog,23ee17885f87575534b44d099507a747,8476c833956c74092868c24514562b0b,12,0.0006,0.07142857142857142,0.007001166861143524,0.833472245374229,-0.26279393662065453
pog,23ee17885f87575534b44d099507a747,6eb82f81b7105a1112fec1bb3c8dd62b,12,0.0006,0.07142857142857142,0.00844475721323012,1.0053282396702523,0.00766661824906491
pog,1199c4654170f33208d7932d7d2587a5,de802e3a05e11e88ddd894aa58e0f4d9,12,0.0006,0.03116883116883117,0.008676789587852495,0.4507423162520776,-1.1496251964621524
pog,ecff24c1d93157b5c20fd73bb31faced,f38776a72637f9103f9229c5f2c92e41,12,0.0006,0.013574660633484163,0.04633204633204633,1.0482363423539893,0.06796403319262
pog,03bfc1d4783966c69cc6aef8247e0103,7b0b5e99f45560c0f83ee235d461ca04,12,0.0006,0.0061318344404701075,0.12631578947368421,1.2909125137831803,0.3683912313128536
pog,1d14b937ef24d01520848534952cee70,83fb64f0af37f88a42f311549fb261cb,12,0.0006,0.36363636363636365,0.015544041450777202,9.420631182289211,3.2358237236440712
pog,1d14b937ef24d01520848534952cee70,814ed433f7b89cef654140214dfdaab5,12,0.0006,0.36363636363636365,0.011869436201780416,7.193597698048737,2.8467134790091375
pog,2b28f4772c30b8544c742f6a349a06b3,b5512b7b61119e0a76d1f6b3bd6d2b94,12,0.0006,0.016574585635359115,0.01910828025477707,0.5278530457120737,-0.921791755704227
pog,2637918fb4c6fbe3432dab045d841406,852a581f78e4f4d7ecf9972a038e440c,12,0.0006,0.17142857142857143,0.003409090909090909,0.9740259740259739,-0.037967850199020665
pog,188ff8c06949a640ea5ac102e60941ec,3afab60a60abe737c6b12772e0fcec0a,12,0.0006,0.19672131147540983,0.009538950715421303,3.127524824728296,1.64502133582843
pog,46eacb79120159c0d446c08e1f671b0f,a68b85f0e84cbac87f49f5483e16fb6d,12,0.0006,0.007439553626782393,0.1111111111111111,1.3776951160708133,0.4622566549514941
pog,19125833f147d19800e3aa39ecfc76c2,6b0fd0d9ed161e73775d02021a82eebc,12,0.0006,0.010434782608695653,0.16216216216216217,2.820211515863689,1.495803368809918
pog,841c8877534da01768696cd2375bab70,8476c833956c74092868c24514562b0b,12,0.0006,0.016238159675236806,0.007001166861143524,0.18947677567370835,-2.399907067988045
pog,2450d5bfc87a1f5b96e2837f5c87a70c,c5a37fdeb54701aa580971fcfe834201,12,0.0006,0.0033342595165323703,0.17647058823529413,0.9806645636859912,-0.028168347904461384
pog,856a563554cc6f5b2bac63e3e8ff10b5,b608ccb44928992e75009892971acd46,11,0.00055,0.02127659574468085,0.002345915973555129,0.09075110149149436,-3.4619410358490086
pog,022ab423f035b47ac0af5046c51ed093,58f1ddb77bfc5576db30fa20e53111fa,11,0.00055,0.007308970099667774,0.04417670682730924,0.587065871459259,-0.7684057055283985
pog,72b059d86956ec93bbe2ae5a6622f4bd,7b0b5e99f45560c0f83ee235d461ca04,11,0.00055,0.011615628299894404,0.11578947368421053,2.4453954315567166,1.2900677743874138
pog,c7d17d4d3b51ccfb89c4c0f40ae87262,f38776a72637f9103f9229c5f2c92e41,11,0.00055,0.0582010582010582,0.04247104247104247,4.494290208575923,2.1680932862791202
pog,b6f318187d9a7cf416a2e84fc24349aa,bc11aa63d5a69b1b0f90c34fd2c62102,11,0.00055,0.058823529411764705,0.008017492711370262,0.8574858514834506,-0.22181522787370225
pog,604b7f56f881d721455b0bd5815a7c88,72b059d86956ec93bbe2ae5a6622f4bd,11,0.00055,0.4074074074074074,0.011615628299894404,8.60416911103289,3.105035880554893
pog,83fb64f0af37f88a42f311549fb261cb,9fd21872baa91cc0713a7ee1d29529ca,11,0.00055,0.014248704663212436,0.3055555555555556,7.91594703511802,2.9847619594763537
pog,3e600277f4bf92983bf6fcb0ac09e0d7,a68b85f0e84cbac87f49f5483e16fb6d,11,0.00055,0.0037593984962406013,0.10185185185185185,0.6961849067112225,-0.5224575581152089
pog,12ba81fb3ad68ad5b21e4cec7be42666,dab681fd76ae76e9421f7378ed0ed11d,11,0.00055,0.044897959183673466,0.02127659574468085,1.7368649587494573,0.7964855888692416
pog,3afab60a60abe737c6b12772e0fcec0a,7b0b5e99f45560c0f83ee235d461ca04,11,0.00055,0.008744038155802861,0.11578947368421053,1.8408501380637605,0.8803721829765098
pog,12ba81fb3ad68ad5b21e4cec7be42666,a6cd655d1645f38869be793d5fb194cb,11,0.00055,0.044897959183673466,0.002756201453269857,0.224996037001621,-2.1520285043270957
pog,03bfc1d4783966c69cc6aef8247e0103,d2d96e58ef034b572fcf4e8c6d663b84,11,0.00055,0.005620848237097598,0.7333333333333333,7.494464316130132,2.9058253619514245
pog,1199c4654170f33208d7932d7d2587a5,841c8877534da01768696cd2375bab70,11,0.00055,0.02857142857142857,0.014884979702300407,0.7732456988208004,-0.37100119154166783
pog,6b0fd0d9ed161e73775d02021a82eebc,856a563554cc6f5b2bac63e3e8ff10b5,11,0.00055,0.14864864864864866,0.02127659574468085,5.750431282346176,2.5236701622428623
pog,2450d5bfc87a1f5b96e2837f5c87a70c,8585a77eaebc91282b433359863cb569,11,0.00055,0.0030564045568213394,0.013664596273291925,0.07593551693966061,-3.7190813617399603
pog,b608ccb44928992e75009892971acd46,c6342df4744ae61888fa993d281972d7,11,0.00055,0.002345915973555129,0.02702702702702703,0.11527842621892526,-3.116805549800321
pog,08734b0d499542a3a0ae060fb5597d09,58f1ddb77bfc5576db30fa20e53111fa,11,0.00055,0.009540329575021683,0.04417670682730924,0.7662915321302557,-0.384034731533106
