dataset,embedding_space,unique_view,bundle_id,true_indice,true_option_char,candidate_indices,input_indices,view_context_items,rank_IBxBI,rank_IUxUI,rank_BIxIB,input_gt_sim,input_distractor_mean_sim,input_distractor_max_sim,input_gt_margin_vs_distractor_mean,input_gt_margin_vs_best_distractor,input_gt_rank_by_embedding,num_input_items,num_context_items,num_context_excl_input_items,context_contains_input,context_contains_gt,context_input_sim,context_gt_sim,context_distractor_mean_sim,context_distractor_max_sim,context_gt_margin_vs_distractor_mean,context_gt_margin_vs_best_distractor,context_excl_input_input_sim,context_excl_input_gt_sim,context_excl_input_distractor_mean_sim,context_excl_input_distractor_max_sim,context_excl_input_gt_margin_vs_distractor_mean,context_excl_input_gt_margin_vs_best_distractor
pog,bi,IBxBI,1665,13718,D,"[38022, 46423, 38301, 13718, 6855, 12723, 29244, 30865, 3488, 5426]",[46256],"[13128, 25467, 35482]",1,4,3,0.05423051863908768,-0.01006509487827619,0.2624564468860626,0.06429561351736386,-0.20822592824697495,6,1,3,3,0,0,-0.004825234413146973,0.9405543804168701,-0.008482904897795783,0.09819209575653076,0.9490372853146659,0.8423622846603394,-0.004825234413146973,0.9405543804168701,-0.008482904897795783,0.09819209575653076,0.9490372853146659,0.8423622846603394
pog,bi,IBxBI,15060,30993,G,"[46475, 44835, 21614, 13202, 10978, 13455, 30993, 21154, 23750, 2034]",[28081],"[17338, 43329, 1290]",1,8,8,0.07275985926389694,-0.005157220280832714,0.0872201919555664,0.07791707954472965,-0.014460332691669464,3,1,3,3,0,0,0.06132110208272934,0.9957170486450195,-0.002074187414513694,0.13653722405433655,0.9977912360595332,0.859179824590683,0.06132110208272934,0.9957170486450195,-0.002074187414513694,0.13653722405433655,0.9977912360595332,0.859179824590683
pog,bi,IBxBI,10137,13301,C,"[5869, 32599, 13301, 45179, 3394, 32183, 21754, 43247, 41530, 44983]",[8393],"[17955, 40907, 15489]",1,2,3,-0.27107495069503784,0.07248287027080853,0.2279358208179474,-0.34355782096584636,-0.49901077151298523,10,1,3,3,0,0,-0.2598327696323395,0.9897074699401855,0.02306152031653457,0.12724968791007996,0.966645949623651,0.8624577820301056,-0.2598327696323395,0.9897074699401855,0.02306152031653457,0.12724968791007996,0.966645949623651,0.8624577820301056
pog,bi,IBxBI,1403,18615,E,"[44304, 40817, 17487, 40387, 18615, 27561, 5667, 14240, 17426, 2344]","[2727, 37364]","[35569, 12505, 84]",1,2,6,0.8429734110832214,-0.04166446626186371,0.7449696063995361,0.8846378773450851,0.0980038046836853,1,2,3,3,0,0,0.8360466361045837,0.9865264892578125,0.010645828934179412,0.8527555465698242,0.9758806603236331,0.13377094268798828,0.8360466361045837,0.9865264892578125,0.010645828934179412,0.8527555465698242,0.9758806603236331,0.13377094268798828
pog,bi,IBxBI,18292,34565,C,"[36169, 36791, 34565, 12565, 26986, 46096, 19893, 16560, 26209, 12497]","[32610, 38960]",[],1,4,3,0.06742052733898163,-0.11639065543810527,0.23927058279514313,0.1838111827770869,-0.1718500554561615,4,2,0,0,0,0,,,,,,,,,,,,
pog,bi,IBxBI,9539,13906,D,"[30021, 16874, 30265, 13906, 15928, 43273, 34266, 18958, 1876, 11334]","[37013, 10898]","[15054, 14965, 31966]",1,2,2,0.030954936519265175,-0.009111435049109988,0.1806141883134842,0.04006637156837516,-0.14965925179421902,5,2,3,3,0,0,0.0318978950381279,0.9991743564605713,0.004508776797188653,0.16568699479103088,0.9946655796633826,0.8334873616695404,0.0318978950381279,0.9991743564605713,0.004508776797188653,0.16568699479103088,0.9946655796633826,0.8334873616695404
pog,bi,IBxBI,17347,13483,G,"[38306, 18461, 39709, 29579, 14505, 34713, 13483, 16105, 44240, 30626]",[21544],"[17317, 32647, 28572]",1,3,2,0.24317459762096405,0.03329504902164141,0.3584643304347992,0.20987954859932265,-0.11528973281383514,2,1,3,3,0,0,0.261644184589386,0.9989638328552246,-0.02833447688155704,0.15240032970905304,1.0272983097367816,0.8465635031461716,0.261644184589386,0.9989638328552246,-0.02833447688155704,0.15240032970905304,1.0272983097367816,0.8465635031461716
pog,bi,IBxBI,7282,20851,G,"[7315, 42828, 18048, 44619, 10711, 15869, 20851, 40462, 6869, 6062]","[42033, 23451]","[27101, 16664, 23451]",1,9,6,0.9869985580444336,-0.16347262470258606,-0.01876755803823471,1.1504711827470198,1.0057661160826683,1,2,3,2,1,0,0.9871461391448975,0.9999365210533142,-0.14612261950969696,0.014478147029876709,1.1460591405630112,0.9854583740234375,0.986897349357605,0.9999281167984009,-0.14606440770957205,0.015189185738563538,1.145992524507973,0.9847389310598373
pog,bi,IUxUI,17869,43126,E,"[41301, 18405, 34651, 4128, 43126, 38100, 33734, 47662, 41412, 44180]",[32245],[],3,1,4,0.10009608417749405,0.04798855549759335,0.30347228050231934,0.0521075286799007,-0.2033761963248253,5,1,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,2032,20323,D,"[10354, 13595, 11339, 20323, 31149, 34005, 33807, 47553, 44948, 28623]","[44425, 14203]",[],3,1,2,-0.21344716846942902,-0.11703886898855369,0.14037026464939117,-0.09640829948087533,-0.3538174331188202,6,2,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,8102,27210,B,"[12412, 27210, 27359, 7803, 6844, 37149, 10572, 35662, 36232, 26838]",[42027],[],2,1,2,0.04772075265645981,-0.03076000925567415,0.20776009559631348,0.07848076191213396,-0.16003934293985367,4,1,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,2599,32252,G,"[42277, 26561, 394, 31230, 10223, 3884, 32252, 9045, 15290, 7194]","[17051, 8500]",[],3,1,5,0.5635586977005005,0.1289069884353214,0.4154170751571655,0.4346517092651791,0.14814162254333496,1,2,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,16824,27240,B,"[20980, 27240, 42702, 155, 11829, 30469, 43475, 23209, 8661, 13435]",[38091],[],4,1,6,-0.05777081847190857,-0.02061354782846239,0.4179975986480713,-0.03715727064344618,-0.47576841711997986,7,1,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,9504,29802,F,"[13757, 11113, 15840, 45795, 42417, 29802, 44170, 35261, 22673, 36688]","[27162, 39303]",[],2,1,2,-0.17810210585594177,-0.04800128460758262,0.11420828104019165,-0.13010082124835914,-0.2923103868961334,8,2,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,18243,27120,A,"[27120, 5617, 33878, 45629, 31023, 9916, 25281, 12885, 12963, 2560]","[20901, 23353]","[12963, 27166, 1210]",2,1,2,0.23681063950061798,0.029109836866458256,0.1584223210811615,0.20770080263415971,0.07838831841945648,1,2,3,3,0,0,0.2400076687335968,0.14034414291381836,0.055504963629775576,0.5917218327522278,0.08483917928404278,-0.4513776898384094,0.2400076687335968,0.14034414291381836,0.055504963629775576,0.5917218327522278,0.08483917928404278,-0.4513776898384094
pog,bi,IUxUI,15094,7749,H,"[27204, 28488, 22848, 40592, 18687, 35769, 37831, 7749, 42082, 8682]","[13126, 37266]","[24915, 20498, 3901]",2,1,3,0.566002607345581,0.03201385111444526,0.4632605314254761,0.5339887562311358,0.10274207592010498,1,2,3,3,0,0,-0.13488301634788513,-0.22538551688194275,0.023592475180824597,0.2097480595111847,-0.24897799206276736,-0.43513357639312744,-0.13488301634788513,-0.22538551688194275,0.023592475180824597,0.2097480595111847,-0.24897799206276736,-0.43513357639312744
pog,bi,IUxUI,630,38643,E,"[29212, 36474, 47238, 32288, 38643, 20856, 8982, 29749, 8693, 23042]","[15295, 38196]","[30593, 19420, 18659]",3,1,2,0.29949048161506653,-0.026327997032139037,0.09077455848455429,0.3258184786472056,0.20871592313051224,1,2,3,3,0,0,-0.14760802686214447,0.03669705241918564,0.015766130553351507,0.21644160151481628,0.02093092186583413,-0.17974454909563065,-0.14760802686214447,0.03669705241918564,0.015766130553351507,0.21644160151481628,0.02093092186583413,-0.17974454909563065
pog,bi,IUxUI,7120,41466,B,"[16968, 41466, 7974, 35028, 15010, 25717, 29292, 22316, 26641, 7673]","[46410, 47430]",[],5,1,4,-0.07005837559700012,0.02616196498274803,0.20021981000900269,-0.09622034057974815,-0.2702781856060028,8,2,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,19995,37008,F,"[36761, 21389, 23431, 2308, 30637, 37008, 1798, 27654, 47986, 41911]",[18113],[],4,1,2,-0.2378149926662445,-0.13747215436564553,0.38259196281433105,-0.10034283830059898,-0.6204069554805756,6,1,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,10578,31932,D,"[16090, 39304, 11706, 31932, 39955, 7871, 13733, 23993, 10891, 197]","[2797, 16971]","[45865, 38346, 16954]",3,1,2,-0.07042931020259857,0.0355101910730203,0.18380600214004517,-0.10593950127561888,-0.25423531234264374,9,2,3,3,0,0,-0.2063351273536682,0.10839992016553879,-0.07057849110828505,0.25486937165260315,0.17897841127382386,-0.14646945148706436,-0.2063351273536682,0.10839992016553879,-0.07057849110828505,0.25486937165260315,0.17897841127382386,-0.14646945148706436
pog,bi,IUxUI,1168,18281,H,"[34482, 27623, 6681, 27659, 32930, 5385, 35301, 18281, 16460, 2813]","[105, 246]",[],3,1,2,-0.015491440892219543,0.13157114759087563,0.6793415546417236,-0.14706258848309517,-0.6948329955339432,8,2,0,0,0,0,,,,,,,,,,,,
pog,bi,IUxUI,14562,35875,J,"[2231, 2137, 30411, 15885, 19587, 9897, 1881, 31535, 35776, 35875]","[2295, 7008]","[40418, 10844, 2295]",7,1,3,0.05371764302253723,-0.015799899068143632,0.14294293522834778,0.06951754209068087,-0.08922529220581055,4,2,3,2,1,0,0.5935689210891724,0.001185137778520584,-0.06085708075099521,0.20182135701179504,0.062042218529515795,-0.20063621923327446,0.3148325979709625,0.03551659360527992,-0.08871463479267226,0.19638733565807343,0.12423122839795218,-0.1608707420527935
pog,bi,BIxIB,12361,26154,A,"[26154, 28539, 21189, 4960, 37285, 21853, 1654, 3688, 41202, 39433]",[32117],[],2,2,1,-0.05831494927406311,-0.003704100019401974,0.2524529993534088,-0.054610849254661135,-0.3107679486274719,7,1,0,0,0,0,,,,,,,,,,,,
pog,bi,BIxIB,4551,32272,C,"[19155, 47719, 32272, 19995, 41106, 41550, 21652, 10778, 16170, 41367]","[32824, 24325]","[44, 24325, 46922]",4,3,1,0.11594440042972565,0.01316948566171858,0.28460603952407837,0.10277491476800707,-0.16866163909435272,4,2,3,2,1,0,0.7132372856140137,0.09024406969547272,0.06096033834748798,0.2278258353471756,0.02928373134798474,-0.13758176565170288,0.713096022605896,0.09038983285427094,0.06116781218184365,0.23115742206573486,0.029222020672427282,-0.14076758921146393
pog,bi,BIxIB,10076,11606,G,"[18780, 18870, 26030, 42036, 48201, 30559, 11606, 35534, 10506, 19327]","[22106, 29575]","[22106, 24690, 30002, 34473, 39127, 7420, 23795]",6,3,1,0.25502124428749084,0.01144138847788175,0.34340375661849976,0.24357985580960909,-0.08838251233100891,3,2,7,6,1,0,0.8226711750030518,0.2836197018623352,0.03682599051131143,0.33457425236701965,0.2467937113510238,-0.05095455050468445,0.8238418102264404,0.28984886407852173,0.0362352565344837,0.3392724096775055,0.25361360754403806,-0.049423545598983765
pog,bi,BIxIB,209,28580,J,"[21631, 14150, 36466, 40101, 8724, 43933, 2828, 4984, 25472, 28580]",[45439],"[22892, 45439, 46908, 18420, 42234, 536, 16707, 18504]",3,7,1,0.5886595249176025,0.07576457907756169,0.5298644304275513,0.5128949458400408,0.05879509449005127,1,1,8,7,1,0,0.9934470653533936,0.6186743974685669,0.07716835993859503,0.5603866577148438,0.5415060375299718,0.058287739753723145,0.9912810325622559,0.6225773096084595,0.0772947267525726,0.5644355416297913,0.5452825828558869,0.05814176797866821
pog,bi,BIxIB,9320,44675,G,"[25204, 13543, 41631, 15239, 32480, 34007, 44675, 13384, 6695, 45059]",[15904],"[15904, 22037, 34471, 46383, 47237]",2,2,1,-0.2547505497932434,-0.07768714386555883,0.08922183513641357,-0.17706340592768458,-0.343972384929657,9,1,5,4,1,0,0.9993728995323181,-0.25900799036026,-0.07774802131785287,0.08739669620990753,-0.18125996904240715,-0.34640468657016754,0.9990162253379822,-0.260032057762146,-0.07774797661436929,0.08903080970048904,-0.18228408114777672,-0.34906286746263504
pog,bi,BIxIB,2557,21834,I,"[15041, 38425, 34793, 3484, 4229, 11956, 40456, 29736, 21834, 45963]","[35556, 8548]","[4852, 5089, 35556, 8092, 24179, 37364, 12033, 12836, 40264]",3,4,1,0.2969419062137604,-0.04257712295899788,0.20085567235946655,0.3395190291727583,0.09608623385429382,1,2,9,8,1,0,0.7144386172294617,0.4562581777572632,-0.05112198077970081,0.2361060529947281,0.5073801585369639,0.2201521247625351,0.7120479345321655,0.45070433616638184,-0.05168569915824466,0.2360037863254547,0.5023900353246264,0.21470054984092712
pog,bi,BIxIB,13340,10005,I,"[30294, 20093, 21226, 14017, 36012, 32798, 27506, 28002, 10005, 8476]","[1841, 18325]","[1841, 26743, 30637, 42093, 2528, 5263, 29965, 105]",4,4,1,-0.3679763972759247,-0.11661535418695873,0.01883074641227722,-0.25136104308896595,-0.3868071436882019,10,2,8,7,1,0,0.7562733292579651,-0.5179948806762695,-0.23926863736576504,-0.04588113725185394,-0.2787262433105045,-0.4721137434244156,0.7565359473228455,-0.518241822719574,-0.24002107977867126,-0.047766342759132385,-0.2782207429409027,-0.4704754799604416
pog,bi,BIxIB,3129,14503,I,"[47312, 35715, 9316, 42452, 13719, 47735, 11931, 5579, 14503, 44447]","[18564, 11418]","[1856, 11418, 12848, 20380, 31345, 28067, 48199, 24904, 43623]",3,4,1,0.74476158618927,-0.0824457820918825,0.38623636960983276,0.8272073682811525,0.35852521657943726,1,2,9,8,1,0,0.9352085590362549,0.6910054683685303,-0.055415221800406776,0.3091147243976593,0.7464206901689371,0.38189074397087097,0.9403496980667114,0.698824405670166,-0.05775360349151823,0.31274107098579407,0.7565780091616843,0.38608333468437195
pog,bi,BIxIB,14227,38315,B,"[48553, 38315, 48546, 31238, 39002, 10316, 25159, 45754, 20478, 2893]",[21710],[],2,6,1,0.35323742032051086,-0.038458644308977656,0.2311933934688568,0.3916960646294885,0.12204402685165405,1,1,0,0,0,0,,,,,,,,,,,,
pog,bi,BIxIB,10066,15137,I,"[45963, 16720, 21299, 12535, 39941, 24894, 25180, 20204, 15137, 11050]",[24111],[],4,4,1,0.09405232965946198,-0.018733574284447566,0.21970786154270172,0.11278590394390954,-0.12565553188323975,5,1,0,0,0,0,,,,,,,,,,,,
pog,bi,BIxIB,13559,28733,F,"[4017, 34322, 27031, 25661, 25159, 28733, 11291, 8369, 40553, 40548]","[18848, 37748]","[14662, 16529, 37748, 41827, 48635, 2477, 12703, 28676, 31661, 14830, 16320, 30860, 38555]",4,6,1,-0.256896436214447,0.03072381764650345,0.31326109170913696,-0.28762025386095047,-0.570157527923584,10,2,13,12,1,0,0.7659207582473755,-0.18037226796150208,0.035235066794686846,0.2255610227584839,-0.21560733475618893,-0.40593329071998596,0.7665355801582336,-0.18192288279533386,0.035138855791754194,0.22576069831848145,-0.21706173858708805,-0.4076835811138153
pog,bi,BIxIB,14238,37931,I,"[41650, 30622, 40086, 43223, 20480, 4085, 679, 653, 37931, 2940]","[19932, 20755]","[6759, 19932, 34542, 17483, 40496, 3445, 25872, 38886]",3,2,1,-0.16049164533615112,0.027387416197193995,0.16860012710094452,-0.1878790615333451,-0.32909177243709564,10,2,8,7,1,0,0.6036422252655029,0.013391625136137009,0.006501891546779209,0.15179461240768433,0.0068897335893578,-0.13840298727154732,0.6012051701545715,0.01492604985833168,0.006530822979079353,0.1518946886062622,0.008395226879252328,-0.13696863874793053
pog,bi,BIxIB,10188,10048,D,"[18887, 25662, 5437, 10048, 17443, 29038, 34774, 12320, 1860, 3589]",[3774],[],8,2,1,0.14017942547798157,-0.037682433095243245,0.15939417481422424,0.1778618585732248,-0.019214749336242676,2,1,0,0,0,0,,,,,,,,,,,,
pog,bi,BIxIB,7095,44163,I,"[37005, 11465, 40408, 7472, 47292, 40896, 26985, 38929, 44163, 48582]",[28519],[],3,3,1,-0.024490125477313995,-0.057783818907207914,0.16642150282859802,0.03329369342989392,-0.19091162830591202,4,1,0,0,0,0,,,,,,,,,,,,
pog,bi,BIxIB,11060,24796,A,"[24796, 32556, 19673, 8647, 39977, 6470, 48519, 39001, 31622, 41522]","[6036, 36038]","[3549, 6036, 8734, 13485, 3127, 9118, 35818, 19043, 32380, 41182]",5,5,1,0.11398349702358246,0.11529865364233653,0.45371317863464355,-0.0013151566187540736,-0.3397296816110611,5,2,10,9,1,0,0.8121840357780457,-0.0040705278515815735,0.11595388160397609,0.4667304754257202,-0.12002440945555766,-0.4708010032773018,0.8056377172470093,-0.013542167842388153,0.11841180444591576,0.4729739725589752,-0.1319539722883039,-0.4865161404013634
pog,bi,BIxIB,9769,33185,J,"[21541, 24641, 39963, 15074, 33842, 4100, 38252, 9457, 36075, 33185]","[24740, 13817]","[13817, 13912, 18088, 34075, 9554, 17790, 21228, 24740, 46159, 9615, 15702, 27696]",2,3,1,0.024754472076892853,-0.052260379824373454,0.05876104533672333,0.0770148519012663,-0.034006573259830475,4,2,12,10,1,0,0.9603582620620728,0.050219714641571045,-0.042118835573395096,0.08869156986474991,0.09233855021496615,-0.038471855223178864,0.9428715705871582,0.054946571588516235,-0.03963053267863062,0.10559757053852081,0.09457710426714686,-0.05065099895000458
pog,bi,BIxIB,15012,8748,E,"[2818, 17184, 21065, 41663, 8748, 12150, 27477, 1508, 26982, 26990]","[34914, 25516]","[4838, 27433, 34826, 34914, 36755, 41108, 757, 4708, 4764, 25516, 41237]",5,4,1,0.2709903419017792,-0.029510561376810074,0.13494420051574707,0.30050090327858925,0.1360461413860321,1,2,11,9,1,0,0.9703381657600403,0.2774503231048584,-0.02544818114903238,0.14306646585464478,0.30289850425389075,0.13438385725021362,0.9548139572143555,0.2765689194202423,-0.024259007225433987,0.14375276863574982,0.3008279266456763,0.1328161507844925
pog,bi,BIxIB,12685,40963,F,"[47549, 48203, 9908, 22301, 31895, 40963, 38053, 42187, 4158, 23625]",[47831],"[21996, 46515, 47831]",2,3,1,0.006523733958601952,-0.020172362112336688,0.08290483802556992,0.02669609607093864,-0.07638110406696796,7,1,3,2,1,0,0.9995393753051758,0.00022851675748825073,-0.022314788566695318,0.08465847373008728,0.02254330532418357,-0.08442995697259903,0.9989628195762634,-0.0029231905937194824,-0.0233796454138226,0.08550713211297989,0.020456454820103116,-0.08843032270669937
pog,bi,BIxIB,8804,42890,G,"[31161, 10310, 29272, 23758, 13917, 36378, 42890, 39081, 10979, 27704]",[28080],[],2,2,1,0.049781233072280884,0.008461035581098663,0.17192497849464417,0.04132019749118222,-0.12214374542236328,6,1,0,0,0,0,,,,,,,,,,,,
pog,bi,BIxIB,14081,3690,E,"[23339, 34054, 41069, 47994, 3690, 38502, 5449, 25087, 23007, 16883]","[39252, 4093]","[4093, 19556, 37718, 44426, 11233, 15080, 46159, 47474, 39252, 40600, 41056, 47420]",2,2,1,0.07864838093519211,-0.11768752212325732,0.13861428201198578,0.19633590305844945,-0.05996590107679367,2,2,12,10,1,0,0.9649510383605957,0.03234630823135376,-0.09425877200232612,0.18023782968521118,0.1266050802336799,-0.14789152145385742,0.9497835636138916,0.02277754247188568,-0.08876069469584359,0.18707606196403503,0.11153823716772927,-0.16429851949214935
pog,bi,BIxIB,480,26039,C,"[18614, 35529, 26039, 4347, 34262, 1649, 16426, 537, 20448, 36156]",[34279],"[34279, 38762, 39267, 4452, 20942]",2,4,1,-0.11301448941230774,-0.0892244250410133,0.11468051373958588,-0.02379006437129444,-0.22769500315189362,4,1,5,4,1,0,0.9999628663063049,-0.11398151516914368,-0.0890513848927286,0.11396810412406921,-0.02493013027641508,-0.2279496192932129,0.9999419450759888,-0.11422218382358551,-0.0890070493850443,0.11378853023052216,-0.025215134438541204,-0.22801071405410767
pog_dense,text,IBxBI,20372,15971,A,"[15971, 13065, 16068, 6501, 24976, 12889, 7238, 20765, 23278, 13323]","[24847, 29574]","[27745, 11705, 24847]",1,4,2,0.43472257256507874,0.40624818536970353,0.5281187295913696,0.028474387195375206,-0.0933961570262909,4,2,3,2,1,0,0.6910146474838257,0.47328615188598633,0.4756115244494544,0.57673180103302,-0.0023253725634680977,-0.10344564914703369,0.49380868673324585,0.4142490327358246,0.4707566665278541,0.5595225095748901,-0.0565076337920295,-0.14527347683906555
pog_dense,text,IBxBI,21723,5441,G,"[11243, 19333, 9467, 10182, 16531, 23752, 5441, 2822, 1982, 14556]","[29328, 16534]","[18562, 10820, 13625]",1,2,2,0.3482505679130554,0.3969288766384125,0.7075887322425842,-0.048678308725357056,-0.3593381643295288,7,2,3,3,0,0,0.7330453991889954,0.4338770806789398,0.48881081077787614,0.6254991292953491,-0.05493373009893632,-0.1916220486164093,0.7330453991889954,0.4338770806789398,0.48881081077787614,0.6254991292953491,-0.05493373009893632,-0.1916220486164093
pog_dense,text,IBxBI,13961,207,D,"[20564, 14705, 5100, 207, 30420, 9599, 20751, 19486, 17933, 10049]","[12944, 24847]","[24847, 19338]",1,4,2,0.45671799778938293,0.4313504596551259,0.6425384879112244,0.025367538134257017,-0.18582049012184143,4,2,2,1,1,0,0.87110435962677,0.4274234473705292,0.4187987479898665,0.6375254392623901,0.008624699380662681,-0.21010199189186096,0.6434227824211121,0.3946245610713959,0.3846623765097724,0.6867773532867432,0.009962184561623455,-0.2921527922153473
pog_dense,text,IBxBI,2115,28092,D,"[20631, 24850, 8021, 28092, 13046, 27409, 2220, 19892, 25939, 17400]","[6178, 27114]",[],1,7,2,0.4709901213645935,0.466169406970342,0.6708439588546753,0.004820714394251524,-0.1998538374900818,6,2,0,0,0,0,,,,,,,,,,,,
pog_dense,text,IBxBI,8502,4946,B,"[14324, 4946, 10683, 14413, 12255, 7994, 11761, 23804, 17033, 25995]","[24847, 6892]","[20834, 24847, 2303]",1,9,4,0.3879423141479492,0.5075030525525411,0.5743961334228516,-0.11956073840459192,-0.18645381927490234,10,2,3,2,1,0,0.8306043148040771,0.43433743715286255,0.5494858721892039,0.6506106853485107,-0.11514843503634131,-0.2162732481956482,0.630932629108429,0.3871789574623108,0.5452443559964498,0.6344021558761597,-0.15806539853413903,-0.24722319841384888
pog_dense,text,IBxBI,4738,21802,H,"[6103, 10379, 23916, 8726, 30007, 8643, 17491, 21802, 16511, 26817]","[30720, 13625]","[13625, 11293, 10893]",1,7,2,0.502923846244812,0.5374918116463555,0.7077131271362305,-0.0345679654015435,-0.20478928089141846,6,2,3,2,1,0,0.7832651138305664,0.5421809554100037,0.5289783842033811,0.6318100690841675,0.013202571206622604,-0.08962911367416382,0.5737907290458679,0.4730437994003296,0.47698403729332817,0.638849139213562,-0.003940237892998577,-0.16580533981323242
pog_dense,text,IBxBI,18365,1848,C,"[12427, 21061, 1848, 18809, 7327, 11149, 23853, 5443, 27852, 5586]","[13625, 9339]","[13625, 24847, 177]",1,2,7,0.397430956363678,0.4656369619899326,0.5419778823852539,-0.06820600562625462,-0.14454692602157593,10,2,3,2,1,0,0.8864257335662842,0.42552971839904785,0.4760876264837053,0.5403026342391968,-0.05055790808465743,-0.11477291584014893,0.7154982089996338,0.362185001373291,0.3838434914747874,0.45818811655044556,-0.021658490101496397,-0.09600311517715454
pog_dense,text,IBxBI,6358,19488,J,"[18856, 309, 23968, 23058, 23787, 26059, 10555, 6796, 12495, 19488]","[9115, 22754]","[19039, 28908, 19751]",1,2,2,0.565050482749939,0.45977120929294163,0.5499674081802368,0.10527927345699734,0.015083074569702148,1,2,3,3,0,0,0.7365784645080566,0.543016791343689,0.4899141358004676,0.605219841003418,0.053102655543221355,-0.062203049659729004,0.7365784645080566,0.543016791343689,0.4899141358004676,0.605219841003418,0.053102655543221355,-0.062203049659729004
pog_dense,text,IBxBI,12057,18154,E,"[9482, 12568, 14650, 126, 18154, 25834, 19751, 8900, 6531, 6309]","[22455, 14252]","[22455, 13625, 21224]",1,4,7,0.41647928953170776,0.4784507122304704,0.6027594804763794,-0.06197142269876266,-0.18628019094467163,8,2,3,2,1,0,0.8659961223602295,0.4554104804992676,0.5132575929164886,0.6001027226448059,-0.05784711241722107,-0.14469224214553833,0.7847913503646851,0.4527662396430969,0.5000352296564314,0.5745476484298706,-0.04726899001333451,-0.12178140878677368
pog_dense,text,IBxBI,24839,15898,G,"[14130, 22303, 25962, 648, 11274, 24729, 15898, 25486, 25453, 15704]","[15481, 15918]","[15481, 23087, 7053]",1,8,5,0.5178042650222778,0.465771969821718,0.6091874837875366,0.05203229520055985,-0.09138321876525879,3,2,3,2,1,0,0.8223789930343628,0.541777491569519,0.508482598596149,0.6306719183921814,0.03329489297337007,-0.08889442682266235,0.6231495141983032,0.5110188126564026,0.46259377068943447,0.5720516443252563,0.04842504196696812,-0.06103283166885376
pog_dense,text,IBxBI,3900,15936,I,"[1016, 2680, 15439, 18770, 579, 13213, 24767, 9011, 15936, 24401]","[20089, 30641]",[],1,2,2,0.41203534603118896,0.44891780945989823,0.5396980047225952,-0.03688246342870927,-0.12766265869140625,7,2,0,0,0,0,,,,,,,,,,,,
pog_dense,text,IBxBI,5310,4173,I,"[9881, 29446, 26660, 180, 18583, 11781, 18613, 9589, 4173, 22976]","[16975, 13625]","[13625, 4212]",1,2,2,0.42730605602264404,0.4608733852704366,0.5202172994613647,-0.03356732924779254,-0.0929112434387207,8,2,2,1,1,0,0.7598743438720703,0.4380311667919159,0.4598104887538486,0.5859667062759399,-0.02177932196193272,-0.14793553948402405,0.39482152462005615,0.3348864018917084,0.3558464116520352,0.6132320165634155,-0.020960009760326803,-0.27834561467170715
pog_dense,text,IBxBI,21915,29328,E,"[17222, 15901, 9461, 19707, 29328, 7160, 3560, 9061, 294, 11055]","[11818, 4993]","[8134, 6636, 13302]",1,2,2,0.35057181119918823,0.46669018268585205,0.592909038066864,-0.11611837148666382,-0.24233722686767578,10,2,3,3,0,0,0.664543628692627,0.3782319128513336,0.4856499897109138,0.5419182777404785,-0.10741807685958016,-0.1636863648891449,0.664543628692627,0.3782319128513336,0.4856499897109138,0.5419182777404785,-0.10741807685958016,-0.1636863648891449
pog_dense,text,IBxBI,29294,12635,J,"[3154, 16957, 10010, 12904, 2468, 9852, 26603, 2101, 23124, 12635]","[13625, 13727]","[22455, 13302, 13178]",1,5,2,0.5323741436004639,0.5485918919245402,0.7284195423126221,-0.016217748324076298,-0.1960453987121582,7,2,3,3,0,0,0.7829453945159912,0.5684391856193542,0.5696970522403717,0.7113611698150635,-0.001257866621017456,-0.14292198419570923,0.7829453945159912,0.5684391856193542,0.5696970522403717,0.7113611698150635,-0.001257866621017456,-0.14292198419570923
pog_dense,text,IBxBI,5664,27985,F,"[18789, 8063, 21072, 20775, 10541, 27985, 26444, 24680, 28053, 14206]","[19688, 5194]","[6145, 1099, 8438]",1,4,2,0.484682559967041,0.48967327343093026,0.5840623378753662,-0.00499071346388924,-0.0993797779083252,6,2,3,3,0,0,0.6651884913444519,0.49378225207328796,0.515663229756885,0.6340780258178711,-0.02188097768359709,-0.14029577374458313,0.6651884913444519,0.49378225207328796,0.515663229756885,0.6340780258178711,-0.02188097768359709,-0.14029577374458313
pog_dense,text,IBxBI,18195,19253,A,"[19253, 8016, 15384, 29105, 2120, 1237, 11080, 3946, 9829, 5651]","[23310, 13625]","[22286, 13625, 7794]",1,4,2,0.3676033020019531,0.4457042482164171,0.5486606359481812,-0.07810094621446395,-0.18105733394622803,9,2,3,2,1,0,0.7443634867668152,0.3908015191555023,0.4597009023030599,0.5553831458091736,-0.06889938314755756,-0.16458162665367126,0.5461604595184326,0.3676440417766571,0.41127586033609176,0.5244770050048828,-0.043631818559434654,-0.1568329632282257
